InvoiceId,InvoiceNumber,CustomerId,OrderId,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-d539c0e1-c1a6-4616-ae1e-fa9cb437e37f,IS300318,CID-106,d539c0e1-c1a6-4616-ae1e-fa9cb437e37f,2024-03-24,2024-04-23,199.98,17.5,217.48,Paid,SampleGen
INV-350c8996-2201-4d00-a98e-1feabf30b702,IS300319,CID-106,350c8996-2201-4d00-a98e-1feabf30b702,2026-04-06,2026-05-06,959.94,84.0,1043.94,Paid,SampleGen
INV-817c1a57-542c-4557-a157-dfe8df616dfb,IS300320,CID-106,817c1a57-542c-4557-a157-dfe8df616dfb,2023-05-04,2023-06-03,1299.96,113.75,1413.71,Paid,SampleGen
INV-74ae5a24-2427-4548-994f-c505925bb3d0,IS300321,CID-107,74ae5a24-2427-4548-994f-c505925bb3d0,2023-10-04,2023-11-03,1059.96,92.75,1152.71,Paid,SampleGen
INV-85b8e12a-66f7-4bf3-8b40-b4014e8674f5,IS300322,CID-107,85b8e12a-66f7-4bf3-8b40-b4014e8674f5,2023-02-02,2023-03-04,859.96,75.24,935.2,Paid,SampleGen
INV-0f40a55a-94f3-4a0a-a36a-0194a3177ac4,IS300323,CID-108,0f40a55a-94f3-4a0a-a36a-0194a3177ac4,2024-07-23,2024-08-22,474.96,41.56,516.52,Paid,SampleGen
INV-acb64137-b4a4-48f7-8ff6-fe53eb622e32,IS300324,CID-108,acb64137-b4a4-48f7-8ff6-fe53eb622e32,2023-07-15,2023-08-14,1599.94,140.0,1739.94,Paid,SampleGen
INV-ebca1d0d-1a6c-4367-a0a8-e91024c2ec63,IS300325,CID-108,ebca1d0d-1a6c-4367-a0a8-e91024c2ec63,2025-04-01,2025-05-01,4199.93,367.5,4567.43,Paid,SampleGen
INV-19535f53-714d-4d95-8d7d-b8db9c7042c7,IS300326,CID-109,19535f53-714d-4d95-8d7d-b8db9c7042c7,2023-07-20,2023-08-19,2789.95,244.12,3034.07,Paid,SampleGen
INV-873c115e-cdcd-4e62-a9af-3192684af054,IS300327,CID-110,873c115e-cdcd-4e62-a9af-3192684af054,2025-05-23,2025-06-22,699.98,61.25,761.23,Paid,SampleGen
INV-cbb13a2d-0467-42fd-8377-ad2f72a04a6f,IS300328,CID-111,cbb13a2d-0467-42fd-8377-ad2f72a04a6f,2023-01-28,2023-02-27,119.98,10.5,130.48,Paid,SampleGen
INV-925d271d-c651-4a1c-90e8-40807a6d6051,IS300329,CID-111,925d271d-c651-4a1c-90e8-40807a6d6051,2023-01-30,2023-03-01,59.99,5.25,65.24,Paid,SampleGen
INV-24775f6b-fa9a-43d2-9ee5-e26a95427df2,IS300330,CID-111,24775f6b-fa9a-43d2-9ee5-e26a95427df2,2025-06-08,2025-07-08,269.96,23.62,293.58,Paid,SampleGen
INV-e6dc0f00-aca9-403c-856a-0b1fce116a30,IS300331,CID-111,e6dc0f00-aca9-403c-856a-0b1fce116a30,2025-05-29,2025-06-28,729.96,63.87,793.83,Paid,SampleGen
INV-e9f75493-64c9-430d-8043-2b4c155043c6,IS300332,CID-112,e9f75493-64c9-430d-8043-2b4c155043c6,2024-07-19,2024-08-18,309.95,27.12,337.07,Paid,SampleGen
INV-91904a32-0078-462f-bac8-6103ec620b27,IS300333,CID-112,91904a32-0078-462f-bac8-6103ec620b27,2024-05-02,2024-06-01,1189.94,104.12,1294.06,Paid,SampleGen
INV-2fc7e05b-9819-4fb6-b095-1a36b34b7440,IS300334,CID-113,2fc7e05b-9819-4fb6-b095-1a36b34b7440,2025-04-02,2025-05-02,1809.93,158.37,1968.3,Paid,SampleGen
INV-5f6e42d0-2173-4e73-bff1-4606ff659495,IS300335,CID-114,5f6e42d0-2173-4e73-bff1-4606ff659495,2025-09-18,2025-10-18,3289.94,287.87,3577.81,Paid,SampleGen
INV-bc17718a-2f1e-4691-8d02-db28fafe30a5,IS300336,CID-114,bc17718a-2f1e-4691-8d02-db28fafe30a5,2025-01-04,2025-02-03,1649.96,144.37,1794.33,Paid,SampleGen
INV-d059c4d8-6584-4ae6-ba58-383e36951e3a,IS300337,CID-114,d059c4d8-6584-4ae6-ba58-383e36951e3a,2024-06-14,2024-07-14,719.95,62.99,782.94,Paid,SampleGen
INV-be4acf37-7c15-4603-a01f-cdb400ec2513,IS300338,CID-114,be4acf37-7c15-4603-a01f-cdb400ec2513,2025-09-16,2025-10-16,1149.98,100.62,1250.6,Paid,SampleGen
INV-90b9240b-293a-4702-acf8-d6449a365c51,IS300339,CID-114,90b9240b-293a-4702-acf8-d6449a365c51,2025-04-15,2025-05-15,3099.96,271.25,3371.21,Paid,SampleGen
INV-ce4d0114-5592-446f-8039-2ed6cf3b4fc9,IS300340,CID-115,ce4d0114-5592-446f-8039-2ed6cf3b4fc9,2023-07-20,2023-08-19,379.98,33.25,413.23,Paid,SampleGen
INV-b1a75b19-1d93-4fad-a9f2-1fe249cc00e7,IS300341,CID-115,b1a75b19-1d93-4fad-a9f2-1fe249cc00e7,2023-01-07,2023-02-06,2669.95,233.62,2903.57,Paid,SampleGen
INV-1d3f9ee9-2eba-44f0-831e-8e447ea8d751,IS300342,CID-115,1d3f9ee9-2eba-44f0-831e-8e447ea8d751,2023-06-22,2023-07-22,919.94,80.49,1000.43,Paid,SampleGen
INV-d9cc3443-6d7d-49ad-bec3-78ec87a52db1,IS300343,CID-115,d9cc3443-6d7d-49ad-bec3-78ec87a52db1,2024-09-01,2024-10-01,559.95,49.0,608.95,Paid,SampleGen
INV-c4dba126-1927-4996-9102-29f3feff2b2a,IS300344,CID-116,c4dba126-1927-4996-9102-29f3feff2b2a,2023-04-19,2023-05-19,1119.96,98.0,1217.96,Paid,SampleGen
INV-7b95bc14-4ec2-4151-bad3-a8e3f392c6d3,IS300345,CID-116,7b95bc14-4ec2-4151-bad3-a8e3f392c6d3,2025-05-02,2025-06-01,319.97,28.0,347.97,Paid,SampleGen
INV-899d8f9d-b8f0-4bce-90a4-02e925cc361d,IS300346,CID-116,899d8f9d-b8f0-4bce-90a4-02e925cc361d,2023-06-11,2023-07-11,2889.94,252.87,3142.81,Paid,SampleGen
INV-669d015d-d9bb-417d-b964-2df715ef4f41,IS300347,CID-116,669d015d-d9bb-417d-b964-2df715ef4f41,2025-11-28,2025-12-28,1104.97,96.68,1201.65,Paid,SampleGen
INV-516ba002-8465-409d-8358-2f3d06585f18,IS300348,CID-116,516ba002-8465-409d-8358-2f3d06585f18,2024-04-26,2024-05-26,239.98,21.0,260.98,Paid,SampleGen
INV-c4b63729-4178-4210-9c56-28e4bb2667da,IS300349,CID-117,c4b63729-4178-4210-9c56-28e4bb2667da,2024-03-26,2024-04-25,2854.95,249.81,3104.76,Paid,SampleGen
INV-bcc8c654-a8c2-406c-a312-929ced5ae09d,IS300350,CID-117,bcc8c654-a8c2-406c-a312-929ced5ae09d,2024-02-29,2024-03-30,4549.95,398.12,4948.07,Paid,SampleGen
INV-a358ff38-9e32-45b9-9cc3-40b2d77577a8,IS300351,CID-118,a358ff38-9e32-45b9-9cc3-40b2d77577a8,2023-10-19,2023-11-18,1049.97,91.87,1141.84,Paid,SampleGen
INV-7b7cd28d-b277-4a54-8f2e-1552b0197d04,IS300352,CID-118,7b7cd28d-b277-4a54-8f2e-1552b0197d04,2026-02-18,2026-03-20,3649.95,319.37,3969.32,Paid,SampleGen
INV-ffe5d7ff-2abe-46be-95ee-848f9ca0b068,IS300353,CID-118,ffe5d7ff-2abe-46be-95ee-848f9ca0b068,2023-01-11,2023-02-10,1149.97,100.62,1250.59,Paid,SampleGen
INV-266c5b98-6f79-45db-bd2e-e04f1da02702,IS300354,CID-119,266c5b98-6f79-45db-bd2e-e04f1da02702,2024-10-22,2024-11-21,2089.95,182.87,2272.82,Paid,SampleGen
INV-f299e71d-b26c-4fc3-a261-e552491e3afe,IS300355,CID-119,f299e71d-b26c-4fc3-a261-e552491e3afe,2023-08-17,2023-09-16,349.96,30.62,380.58,Paid,SampleGen
INV-f32857f8-5a80-4aea-a479-b138d4fe00c2,IS300356,CID-119,f32857f8-5a80-4aea-a479-b138d4fe00c2,2024-01-01,2024-01-31,694.94,60.8,755.74,Paid,SampleGen
INV-53cd05e9-2fe8-489b-9db5-c227f58dba7f,IS300357,CID-119,53cd05e9-2fe8-489b-9db5-c227f58dba7f,2024-04-24,2024-05-24,2959.96,259.0,3218.96,Paid,SampleGen
INV-34a41eb3-b3d8-4dc5-bbc7-109cd00685c0,IS300358,CID-120,34a41eb3-b3d8-4dc5-bbc7-109cd00685c0,2025-03-01,2025-03-31,5959.93,521.5,6481.43,Paid,SampleGen
INV-c3a2d283-6ec4-49c8-9564-1ef3d1ddda4d,IS300359,CID-120,c3a2d283-6ec4-49c8-9564-1ef3d1ddda4d,2025-12-26,2026-01-25,549.98,48.12,598.1,Paid,SampleGen
INV-ceb3f4b9-0baa-4fba-8d26-750eac499c48,IS300360,CID-121,ceb3f4b9-0baa-4fba-8d26-750eac499c48,2025-03-31,2025-04-30,1039.95,91.0,1130.95,Paid,SampleGen
INV-00735973-9936-4359-acc9-a09f8d218552,IS300361,CID-121,00735973-9936-4359-acc9-a09f8d218552,2024-10-10,2024-11-09,549.97,48.12,598.09,Paid,SampleGen
INV-050c6efe-6700-406b-a8d8-cba88a9cab69,IS300362,CID-122,050c6efe-6700-406b-a8d8-cba88a9cab69,2024-04-15,2024-05-15,1599.95,140.0,1739.95,Paid,SampleGen
INV-3fe370ce-7ff6-4a62-8703-0b8a5912f6fa,IS300363,CID-122,3fe370ce-7ff6-4a62-8703-0b8a5912f6fa,2025-10-10,2025-11-09,2959.96,259.0,3218.96,Paid,SampleGen
INV-8952a90e-67a1-4c9e-afc7-d3876e95c1f7,IS300364,CID-123,8952a90e-67a1-4c9e-afc7-d3876e95c1f7,2025-01-03,2025-02-02,1169.95,102.37,1272.32,Paid,SampleGen
INV-34fa214e-ff6f-4657-9ba7-88f7299536bd,IS300365,CID-123,34fa214e-ff6f-4657-9ba7-88f7299536bd,2024-11-15,2024-12-15,1879.93,164.5,2044.43,Paid,SampleGen
INV-2238c4e2-0536-4848-939d-66b39291d19a,IS300366,CID-124,2238c4e2-0536-4848-939d-66b39291d19a,2025-05-17,2025-06-16,1529.97,133.87,1663.84,Paid,SampleGen
INV-85cdf5de-26fa-4f42-a82e-128ce24978ce,IS300367,CID-124,85cdf5de-26fa-4f42-a82e-128ce24978ce,2023-03-22,2023-04-21,2359.96,206.5,2566.46,Paid,SampleGen
INV-4160e87c-4067-47d9-87ae-84d993d6ae94,IS300368,CID-125,4160e87c-4067-47d9-87ae-84d993d6ae94,2023-03-06,2023-04-05,659.96,57.75,717.71,Paid,SampleGen
INV-211db38b-9a01-4098-b364-d72ee781a9e0,IS300369,CID-125,211db38b-9a01-4098-b364-d72ee781a9e0,2023-10-12,2023-11-11,1199.94,105.0,1304.94,Paid,SampleGen
INV-4231d0e4-2fc4-4be5-bf42-afb3149277e6,IS300370,CID-126,4231d0e4-2fc4-4be5-bf42-afb3149277e6,2025-04-30,2025-05-30,1029.95,90.12,1120.07,Paid,SampleGen
INV-e459238e-2e1e-4e11-869b-9c4f9751c055,IS300371,CID-126,e459238e-2e1e-4e11-869b-9c4f9751c055,2025-01-25,2025-02-24,1559.96,136.5,1696.46,Paid,SampleGen
INV-25de27b4-50ab-4d62-81b0-5251ac555310,IS300372,CID-127,25de27b4-50ab-4d62-81b0-5251ac555310,2025-07-03,2025-08-02,774.95,67.81,842.76,Paid,SampleGen
INV-f19f8b88-397d-49dd-8c76-39f064bead45,IS300373,CID-127,f19f8b88-397d-49dd-8c76-39f064bead45,2023-05-09,2023-06-08,2089.95,182.87,2272.82,Paid,SampleGen
INV-6fcf8d4c-ee31-4f9e-a2a4-c8402748478f,IS300374,CID-127,6fcf8d4c-ee31-4f9e-a2a4-c8402748478f,2025-12-22,2026-01-21,999.95,87.5,1087.45,Paid,SampleGen
INV-249279ca-790d-49f3-8b4a-57594a696992,IS300375,CID-127,249279ca-790d-49f3-8b4a-57594a696992,2025-07-12,2025-08-11,599.95,52.5,652.45,Paid,SampleGen
INV-e0d4a184-40f3-4620-bde0-3cf7bb0d0d4a,IS300376,CID-127,e0d4a184-40f3-4620-bde0-3cf7bb0d0d4a,2025-08-12,2025-09-11,1499.97,131.25,1631.22,Paid,SampleGen
INV-e1b1e5e4-3fd4-4c02-9dd9-908f26c2545c,IS300377,CID-128,e1b1e5e4-3fd4-4c02-9dd9-908f26c2545c,2024-11-03,2024-12-03,1479.96,129.5,1609.46,Paid,SampleGen
INV-643b29e5-1824-4345-ba31-2b89cdbece88,IS300378,CID-128,643b29e5-1824-4345-ba31-2b89cdbece88,2023-09-25,2023-10-25,1309.96,114.62,1424.58,Paid,SampleGen
INV-bece5db3-e041-4876-a141-09033b164be0,IS300379,CID-128,bece5db3-e041-4876-a141-09033b164be0,2025-11-03,2025-12-03,719.96,63.0,782.96,Paid,SampleGen
INV-18a16301-23d3-453e-b6ce-6569c714cdbd,IS300380,CID-128,18a16301-23d3-453e-b6ce-6569c714cdbd,2025-01-16,2025-02-15,1399.97,122.5,1522.47,Paid,SampleGen
INV-06d1640a-65c0-46ed-b0e5-8b4c5a0d35bc,IS300381,CID-128,06d1640a-65c0-46ed-b0e5-8b4c5a0d35bc,2024-05-05,2024-06-04,479.96,42.0,521.96,Paid,SampleGen
INV-3f1e886f-1e3f-4559-b5df-a3ea137c9c54,IS300382,CID-129,3f1e886f-1e3f-4559-b5df-a3ea137c9c54,2025-03-30,2025-04-29,1029.95,90.12,1120.07,Paid,SampleGen
INV-b44993a4-14be-4d82-b468-466005a99780,IS300383,CID-129,b44993a4-14be-4d82-b468-466005a99780,2025-05-04,2025-06-03,649.96,56.87,706.83,Paid,SampleGen
INV-67360ea3-7678-4449-b285-7223606b9763,IS300384,CID-130,67360ea3-7678-4449-b285-7223606b9763,2025-06-22,2025-07-22,799.99,70.0,869.99,Paid,SampleGen
INV-4274717d-2128-4fa4-bcc0-47dc5114fc85,IS300385,CID-131,4274717d-2128-4fa4-bcc0-47dc5114fc85,2026-03-31,2026-04-30,799.95,69.99,869.94,Paid,SampleGen
INV-4414ceda-befe-4a01-913a-a2e01da5ddab,IS300386,CID-131,4414ceda-befe-4a01-913a-a2e01da5ddab,2024-07-19,2024-08-18,174.97,15.31,190.28,Paid,SampleGen
INV-57d7b888-6d0e-48f8-bd9d-8b8a4f33a81e,IS300387,CID-132,57d7b888-6d0e-48f8-bd9d-8b8a4f33a81e,2025-11-29,2025-12-29,769.97,67.37,837.34,Paid,SampleGen
INV-2c526703-b5ad-4368-be17-bbeace976eb0,IS300388,CID-133,2c526703-b5ad-4368-be17-bbeace976eb0,2026-01-17,2026-02-16,299.98,26.25,326.23,Paid,SampleGen
INV-b951f8b0-1bea-4ec9-b4f6-f13c2cda2e8c,IS300389,CID-133,b951f8b0-1bea-4ec9-b4f6-f13c2cda2e8c,2024-09-11,2024-10-11,3899.96,341.25,4241.21,Paid,SampleGen
INV-73313e20-c130-4115-84dc-32426aa6dca6,IS300390,CID-133,73313e20-c130-4115-84dc-32426aa6dca6,2025-04-21,2025-05-21,1529.94,133.87,1663.81,Paid,SampleGen
INV-21b8bb8e-2a7b-49b7-a6ed-cc69fe2c0676,IS300391,CID-133,21b8bb8e-2a7b-49b7-a6ed-cc69fe2c0676,2023-06-07,2023-07-07,2069.96,181.12,2251.08,Paid,SampleGen
INV-63e992fb-50d2-4e70-8b4f-c8d4214619de,IS300392,CID-133,63e992fb-50d2-4e70-8b4f-c8d4214619de,2024-02-09,2024-03-10,759.98,66.5,826.48,Paid,SampleGen
INV-d596a09e-0d9b-444b-8c4b-1dbffaaa77ab,IS300393,CID-133,d596a09e-0d9b-444b-8c4b-1dbffaaa77ab,2023-05-14,2023-06-13,189.99,16.62,206.61,Paid,SampleGen
INV-4b22a0e5-0dd1-465e-9bf4-7a71c575211b,IS300394,CID-134,4b22a0e5-0dd1-465e-9bf4-7a71c575211b,2025-11-05,2025-12-05,579.99,50.75,630.74,Paid,SampleGen
INV-8a06834a-a31a-42ef-bff3-febcaf8736eb,IS300395,CID-134,8a06834a-a31a-42ef-bff3-febcaf8736eb,2025-01-17,2025-02-16,1649.95,144.37,1794.32,Paid,SampleGen
INV-9f6276fc-30ee-4351-a6b2-cc99b062304a,IS300396,CID-134,9f6276fc-30ee-4351-a6b2-cc99b062304a,2024-04-10,2024-05-10,1599.98,140.0,1739.98,Paid,SampleGen
INV-bb2f33e0-2df8-462e-a23e-26fa259c8224,IS300397,CID-135,bb2f33e0-2df8-462e-a23e-26fa259c8224,2025-10-21,2025-11-20,1279.97,112.0,1391.97,Paid,SampleGen
INV-189c7d66-c87d-4c3b-bb0f-e895acf3d821,IS300398,CID-135,189c7d66-c87d-4c3b-bb0f-e895acf3d821,2023-09-03,2023-10-03,1809.96,158.37,1968.33,Paid,SampleGen
INV-7f3c8012-9683-4420-bc8e-1fcd7c270da1,IS300399,CID-136,7f3c8012-9683-4420-bc8e-1fcd7c270da1,2025-11-21,2025-12-21,3599.93,315.0,3914.93,Paid,SampleGen
INV-5523d6b0-e724-4787-8133-f1cfa0c93c14,IS300400,CID-136,5523d6b0-e724-4787-8133-f1cfa0c93c14,2025-03-04,2025-04-03,1099.97,96.25,1196.22,Paid,SampleGen
INV-7779cb97-74af-4e9f-88dc-93f99ae9c37d,IS300401,CID-137,7779cb97-74af-4e9f-88dc-93f99ae9c37d,2024-08-23,2024-09-22,1069.95,93.62,1163.57,Paid,SampleGen
INV-49a50964-43c1-4cc1-943a-a97d5b08fe0a,IS300402,CID-137,49a50964-43c1-4cc1-943a-a97d5b08fe0a,2026-01-17,2026-02-16,899.99,78.75,978.74,Paid,SampleGen
INV-f9fab8e6-bfbb-44f9-aaeb-3f638a628753,IS300403,CID-138,f9fab8e6-bfbb-44f9-aaeb-3f638a628753,2024-10-02,2024-11-01,1459.98,127.75,1587.73,Paid,SampleGen
INV-f68f8b2c-5b82-45b0-88b8-256f708a79c1,IS300404,CID-138,f68f8b2c-5b82-45b0-88b8-256f708a79c1,2024-03-21,2024-04-20,759.96,66.5,826.46,Paid,SampleGen
INV-c9c7046e-a01e-4533-8250-891e5ecaaf00,IS300405,CID-138,c9c7046e-a01e-4533-8250-891e5ecaaf00,2024-03-24,2024-04-23,2559.94,224.0,2783.94,Paid,SampleGen
INV-49dace57-8299-4abf-a219-35ec6440bd1d,IS300406,CID-138,49dace57-8299-4abf-a219-35ec6440bd1d,2024-12-13,2025-01-12,2109.96,184.62,2294.58,Paid,SampleGen
INV-4b501ea6-ea3f-4dd5-b09a-d94cb4a09691,IS300407,CID-138,4b501ea6-ea3f-4dd5-b09a-d94cb4a09691,2023-02-26,2023-03-28,549.96,48.12,598.08,Paid,SampleGen
INV-5781235a-4bbf-4415-9428-3831fac5dd2a,IS300408,CID-139,5781235a-4bbf-4415-9428-3831fac5dd2a,2025-11-20,2025-12-20,349.99,30.62,380.61,Paid,SampleGen
INV-9729849d-283d-4205-abfd-8720d4a3542f,IS300409,CID-139,9729849d-283d-4205-abfd-8720d4a3542f,2025-06-03,2025-07-03,1299.99,113.75,1413.74,Paid,SampleGen
INV-f6143c1a-019c-4833-a297-1ef9475655ea,IS300410,CID-140,f6143c1a-019c-4833-a297-1ef9475655ea,2025-05-01,2025-05-31,3639.93,318.5,3958.43,Paid,SampleGen
INV-2660d005-c1af-42ee-bf04-8a64e53a37ba,IS300411,CID-141,2660d005-c1af-42ee-bf04-8a64e53a37ba,2024-06-01,2024-07-01,1799.96,157.5,1957.46,Paid,SampleGen
INV-f7760f42-475c-4e81-8c9d-6bfa05112707,IS300412,CID-141,f7760f42-475c-4e81-8c9d-6bfa05112707,2025-04-11,2025-05-11,249.99,21.87,271.86,Paid,SampleGen
INV-73d729e4-a0f8-4137-a0d8-5beeafe29511,IS300413,CID-142,73d729e4-a0f8-4137-a0d8-5beeafe29511,2023-10-01,2023-10-31,1449.95,126.87,1576.82,Paid,SampleGen
INV-16a8e958-1b84-419b-ad50-fb89d587efe8,IS300414,CID-142,16a8e958-1b84-419b-ad50-fb89d587efe8,2025-07-21,2025-08-20,394.97,34.56,429.53,Paid,SampleGen
INV-78aa4d77-55bc-476e-8dfa-c1e7890ac856,IS300415,CID-143,78aa4d77-55bc-476e-8dfa-c1e7890ac856,2026-02-02,2026-03-04,1599.96,140.0,1739.96,Paid,SampleGen
INV-4ad81b89-55f7-4e68-8cb2-f0297a293feb,IS300416,CID-144,4ad81b89-55f7-4e68-8cb2-f0297a293feb,2023-07-31,2023-08-30,1929.94,168.87,2098.81,Paid,SampleGen
INV-4eedcfa2-f182-447b-b806-4f6b22f87653,IS300417,CID-144,4eedcfa2-f182-447b-b806-4f6b22f87653,2023-12-21,2024-01-20,3609.94,315.87,3925.81,Paid,SampleGen
INV-cfe550b9-4ef7-4e95-9505-16a6243a8428,IS300418,CID-145,cfe550b9-4ef7-4e95-9505-16a6243a8428,2024-03-24,2024-04-23,1389.95,121.62,1511.57,Paid,SampleGen
INV-6fa09370-84d8-444e-99d1-b0a34a0ea774,IS300419,CID-145,6fa09370-84d8-444e-99d1-b0a34a0ea774,2023-04-06,2023-05-06,2929.96,256.37,3186.33,Paid,SampleGen
INV-b7ae10e4-4fca-4b59-862e-4489c9a90e6d,IS300420,CID-146,b7ae10e4-4fca-4b59-862e-4489c9a90e6d,2023-03-17,2023-04-16,2039.96,178.5,2218.46,Paid,SampleGen
INV-720b1c19-ea8b-46cf-af79-9c2adff69bbe,IS300421,CID-146,720b1c19-ea8b-46cf-af79-9c2adff69bbe,2025-08-11,2025-09-10,889.97,77.87,967.84,Paid,SampleGen
INV-c45ebef5-67cd-4dab-9b84-656fb4e6bbdc,IS300422,CID-146,c45ebef5-67cd-4dab-9b84-656fb4e6bbdc,2025-11-02,2025-12-02,1299.94,113.75,1413.69,Paid,SampleGen
INV-bea105e8-b83e-4a35-966c-9e670c2fdd00,IS300423,CID-146,bea105e8-b83e-4a35-966c-9e670c2fdd00,2023-06-08,2023-07-08,189.99,16.62,206.61,Paid,SampleGen
INV-fb22022d-c8e1-4b74-8f3a-eb0520299f46,IS300424,CID-147,fb22022d-c8e1-4b74-8f3a-eb0520299f46,2025-02-10,2025-03-12,299.99,26.25,326.24,Paid,SampleGen
INV-cf24943e-ad08-4a5c-8f9d-623a32006fe2,IS300425,CID-147,cf24943e-ad08-4a5c-8f9d-623a32006fe2,2023-09-28,2023-10-28,3049.93,266.87,3316.8,Paid,SampleGen
INV-ece7aa32-b6b9-49e0-b570-e569aad4e042,IS300426,CID-147,ece7aa32-b6b9-49e0-b570-e569aad4e042,2026-04-28,2026-05-28,549.99,48.12,598.11,Paid,SampleGen
INV-abb496e2-d8af-4b92-8809-f8b7b54e8fbe,IS300427,CID-147,abb496e2-d8af-4b92-8809-f8b7b54e8fbe,2024-04-11,2024-05-11,159.99,14.0,173.99,Paid,SampleGen
INV-a997af06-becb-44e2-9d9a-856205ded0d0,IS300428,CID-148,a997af06-becb-44e2-9d9a-856205ded0d0,2023-11-21,2023-12-21,929.97,81.37,1011.34,Paid,SampleGen
INV-0cb972db-c87f-4d6f-a47a-aa9ad8642080,IS300429,CID-148,0cb972db-c87f-4d6f-a47a-aa9ad8642080,2025-01-03,2025-02-02,2899.94,253.75,3153.69,Paid,SampleGen
INV-8d8782b2-b20a-48a5-804c-32da23e2e1bc,IS300430,CID-149,8d8782b2-b20a-48a5-804c-32da23e2e1bc,2024-12-31,2025-01-30,1199.97,104.99,1304.96,Paid,SampleGen
INV-e49a4531-1b4b-4edf-bb95-cf26f9e23a74,IS300431,CID-149,e49a4531-1b4b-4edf-bb95-cf26f9e23a74,2023-01-08,2023-02-07,2229.96,195.12,2425.08,Paid,SampleGen
INV-499b1353-07db-4553-ba66-659e4e4c6828,IS300432,CID-149,499b1353-07db-4553-ba66-659e4e4c6828,2024-09-14,2024-10-14,659.97,57.75,717.72,Paid,SampleGen
INV-919ac6dc-1744-4220-a686-612f1b3e4f6a,IS300433,CID-149,919ac6dc-1744-4220-a686-612f1b3e4f6a,2023-08-01,2023-08-31,269.98,23.62,293.6,Paid,SampleGen
INV-66a90928-51aa-4387-83fb-4b2bccd17de3,IS300434,CID-149,66a90928-51aa-4387-83fb-4b2bccd17de3,2024-09-16,2024-10-16,574.96,50.31,625.27,Paid,SampleGen
INV-d95f77b2-4ec5-458a-9380-8204b39b15ab,IS300435,CID-149,d95f77b2-4ec5-458a-9380-8204b39b15ab,2023-02-20,2023-03-22,59.99,5.25,65.24,Paid,SampleGen
INV-ff699acc-2b64-4932-8f02-ff03eae35872,IS300436,CID-149,ff699acc-2b64-4932-8f02-ff03eae35872,2024-09-27,2024-10-27,1299.99,113.75,1413.74,Paid,SampleGen
INV-b2c57124-d986-4949-994a-cf04e8d52ebc,IS300437,CID-150,b2c57124-d986-4949-994a-cf04e8d52ebc,2025-02-12,2025-03-14,2099.96,183.75,2283.71,Paid,SampleGen
INV-299d1dda-e663-4ee2-bf77-31f795aba26d,IS300438,CID-150,299d1dda-e663-4ee2-bf77-31f795aba26d,2023-03-19,2023-04-18,479.96,42.0,521.96,Paid,SampleGen
INV-8eff652f-2e03-4d8d-8b98-c10f33c3d13e,IS300439,CID-151,8eff652f-2e03-4d8d-8b98-c10f33c3d13e,2024-03-10,2024-04-09,3869.93,338.62,4208.55,Paid,SampleGen
INV-4b2a490b-7fcb-44bd-a45e-c6d8d313c8e7,IS300440,CID-151,4b2a490b-7fcb-44bd-a45e-c6d8d313c8e7,2025-11-20,2025-12-20,3299.95,288.74,3588.69,Paid,SampleGen
INV-9e7148ea-fae1-4b90-b1ee-0d67624a11c7,IS300441,CID-152,9e7148ea-fae1-4b90-b1ee-0d67624a11c7,2025-06-12,2025-07-12,3439.94,301.0,3740.94,Paid,SampleGen
INV-ee98a1cd-fcfc-43ab-9a75-7b4154536ccc,IS300442,CID-153,ee98a1cd-fcfc-43ab-9a75-7b4154536ccc,2024-07-18,2024-08-17,839.94,73.5,913.44,Paid,SampleGen
INV-477a4ba0-bc61-4d29-9663-7df2722fe4a3,IS300443,CID-154,477a4ba0-bc61-4d29-9663-7df2722fe4a3,2025-02-21,2025-03-23,2299.96,201.25,2501.21,Paid,SampleGen
INV-b2133574-ed5d-455a-ab53-58c5a3b51dc7,IS300444,CID-154,b2133574-ed5d-455a-ab53-58c5a3b51dc7,2024-01-28,2024-02-27,3049.95,266.87,3316.82,Paid,SampleGen
INV-c2d4b845-34c4-45e1-9ab4-46d7ba16bed3,IS300445,CID-155,c2d4b845-34c4-45e1-9ab4-46d7ba16bed3,2023-06-14,2023-07-14,519.96,45.5,565.46,Paid,SampleGen
INV-1a4689fe-0464-43eb-b1fb-79c529ba0b59,IS300446,CID-155,1a4689fe-0464-43eb-b1fb-79c529ba0b59,2026-01-26,2026-02-25,3049.97,266.87,3316.84,Paid,SampleGen
INV-46165fa2-ebee-41dd-8ed6-5b1903568bd1,IS300447,CID-156,46165fa2-ebee-41dd-8ed6-5b1903568bd1,2025-02-08,2025-03-10,3849.94,336.87,4186.81,Paid,SampleGen
INV-6a644215-0452-44e7-95d7-89f096930463,IS300448,CID-156,6a644215-0452-44e7-95d7-89f096930463,2023-04-26,2023-05-26,1689.94,147.87,1837.81,Paid,SampleGen
INV-e4245d61-7b6a-4036-8786-a3f0f837279e,IS300449,CID-157,e4245d61-7b6a-4036-8786-a3f0f837279e,2024-07-23,2024-08-22,2399.95,210.0,2609.95,Paid,SampleGen
INV-4e491dee-9794-4ebb-a0b2-399a9be87dd2,IS300450,CID-157,4e491dee-9794-4ebb-a0b2-399a9be87dd2,2024-03-21,2024-04-20,1299.95,113.75,1413.7,Paid,SampleGen
