TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
679,2081,Food Storage Set,Kitchen,Main,Receipt,2025-10-20 00:00:00,180,23.48,4225.58,PO-5139,Purchase Order Receipt,0,180,system,Transaction processed for Main location,system,2025-10-20 00:00:00
680,2061,Mixing Bowl,Kitchen,Main,Adjustment,2026-02-26 00:00:00,-1,29.43,-29.43,ADJ-680,Physical Count,35,34,warehouse2,Transaction processed for Main location,system,2026-02-26 00:00:00
681,2121,Bamboo Cutting Board Set,Kitchen,Regional,Receipt,2026-01-01 00:00:00,70,34.37,2405.69,PO-2333,Purchase Order Receipt,55,125,warehouse2,Transaction processed for Regional location,system,2026-01-01 00:00:00
682,2111,High-Speed Blender,Kitchen,Main,Damage,2026-01-08 00:00:00,-6,124.43,-746.58,DMG-682,Warehouse Damage,133,127,warehouse1,Transaction processed for Main location,system,2026-01-08 00:00:00
683,1522,SummitClimber Backpack,Camping,Main,Receipt,2025-12-14 00:00:00,162,158.96,25751.15,PO-7525,Purchase Order Receipt,125,287,warehouse2,Transaction processed for Main location,system,2025-12-14 00:00:00
684,3051,Insulated Ski Jacket - Men's,Ski,Main,Return,2025-12-17 00:00:00,2,172.26,344.53,RET-61832,Customer Return,88,90,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
685,1531,Summit Breeze Jacket,Camping,Main,Damage,2026-01-16 00:00:00,-2,115.5,-231.0,DMG-685,Quality Issue,125,123,system,Transaction processed for Main location,system,2026-01-16 00:00:00
686,2041,Serving Platter,Kitchen,Main,Receipt,2026-03-19 00:00:00,101,45.61,4606.24,PO-5297,Purchase Order Receipt,99,200,system,Transaction processed for Main location,system,2026-03-19 00:00:00
687,1523,TrailLite Daypack,Camping,Regional,Receipt,2026-01-02 00:00:00,117,55.07,6443.17,PO-1002,Purchase Order Receipt,99,216,warehouse1,Transaction processed for Regional location,system,2026-01-02 00:00:00
688,2031,Coffee Mug,Kitchen,Main,Sale,2026-01-17 00:00:00,-21,22.95,-481.95,SO-18623,Customer Sale,77,56,system,Transaction processed for Main location,system,2026-01-17 00:00:00
689,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2025-12-24 00:00:00,-43,124.47,-5352.21,SO-32329,Customer Sale,182,139,system,Transaction processed for Main location,system,2025-12-24 00:00:00
690,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Return,2025-12-17 00:00:00,5,529.08,2645.4,RET-81331,Customer Return,108,113,system,Transaction processed for Main location,system,2025-12-17 00:00:00
691,1531,Summit Breeze Jacket,Camping,Main,Adjustment,2025-12-20 00:00:00,-2,115.5,-231.0,ADJ-691,System Correction,180,178,warehouse1,Transaction processed for Main location,system,2025-12-20 00:00:00
692,2041,Serving Platter,Kitchen,Main,Receipt,2026-01-13 00:00:00,37,46.28,1712.33,PO-4279,Purchase Order Receipt,6,43,warehouse2,Transaction processed for Main location,system,2026-01-13 00:00:00
693,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2026-01-08 00:00:00,-6,214.68,-1288.08,SO-12862,Customer Sale,28,22,warehouse2,Transaction processed for Backup location,system,2026-01-08 00:00:00
694,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-04-25 00:00:00,-41,214.68,-8801.88,SO-77659,Customer Sale,49,8,warehouse2,Transaction processed for Main location,system,2026-04-25 00:00:00
695,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-12-13 00:00:00,88,342.52,30141.63,PO-6906,Purchase Order Receipt,107,195,system,Transaction processed for Main location,system,2025-12-13 00:00:00
696,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2025-10-05 00:00:00,12,214.68,2576.16,ADJ-696,System Correction,103,115,system,Transaction processed for Main location,system,2025-10-05 00:00:00
697,3052,Thermal Base Layer Set - Women's,Ski,Main,Receipt,2026-01-24 00:00:00,106,101.33,10740.69,PO-4247,Purchase Order Receipt,70,176,warehouse2,Transaction processed for Main location,system,2026-01-24 00:00:00
698,1572,MountainDream Sleeping Bag,Camping,Backup,Receipt,2025-10-26 00:00:00,95,225.07,21381.98,PO-5657,Purchase Order Receipt,67,162,warehouse2,Transaction processed for Backup location,system,2025-10-26 00:00:00
699,2101,Measuring Cup Set,Kitchen,Backup,Sale,2025-11-26 00:00:00,-49,14.67,-718.83,SO-15381,Customer Sale,102,53,warehouse2,Transaction processed for Backup location,system,2025-11-26 00:00:00
700,1552,TrekMaster Camping Chair,Camping,Main,Receipt,2025-10-03 00:00:00,14,57.75,808.55,PO-6974,Purchase Order Receipt,93,107,warehouse1,Transaction processed for Main location,system,2025-10-03 00:00:00
701,2011,Coffee Maker,Kitchen,Regional,Receipt,2025-10-10 00:00:00,17,146.09,2483.58,PO-9090,Purchase Order Receipt,70,87,warehouse2,Transaction processed for Regional location,system,2025-10-10 00:00:00
702,2101,Measuring Cup Set,Kitchen,Backup,Return,2026-04-01 00:00:00,3,11.74,35.21,RET-17529,Customer Return,27,30,warehouse2,Transaction processed for Backup location,system,2026-04-01 00:00:00
703,3103,Snowboard Bindings - Pro,Ski,Backup,Transfer,2026-01-04 00:00:00,-20,205.28,-4105.6,TRF-2140,Warehouse Transfer,68,48,warehouse2,Transaction processed for Backup location,system,2026-01-04 00:00:00
704,2012,Espresso Machine,Kitchen,Regional,Damage,2025-12-05 00:00:00,-9,317.94,-2861.46,DMG-704,Quality Issue,46,37,warehouse2,Transaction processed for Regional location,system,2025-12-05 00:00:00
705,1542,TrailWalker Hiking Shoes,Camping,Main,Adjustment,2026-02-03 00:00:00,-8,99.72,-797.76,ADJ-705,System Correction,82,74,warehouse2,Transaction processed for Main location,system,2026-02-03 00:00:00
706,1552,TrekMaster Camping Chair,Camping,Main,Sale,2026-03-18 00:00:00,-13,58.87,-765.31,SO-81721,Customer Sale,73,60,system,Transaction processed for Main location,system,2026-03-18 00:00:00
707,1511,Alpine Explorer Tent,Camping,Main,Transfer,2025-11-29 00:00:00,-28,339.44,-9504.32,TRF-2417,Warehouse Transfer,57,29,system,Transaction processed for Main location,system,2025-11-29 00:00:00
708,1512,SkyView 2-Person Tent,Camping,Main,Sale,2026-03-25 00:00:00,-29,230.52,-6685.08,SO-21871,Customer Sale,128,99,warehouse2,Transaction processed for Main location,system,2026-03-25 00:00:00
709,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-12-22 00:00:00,-28,483.01,-13524.28,SO-76849,Customer Sale,116,88,system,Transaction processed for Main location,system,2025-12-22 00:00:00
710,1553,Adventure Dining Table,Camping,Main,Transfer,2026-02-10 00:00:00,-21,117.42,-2465.82,TRF-8198,Warehouse Transfer,3,-18,warehouse1,Transaction processed for Main location,system,2026-02-10 00:00:00
711,1543,TrekStar Hiking Sandals,Camping,Backup,Sale,2026-04-01 00:00:00,-42,62.06,-2606.52,SO-95494,Customer Sale,48,6,warehouse2,Transaction processed for Backup location,system,2026-04-01 00:00:00
712,1541,TrekReady Hiking Boots,Camping,Main,Sale,2026-01-05 00:00:00,-47,137.14,-6445.58,SO-82781,Customer Sale,93,46,warehouse1,Transaction processed for Main location,system,2026-01-05 00:00:00
713,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2026-02-11 00:00:00,-47,474.97,-22323.59,SO-72523,Customer Sale,64,17,system,Transaction processed for Backup location,system,2026-02-11 00:00:00
714,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2026-03-29 00:00:00,-11,143.26,-1575.86,SO-41129,Customer Sale,107,96,warehouse1,Transaction processed for Main location,system,2026-03-29 00:00:00
715,3082,Edge Tuning Tool Set,Ski,Backup,Receipt,2026-04-22 00:00:00,198,80.76,15990.65,PO-4942,Purchase Order Receipt,93,291,system,Transaction processed for Backup location,system,2026-04-22 00:00:00
716,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2026-04-09 00:00:00,192,80.84,15520.65,PO-5312,Purchase Order Receipt,37,229,warehouse1,Transaction processed for Backup location,system,2026-04-09 00:00:00
717,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Receipt,2026-04-18 00:00:00,145,673.95,97722.11,PO-6371,Purchase Order Receipt,19,164,warehouse2,Transaction processed for Main location,system,2026-04-18 00:00:00
718,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2026-04-24 00:00:00,-7,62.06,-434.42,SO-16792,Customer Sale,133,126,warehouse1,Transaction processed for Main location,system,2026-04-24 00:00:00
719,3082,Edge Tuning Tool Set,Ski,Backup,Sale,2026-01-23 00:00:00,-42,81.86,-3438.12,SO-81922,Customer Sale,91,49,system,Transaction processed for Backup location,system,2026-01-23 00:00:00
720,3051,Insulated Ski Jacket - Men's,Ski,Main,Receipt,2026-01-21 00:00:00,51,210.76,10748.7,PO-2862,Purchase Order Receipt,100,151,warehouse1,Transaction processed for Main location,system,2026-01-21 00:00:00
721,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-04-22 00:00:00,-36,214.68,-7728.48,SO-92684,Customer Sale,61,25,warehouse1,Transaction processed for Main location,system,2026-04-22 00:00:00
722,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-11-02 00:00:00,-35,49.85,-1744.75,SO-93594,Customer Sale,37,2,warehouse2,Transaction processed for Main location,system,2025-11-02 00:00:00
723,2021,Chef Knife,Kitchen,Main,Transfer,2026-01-15 00:00:00,-49,68.2,-3341.8,TRF-7774,Warehouse Transfer,42,-7,system,Transaction processed for Main location,system,2026-01-15 00:00:00
724,2022,Fork Set,Kitchen,Main,Sale,2025-11-05 00:00:00,-20,27.71,-554.2,SO-75130,Customer Sale,89,69,system,Transaction processed for Main location,system,2025-11-05 00:00:00
725,3072,Hand Warmers - 10 Pack,Ski,Main,Transfer,2026-01-02 00:00:00,-27,11.38,-307.26,TRF-6826,Warehouse Transfer,116,89,warehouse1,Transaction processed for Main location,system,2026-01-02 00:00:00
726,2101,Measuring Cup Set,Kitchen,Main,Damage,2026-01-30 00:00:00,-2,14.67,-29.34,DMG-726,Quality Issue,61,59,system,Transaction processed for Main location,system,2026-01-30 00:00:00
727,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2026-02-16 00:00:00,-4,215.33,-861.32,SO-53456,Customer Sale,98,94,system,Transaction processed for Main location,system,2026-02-16 00:00:00
728,2101,Measuring Cup Set,Kitchen,Backup,Transfer,2026-02-18 00:00:00,-50,14.67,-733.5,TRF-9134,Warehouse Transfer,14,-36,system,Transaction processed for Backup location,system,2026-02-18 00:00:00
729,1553,Adventure Dining Table,Camping,Main,Sale,2026-01-13 00:00:00,-38,117.42,-4461.96,SO-25213,Customer Sale,62,24,warehouse1,Transaction processed for Main location,system,2026-01-13 00:00:00
730,3062,Anti-Fog Ski Goggles,Ski,Regional,Adjustment,2025-10-24 00:00:00,12,80.29,963.48,ADJ-730,System Correction,89,101,warehouse1,Transaction processed for Regional location,system,2025-10-24 00:00:00
731,2041,Serving Platter,Kitchen,Main,Sale,2025-12-15 00:00:00,-37,47.72,-1765.64,SO-40932,Customer Sale,55,18,system,Transaction processed for Main location,system,2025-12-15 00:00:00
732,3062,Anti-Fog Ski Goggles,Ski,Regional,Receipt,2026-04-04 00:00:00,132,76.44,10090.51,PO-2060,Purchase Order Receipt,156,288,warehouse2,Transaction processed for Regional location,system,2026-04-04 00:00:00
733,3061,Professional Ski Helmet,Ski,Main,Sale,2025-10-04 00:00:00,-40,126.0,-5040.0,SO-99113,Customer Sale,4,-36,warehouse2,Transaction processed for Main location,system,2025-10-04 00:00:00
734,3051,Insulated Ski Jacket - Men's,Ski,Main,Receipt,2025-10-06 00:00:00,124,214.0,26536.12,PO-7231,Purchase Order Receipt,130,254,warehouse1,Transaction processed for Main location,system,2025-10-06 00:00:00
735,1563,CompactCook Camping Stove,Camping,Backup,Receipt,2026-03-01 00:00:00,57,66.95,3816.3,PO-3557,Purchase Order Receipt,129,186,warehouse2,Transaction processed for Backup location,system,2026-03-01 00:00:00
736,3032,Comfort Fit Recreational Boots,Ski,Main,Receipt,2025-10-13 00:00:00,107,287.84,30798.93,PO-2278,Purchase Order Receipt,42,149,warehouse2,Transaction processed for Main location,system,2025-10-13 00:00:00
737,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Sale,2025-12-25 00:00:00,-2,378.06,-756.12,SO-74776,Customer Sale,60,58,system,Transaction processed for Backup location,system,2025-12-25 00:00:00
738,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2026-03-09 00:00:00,-1,661.35,-661.35,SO-98545,Customer Sale,96,95,warehouse2,Transaction processed for Backup location,system,2026-03-09 00:00:00
739,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2026-01-05 00:00:00,-34,661.35,-22485.9,SO-28861,Customer Sale,5,-29,warehouse1,Transaction processed for Backup location,system,2026-01-05 00:00:00
740,2061,Mixing Bowl,Kitchen,Main,Sale,2026-01-10 00:00:00,-8,29.43,-235.44,SO-96670,Customer Sale,76,68,warehouse1,Transaction processed for Main location,system,2026-01-10 00:00:00
741,1543,TrekStar Hiking Sandals,Camping,Backup,Receipt,2026-02-08 00:00:00,53,64.03,3393.39,PO-9650,Purchase Order Receipt,123,176,warehouse1,Transaction processed for Backup location,system,2026-02-08 00:00:00
742,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2026-04-26 00:00:00,-22,143.26,-3151.72,SO-15483,Customer Sale,184,162,system,Transaction processed for Main location,system,2026-04-26 00:00:00
743,2011,Coffee Maker,Kitchen,Backup,Return,2026-04-30 00:00:00,4,112.2,448.8,RET-49923,Customer Return,18,22,warehouse2,Transaction processed for Backup location,system,2026-04-30 00:00:00
744,2021,Chef Knife,Kitchen,Main,Sale,2026-03-29 00:00:00,-29,68.2,-1977.8,SO-68209,Customer Sale,38,9,warehouse2,Transaction processed for Main location,system,2026-03-29 00:00:00
745,2071,Baking Pan,Kitchen,Main,Adjustment,2026-04-27 00:00:00,9,20.64,185.76,ADJ-745,System Correction,104,113,warehouse1,Transaction processed for Main location,system,2026-04-27 00:00:00
746,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Receipt,2025-12-13 00:00:00,172,388.0,66735.33,PO-7119,Purchase Order Receipt,62,234,warehouse2,Transaction processed for Backup location,system,2025-12-13 00:00:00
747,2051,Ice Cream Bowl,Kitchen,Main,Transfer,2025-11-30 00:00:00,-44,18.2,-800.8,TRF-9469,Warehouse Transfer,208,164,warehouse2,Transaction processed for Main location,system,2025-11-30 00:00:00
748,1532,TrailBlaze Hiking Pants,Camping,Main,Receipt,2026-04-14 00:00:00,55,56.04,3082.22,PO-6680,Purchase Order Receipt,150,205,warehouse2,Transaction processed for Main location,system,2026-04-14 00:00:00
749,2011,Coffee Maker,Kitchen,Regional,Sale,2025-11-28 00:00:00,-25,140.25,-3506.25,SO-47291,Customer Sale,54,29,warehouse2,Transaction processed for Regional location,system,2025-11-28 00:00:00
750,1512,SkyView 2-Person Tent,Camping,Main,Adjustment,2026-01-18 00:00:00,-3,230.52,-691.56,ADJ-750,System Correction,5,2,warehouse1,Transaction processed for Main location,system,2026-01-18 00:00:00
751,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2026-04-09 00:00:00,-44,214.68,-9445.92,SO-94008,Customer Sale,49,5,system,Transaction processed for Main location,system,2026-04-09 00:00:00
752,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2026-03-31 00:00:00,167,102.59,17132.48,PO-3934,Purchase Order Receipt,14,181,system,Transaction processed for Main location,system,2026-03-31 00:00:00
753,3103,Snowboard Bindings - Pro,Ski,Main,Transfer,2026-04-16 00:00:00,-13,205.28,-2668.64,TRF-8784,Warehouse Transfer,59,46,warehouse1,Transaction processed for Main location,system,2026-04-16 00:00:00
754,2081,Food Storage Set,Kitchen,Main,Sale,2025-10-08 00:00:00,-4,23.5,-94.0,SO-13920,Customer Sale,41,37,warehouse1,Transaction processed for Main location,system,2025-10-08 00:00:00
755,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2025-10-28 00:00:00,-20,661.35,-13227.0,SO-38311,Customer Sale,4,-16,warehouse2,Transaction processed for Backup location,system,2025-10-28 00:00:00
756,1523,TrailLite Daypack,Camping,Regional,Receipt,2025-12-27 00:00:00,154,55.89,8607.56,PO-8823,Purchase Order Receipt,8,162,system,Transaction processed for Regional location,system,2025-12-27 00:00:00
757,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2026-04-02 00:00:00,-38,49.85,-1894.3,SO-18956,Customer Sale,113,75,warehouse2,Transaction processed for Main location,system,2026-04-02 00:00:00
758,1561,EcoFire Camping Stove,Camping,Main,Sale,2026-02-11 00:00:00,-48,95.91,-4603.68,SO-11858,Customer Sale,36,-12,warehouse1,Transaction processed for Main location,system,2026-02-11 00:00:00
759,3101,Winter Boots - Insulated,Ski,Backup,Receipt,2026-03-29 00:00:00,49,119.31,5846.09,PO-4673,Purchase Order Receipt,200,249,warehouse2,Transaction processed for Backup location,system,2026-03-29 00:00:00
760,2071,Baking Pan,Kitchen,Main,Sale,2025-10-17 00:00:00,-31,20.64,-639.84,SO-43897,Customer Sale,36,5,system,Transaction processed for Main location,system,2025-10-17 00:00:00
761,3091,Freestyle Snowboard - 155cm,Ski,Main,Adjustment,2025-10-16 00:00:00,-20,474.97,-9499.4,ADJ-761,System Correction,107,87,system,Transaction processed for Main location,system,2025-10-16 00:00:00
762,1521,Adventurer Pro Backpack,Camping,Backup,Damage,2026-02-07 00:00:00,-3,136.04,-408.12,DMG-762,Quality Issue,127,124,warehouse1,Transaction processed for Backup location,system,2026-02-07 00:00:00
763,2111,High-Speed Blender,Kitchen,Main,Receipt,2026-01-28 00:00:00,35,129.41,4529.25,PO-7443,Purchase Order Receipt,85,120,system,Transaction processed for Main location,system,2026-01-28 00:00:00
764,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2026-01-06 00:00:00,-15,215.33,-3229.95,SO-46602,Customer Sale,24,9,warehouse2,Transaction processed for Main location,system,2026-01-06 00:00:00
765,1521,Adventurer Pro Backpack,Camping,Backup,Sale,2026-03-17 00:00:00,-40,136.04,-5441.6,SO-90583,Customer Sale,112,72,warehouse2,Transaction processed for Backup location,system,2026-03-17 00:00:00
766,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2026-02-12 00:00:00,-6,340.71,-2044.26,SO-95565,Customer Sale,190,184,warehouse1,Transaction processed for Main location,system,2026-02-12 00:00:00
767,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2026-04-01 00:00:00,-47,205.28,-9648.16,SO-15034,Customer Sale,237,190,system,Transaction processed for Main location,system,2026-04-01 00:00:00
768,1541,TrekReady Hiking Boots,Camping,Main,Transfer,2026-04-12 00:00:00,-40,137.14,-5485.6,TRF-9806,Warehouse Transfer,118,78,warehouse2,Transaction processed for Main location,system,2026-04-12 00:00:00
769,2101,Measuring Cup Set,Kitchen,Backup,Damage,2026-04-08 00:00:00,-1,14.67,-14.67,DMG-769,Warehouse Damage,15,14,warehouse1,Transaction processed for Backup location,system,2026-04-08 00:00:00
770,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2026-01-12 00:00:00,-33,49.85,-1645.05,SO-88102,Customer Sale,25,-8,system,Transaction processed for Backup location,system,2026-01-12 00:00:00
771,3061,Professional Ski Helmet,Ski,Backup,Transfer,2025-12-06 00:00:00,-23,126.0,-2898.0,TRF-2218,Warehouse Transfer,8,-15,system,Transaction processed for Backup location,system,2025-12-06 00:00:00
772,2061,Mixing Bowl,Kitchen,Main,Sale,2025-11-04 00:00:00,-7,29.43,-206.01,SO-88291,Customer Sale,35,28,warehouse2,Transaction processed for Main location,system,2025-11-04 00:00:00
773,3062,Anti-Fog Ski Goggles,Ski,Regional,Sale,2026-01-18 00:00:00,-28,80.29,-2248.12,SO-96345,Customer Sale,78,50,warehouse2,Transaction processed for Regional location,system,2026-01-18 00:00:00
774,3062,Anti-Fog Ski Goggles,Ski,Regional,Adjustment,2025-10-26 00:00:00,12,80.29,963.48,ADJ-774,System Correction,191,203,warehouse1,Transaction processed for Regional location,system,2025-10-26 00:00:00
775,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2026-04-30 00:00:00,-4,214.68,-858.72,SO-22958,Customer Sale,99,95,warehouse1,Transaction processed for Backup location,system,2026-04-30 00:00:00
776,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2026-03-12 00:00:00,-39,951.04,-37090.56,SO-67261,Customer Sale,110,71,warehouse2,Transaction processed for Backup location,system,2026-03-12 00:00:00
777,2011,Coffee Maker,Kitchen,Backup,Sale,2026-02-20 00:00:00,-16,140.25,-2244.0,SO-94902,Customer Sale,73,57,system,Transaction processed for Backup location,system,2026-02-20 00:00:00
778,3061,Professional Ski Helmet,Ski,Main,Damage,2026-02-07 00:00:00,-6,126.0,-756.0,DMG-778,Quality Issue,90,84,warehouse2,Transaction processed for Main location,system,2026-02-07 00:00:00
779,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2026-02-06 00:00:00,-12,214.68,-2576.16,SO-97746,Customer Sale,34,22,warehouse1,Transaction processed for Backup location,system,2026-02-06 00:00:00
780,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2025-12-28 00:00:00,-49,18.2,-891.8,SO-51870,Customer Sale,42,-7,system,Transaction processed for Backup location,system,2025-12-28 00:00:00
781,2111,High-Speed Blender,Kitchen,Main,Adjustment,2026-02-25 00:00:00,14,124.43,1742.02,ADJ-781,Physical Count,132,146,system,Transaction processed for Main location,system,2026-02-25 00:00:00
782,2111,High-Speed Blender,Kitchen,Main,Sale,2026-02-07 00:00:00,-15,124.43,-1866.45,SO-61920,Customer Sale,87,72,warehouse1,Transaction processed for Main location,system,2026-02-07 00:00:00
783,3053,Waterproof Ski Pants,Ski,Main,Transfer,2025-10-04 00:00:00,-23,187.83,-4320.09,TRF-4432,Warehouse Transfer,238,215,warehouse1,Transaction processed for Main location,system,2025-10-04 00:00:00
784,3104,Ski Tuning Bench - Portable,Ski,Main,Adjustment,2026-02-18 00:00:00,12,146.82,1761.84,ADJ-784,Physical Count,86,98,system,Transaction processed for Main location,system,2026-02-18 00:00:00
785,3032,Comfort Fit Recreational Boots,Ski,Main,Receipt,2026-03-27 00:00:00,10,275.15,2751.54,PO-3675,Purchase Order Receipt,69,79,warehouse1,Transaction processed for Main location,system,2026-03-27 00:00:00
786,2091,Spatula,Kitchen,Main,Transfer,2026-02-11 00:00:00,-14,10.11,-141.54,TRF-4832,Warehouse Transfer,165,151,warehouse1,Transaction processed for Main location,system,2026-02-11 00:00:00
787,2121,Bamboo Cutting Board Set,Kitchen,Regional,Sale,2026-02-21 00:00:00,-48,34.67,-1664.16,SO-16675,Customer Sale,37,-11,warehouse1,Transaction processed for Regional location,system,2026-02-21 00:00:00
788,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2025-10-17 00:00:00,-16,340.71,-5451.36,SO-79208,Customer Sale,59,43,warehouse2,Transaction processed for Main location,system,2025-10-17 00:00:00
789,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-10-16 00:00:00,-17,137.14,-2331.38,SO-38158,Customer Sale,93,76,warehouse2,Transaction processed for Main location,system,2025-10-16 00:00:00
790,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2026-01-01 00:00:00,-14,340.71,-4769.94,SO-82717,Customer Sale,197,183,warehouse2,Transaction processed for Main location,system,2026-01-01 00:00:00
791,2101,Measuring Cup Set,Kitchen,Backup,Receipt,2026-04-23 00:00:00,15,14.62,219.37,PO-7686,Purchase Order Receipt,67,82,warehouse1,Transaction processed for Backup location,system,2026-04-23 00:00:00
792,3033,Women's Performance Ski Boots,Ski,Backup,Receipt,2026-03-05 00:00:00,196,419.5,82221.45,PO-4497,Purchase Order Receipt,112,308,warehouse1,Transaction processed for Backup location,system,2026-03-05 00:00:00
793,1553,Adventure Dining Table,Camping,Main,Sale,2026-02-19 00:00:00,-39,117.42,-4579.38,SO-75821,Customer Sale,87,48,system,Transaction processed for Main location,system,2026-02-19 00:00:00
794,1571,CozyNights Sleeping Bag,Camping,Main,Transfer,2026-02-28 00:00:00,-6,124.47,-746.82,TRF-6935,Warehouse Transfer,217,211,system,Transaction processed for Main location,system,2026-02-28 00:00:00
795,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2026-04-04 00:00:00,-1,49.85,-49.85,SO-75718,Customer Sale,16,15,warehouse1,Transaction processed for Backup location,system,2026-04-04 00:00:00
796,2021,Chef Knife,Kitchen,Main,Sale,2026-04-20 00:00:00,-10,68.2,-682.0,SO-58067,Customer Sale,45,35,warehouse2,Transaction processed for Main location,system,2026-04-20 00:00:00
797,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Sale,2025-10-17 00:00:00,-29,269.45,-7814.05,SO-17923,Customer Sale,85,56,warehouse2,Transaction processed for Main location,system,2025-10-17 00:00:00
798,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-11-09 00:00:00,-18,42.67,-768.06,SO-94087,Customer Sale,57,39,system,Transaction processed for Main location,system,2025-11-09 00:00:00
799,3062,Anti-Fog Ski Goggles,Ski,Regional,Sale,2026-01-11 00:00:00,-34,80.29,-2729.86,SO-48284,Customer Sale,164,130,system,Transaction processed for Regional location,system,2026-01-11 00:00:00
800,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2025-11-17 00:00:00,176,180.4,31750.85,PO-4968,Purchase Order Receipt,11,187,system,Transaction processed for Main location,system,2025-11-17 00:00:00
801,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Damage,2025-12-05 00:00:00,-5,378.06,-1890.3,DMG-801,Shipping Damage,225,220,system,Transaction processed for Backup location,system,2025-12-05 00:00:00
802,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2025-11-01 00:00:00,-48,661.35,-31744.8,SO-70021,Customer Sale,100,52,warehouse1,Transaction processed for Backup location,system,2025-11-01 00:00:00
803,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2026-04-25 00:00:00,-45,34.67,-1560.15,SO-13097,Customer Sale,41,-4,system,Transaction processed for Backup location,system,2026-04-25 00:00:00
804,2111,High-Speed Blender,Kitchen,Main,Return,2026-03-01 00:00:00,3,99.54,298.63,RET-87612,Customer Return,56,59,system,Transaction processed for Main location,system,2026-03-01 00:00:00
805,1553,Adventure Dining Table,Camping,Backup,Sale,2025-11-23 00:00:00,-16,117.42,-1878.72,SO-12393,Customer Sale,3,-13,warehouse1,Transaction processed for Backup location,system,2025-11-23 00:00:00
806,2071,Baking Pan,Kitchen,Main,Receipt,2025-12-30 00:00:00,17,20.98,356.7,PO-6727,Purchase Order Receipt,71,88,system,Transaction processed for Main location,system,2025-12-30 00:00:00
807,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2025-12-16 00:00:00,-37,483.01,-17871.37,SO-84308,Customer Sale,165,128,warehouse1,Transaction processed for Main location,system,2025-12-16 00:00:00
808,1562,PowerBurner Camping Stove,Camping,Main,Damage,2026-03-15 00:00:00,-1,144.13,-144.13,DMG-808,Shipping Damage,51,50,warehouse2,Transaction processed for Main location,system,2026-03-15 00:00:00
809,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Return,2025-10-19 00:00:00,1,529.08,529.08,RET-97776,Customer Return,70,71,warehouse2,Transaction processed for Main location,system,2025-10-19 00:00:00
810,2041,Serving Platter,Kitchen,Main,Adjustment,2025-12-23 00:00:00,-14,47.72,-668.08,ADJ-810,Cycle Count,9,-5,warehouse1,Transaction processed for Main location,system,2025-12-23 00:00:00
