PurchaseOrderID,PurchaseOrderNumber,SupplierID,SupplierName,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,Status,TotalOrderValue,DeliveryLocation,OrderedBy,Priority,Notes,CreatedBy,CreatedDate
150,PO-2026-0150,1,Contoso Camping Equipment,2026-01-24,2026-02-06,2026-02-09,Delivered,2426.79,Main Warehouse,buyer1,Low,Order for Camping products,system,2026-01-24 12:18:28
151,PO-2026-0151,5,Fabrikam,2026-01-06,2026-01-30,2026-02-02,Delivered,32754.32,Backup Warehouse,supply_manager,Medium,Order for Ski products,system,2026-01-06 12:18:28
152,PO-2026-0152,5,Fabrikam,2026-01-03,2026-01-24,2026-01-24,Delivered,45985.44,Backup Warehouse,supply_manager,Low,Order for Ski products,system,2026-01-03 12:18:28
153,PO-2026-0153,5,Fabrikam,2026-01-23,2026-02-13,2026-02-16,Delivered,74863.32,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-01-23 12:18:28
154,PO-2025-0154,3,Contoso Ski Equipment,2025-12-21,2026-01-06,2026-01-06,Delivered,59176.48,Regional DC,supply_manager,Medium,Order for Ski products,system,2025-12-21 12:18:28
155,PO-2026-0155,5,Fabrikam,2026-01-06,2026-01-25,2026-01-26,Delivered,56832.36,Backup Warehouse,buyer1,Low,Order for Ski products,system,2026-01-06 12:18:28
156,PO-2026-0156,1,Contoso Camping Equipment,2026-02-04,2026-02-20,2026-02-22,Delivered,20389.16,Backup Warehouse,buyer1,Low,Order for Camping products,system,2026-02-04 12:18:28
157,PO-2026-0157,1,Contoso Camping Equipment,2026-02-23,2026-03-13,,Confirmed,33248.99,Regional DC,supply_manager,Medium,Order for Camping products,system,2026-02-23 12:18:28
158,PO-2026-0158,3,Contoso Ski Equipment,2026-02-20,2026-03-03,2026-03-05,Delivered,58828.31,Regional DC,buyer1,High,Order for Ski products,system,2026-02-20 12:18:28
159,PO-2026-0159,4,Worldwide Importers,2026-02-13,2026-03-11,,InTransit,60614.92,Main Warehouse,buyer2,Low,Multi-category order,system,2026-02-13 12:18:28
160,PO-2025-0160,1,Contoso Camping Equipment,2025-12-29,2026-01-13,2026-01-16,Delivered,20301.09,Regional DC,buyer2,Low,Order for Camping products,system,2025-12-29 12:18:28
161,PO-2026-0161,3,Contoso Ski Equipment,2026-02-04,2026-02-19,2026-02-20,Delivered,1781.5,Main Warehouse,buyer1,High,Order for Ski products,system,2026-02-04 12:18:28
162,PO-2026-0162,2,Contoso Kitchen,2026-02-16,2026-03-01,2026-03-02,Delivered,140.93,Main Warehouse,buyer2,Low,Order for Kitchen products,system,2026-02-16 12:18:28
163,PO-2026-0163,2,Contoso Kitchen,2026-01-11,2026-01-22,2026-01-23,Delivered,546.68,Backup Warehouse,buyer2,Low,Order for Kitchen products,system,2026-01-11 12:18:28
164,PO-2026-0164,4,Worldwide Importers,2026-01-13,2026-02-12,2026-02-14,Delivered,19416.69,Backup Warehouse,supply_manager,Emergency,Multi-category order,system,2026-01-13 12:18:28
165,PO-2026-0165,3,Contoso Ski Equipment,2026-03-08,2026-03-19,,Confirmed,45274.77,Backup Warehouse,supply_manager,Low,Order for Ski products,system,2026-03-08 12:18:28
166,PO-2026-0166,4,Worldwide Importers,2026-02-26,2026-03-30,,Sent,2621.45,Main Warehouse,buyer2,Medium,Multi-category order,system,2026-02-26 12:18:28
167,PO-2026-0167,1,Contoso Camping Equipment,2026-02-06,2026-02-21,2026-02-24,Delivered,676.89,Backup Warehouse,buyer2,Low,Order for Camping products,system,2026-02-06 12:18:28
168,PO-2026-0168,1,Contoso Camping Equipment,2026-01-04,2026-01-17,2026-01-17,Delivered,5319.27,Backup Warehouse,supply_manager,Low,Order for Camping products,system,2026-01-04 12:18:28
169,PO-2026-0169,1,Contoso Camping Equipment,2026-02-28,2026-03-15,,Sent,10318.38,Main Warehouse,buyer1,Medium,Order for Camping products,system,2026-02-28 12:18:28
170,PO-2026-0170,3,Contoso Ski Equipment,2026-03-05,2026-03-17,,Sent,110130.83,Backup Warehouse,buyer1,High,Order for Ski products,system,2026-03-05 12:18:28
171,PO-2026-0171,5,Fabrikam,2026-02-15,2026-03-08,2026-03-08,Delivered,31495.12,Regional DC,supply_manager,High,Order for Ski products,system,2026-02-15 12:18:28
172,PO-2026-0172,4,Worldwide Importers,2026-01-05,2026-02-06,2026-02-12,Delivered,128256.41,Backup Warehouse,buyer1,Low,Multi-category order,system,2026-01-05 12:18:28
173,PO-2025-0173,4,Worldwide Importers,2025-12-17,2026-01-19,2026-01-19,Delivered,114575.7,Main Warehouse,buyer1,Medium,Multi-category order,system,2025-12-17 12:18:28
174,PO-2026-0174,4,Worldwide Importers,2026-01-18,2026-02-16,2026-02-17,Delivered,101515.26,Main Warehouse,buyer1,Medium,Multi-category order,system,2026-01-18 12:18:28
175,PO-2026-0175,1,Contoso Camping Equipment,2026-02-12,2026-03-02,2026-03-02,Delivered,12991.81,Backup Warehouse,buyer2,Low,Order for Camping products,system,2026-02-12 12:18:28
176,PO-2026-0176,3,Contoso Ski Equipment,2026-01-26,2026-02-08,2026-02-11,Delivered,128684.11,Main Warehouse,buyer2,Low,Order for Ski products,system,2026-01-26 12:18:28
177,PO-2026-0177,4,Worldwide Importers,2026-02-08,2026-03-11,,InTransit,12789.75,Backup Warehouse,buyer1,Low,Multi-category order,system,2026-02-08 12:18:28
178,PO-2026-0178,2,Contoso Kitchen,2026-02-12,2026-02-20,2026-02-21,Delivered,827.7,Backup Warehouse,buyer2,Medium,Order for Kitchen products,system,2026-02-12 12:18:28
179,PO-2025-0179,4,Worldwide Importers,2025-12-25,2026-01-25,2026-01-28,Delivered,48383.58,Backup Warehouse,buyer2,Low,Multi-category order,system,2025-12-25 12:18:28
180,PO-2026-0180,3,Contoso Ski Equipment,2026-01-21,2026-02-04,2026-02-07,Delivered,45024.61,Main Warehouse,buyer1,Low,Order for Ski products,system,2026-01-21 12:18:28
181,PO-2026-0181,1,Contoso Camping Equipment,2026-03-01,2026-03-16,,InTransit,27340.09,Backup Warehouse,supply_manager,Low,Order for Camping products,system,2026-03-01 12:18:28
182,PO-2025-0182,4,Worldwide Importers,2025-12-18,2026-01-16,2026-01-30,Delivered,19237.27,Regional DC,supply_manager,Low,Multi-category order,system,2025-12-18 12:18:28
183,PO-2026-0183,5,Fabrikam,2026-02-17,2026-03-15,,InTransit,44481.76,Backup Warehouse,supply_manager,Medium,Order for Ski products,system,2026-02-17 12:18:28
184,PO-2026-0184,2,Contoso Kitchen,2026-01-13,2026-01-28,2026-01-31,Delivered,37035.52,Regional DC,buyer1,Medium,Order for Kitchen products,system,2026-01-13 12:18:28
185,PO-2025-0185,3,Contoso Ski Equipment,2025-12-19,2025-12-30,2025-12-31,Delivered,27868.2,Regional DC,buyer1,Medium,Order for Ski products,system,2025-12-19 12:18:28
186,PO-2026-0186,1,Contoso Camping Equipment,2026-02-19,2026-03-08,2026-03-11,Delivered,4635.4,Backup Warehouse,buyer1,High,Order for Camping products,system,2026-02-19 12:18:28
187,PO-2026-0187,5,Fabrikam,2026-01-12,2026-02-07,2026-02-07,Delivered,27026.96,Main Warehouse,supply_manager,Low,Order for Ski products,system,2026-01-12 12:18:28
188,PO-2026-0188,4,Worldwide Importers,2026-02-22,2026-03-23,,InTransit,62464.36,Main Warehouse,supply_manager,Low,Multi-category order,system,2026-02-22 12:18:28
189,PO-2026-0189,3,Contoso Ski Equipment,2026-01-22,2026-02-03,2026-02-06,Delivered,12078.39,Regional DC,supply_manager,Low,Order for Ski products,system,2026-01-22 12:18:28
190,PO-2026-0190,3,Contoso Ski Equipment,2026-02-19,2026-03-08,2026-03-09,Delivered,14125.93,Main Warehouse,supply_manager,Medium,Order for Ski products,system,2026-02-19 12:18:28
191,PO-2026-0191,4,Worldwide Importers,2026-02-11,2026-03-12,,Sent,53771.3,Main Warehouse,buyer2,High,Multi-category order,system,2026-02-11 12:18:28
192,PO-2025-0192,2,Contoso Kitchen,2025-12-15,2025-12-23,2025-12-24,Delivered,1935.37,Main Warehouse,supply_manager,Medium,Order for Kitchen products,system,2025-12-15 12:18:28
193,PO-2026-0193,3,Contoso Ski Equipment,2026-02-22,2026-03-04,2026-03-04,Delivered,86948.21,Backup Warehouse,buyer2,Low,Order for Ski products,system,2026-02-22 12:18:28
194,PO-2026-0194,1,Contoso Camping Equipment,2026-02-02,2026-02-20,2026-02-23,Delivered,12150.56,Regional DC,supply_manager,Medium,Order for Camping products,system,2026-02-02 12:18:28
195,PO-2026-0195,4,Worldwide Importers,2026-01-12,2026-02-10,2026-02-10,Delivered,79346.15,Main Warehouse,buyer1,Low,Multi-category order,system,2026-01-12 12:18:28
196,PO-2026-0196,1,Contoso Camping Equipment,2026-02-24,2026-03-10,2026-03-10,Delivered,11808.26,Regional DC,buyer1,Low,Order for Camping products,system,2026-02-24 12:18:28
197,PO-2025-0197,5,Fabrikam,2025-12-30,2026-01-25,2026-01-25,Delivered,70861.96,Main Warehouse,supply_manager,Emergency,Order for Ski products,system,2025-12-30 12:18:28
198,PO-2025-0198,2,Contoso Kitchen,2025-12-12,2025-12-22,2025-12-25,Delivered,15674.35,Main Warehouse,supply_manager,Low,Order for Kitchen products,system,2025-12-12 12:18:28
199,PO-2026-0199,2,Contoso Kitchen,2026-03-08,2026-03-20,,Sent,9924.16,Main Warehouse,buyer1,High,Order for Kitchen products,system,2026-03-08 12:18:28
200,PO-2026-0200,5,Fabrikam,2026-03-02,2026-03-24,,InTransit,60784.76,Backup Warehouse,supply_manager,Low,Order for Ski products,system,2026-03-02 12:18:28
