ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,SalesTrendMultiplier,CompoundTrendMultiplier,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
147,2011,Coffee Maker,Kitchen,2026-07-01,Monthly,142,66.46,1.0,Growing,113,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
148,2012,Espresso Machine,Kitchen,2026-05-01,Monthly,68,70.83,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
149,2012,Espresso Machine,Kitchen,2026-05-01,Weekly,15,74.7,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
150,2012,Espresso Machine,Kitchen,2026-05-08,Weekly,15,69.83,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
151,2012,Espresso Machine,Kitchen,2026-05-15,Weekly,15,74.23,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
152,2012,Espresso Machine,Kitchen,2026-05-22,Weekly,15,75.22,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
153,2012,Espresso Machine,Kitchen,2026-06-01,Monthly,73,70.83,1.0,Growing,63,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
154,2012,Espresso Machine,Kitchen,2026-07-01,Monthly,79,70.83,1.0,Growing,63,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
155,2021,Chef Knife,Kitchen,2026-05-01,Monthly,108,76.54,1.0,Growing,100,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
156,2021,Chef Knife,Kitchen,2026-05-01,Weekly,25,72.26,1.0,Growing,100,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
157,2021,Chef Knife,Kitchen,2026-05-08,Weekly,25,78.0,1.0,Growing,100,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
158,2021,Chef Knife,Kitchen,2026-05-15,Weekly,25,72.58,1.0,Growing,100,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
159,2021,Chef Knife,Kitchen,2026-05-22,Weekly,25,81.32,1.0,Growing,100,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
160,2021,Chef Knife,Kitchen,2026-06-01,Monthly,116,76.54,1.0,Growing,100,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
161,2021,Chef Knife,Kitchen,2026-07-01,Monthly,125,76.54,1.0,Growing,100,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
162,2022,Fork Set,Kitchen,2026-05-01,Monthly,72,63.77,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
163,2022,Fork Set,Kitchen,2026-05-01,Weekly,16,67.79,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
164,2022,Fork Set,Kitchen,2026-05-08,Weekly,16,59.88,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
165,2022,Fork Set,Kitchen,2026-05-15,Weekly,16,68.11,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
166,2022,Fork Set,Kitchen,2026-05-22,Weekly,16,62.21,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
167,2022,Fork Set,Kitchen,2026-06-01,Monthly,78,63.77,1.0,Growing,67,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
168,2022,Fork Set,Kitchen,2026-07-01,Monthly,84,63.77,1.0,Growing,67,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
169,2031,Coffee Mug,Kitchen,2026-05-01,Monthly,92,72.66,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
170,2031,Coffee Mug,Kitchen,2026-05-01,Weekly,21,70.42,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
171,2031,Coffee Mug,Kitchen,2026-05-08,Weekly,21,68.74,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
172,2031,Coffee Mug,Kitchen,2026-05-15,Weekly,21,69.11,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
173,2031,Coffee Mug,Kitchen,2026-05-22,Weekly,21,74.89,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
174,2031,Coffee Mug,Kitchen,2026-06-01,Monthly,100,72.66,1.0,Growing,86,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
175,2031,Coffee Mug,Kitchen,2026-07-01,Monthly,108,72.66,1.0,Growing,86,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
176,2041,Serving Platter,Kitchen,2026-05-01,Monthly,71,73.93,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
177,2041,Serving Platter,Kitchen,2026-05-01,Weekly,16,75.11,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
178,2041,Serving Platter,Kitchen,2026-05-08,Weekly,16,70.69,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
179,2041,Serving Platter,Kitchen,2026-05-15,Weekly,16,69.32,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
180,2041,Serving Platter,Kitchen,2026-05-22,Weekly,16,71.47,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
181,2041,Serving Platter,Kitchen,2026-06-01,Monthly,76,73.93,1.0,Growing,66,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
182,2041,Serving Platter,Kitchen,2026-07-01,Monthly,83,73.93,1.0,Growing,66,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
183,2051,Ice Cream Bowl,Kitchen,2026-05-01,Monthly,127,75.96,1.0,Growing,118,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
184,2051,Ice Cream Bowl,Kitchen,2026-05-01,Weekly,29,80.62,1.0,Growing,118,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
185,2051,Ice Cream Bowl,Kitchen,2026-05-08,Weekly,29,71.16,1.0,Growing,118,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
186,2051,Ice Cream Bowl,Kitchen,2026-05-15,Weekly,29,76.76,1.0,Growing,118,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
187,2051,Ice Cream Bowl,Kitchen,2026-05-22,Weekly,29,73.25,1.0,Growing,118,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
188,2051,Ice Cream Bowl,Kitchen,2026-06-01,Monthly,137,75.96,1.0,Growing,118,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
189,2051,Ice Cream Bowl,Kitchen,2026-07-01,Monthly,148,75.96,1.0,Growing,118,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
190,2061,Mixing Bowl,Kitchen,2026-05-01,Monthly,100,70.64,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
191,2061,Mixing Bowl,Kitchen,2026-05-01,Weekly,23,71.35,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
192,2061,Mixing Bowl,Kitchen,2026-05-08,Weekly,23,71.69,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
193,2061,Mixing Bowl,Kitchen,2026-05-15,Weekly,23,68.97,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
194,2061,Mixing Bowl,Kitchen,2026-05-22,Weekly,23,70.25,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
195,2061,Mixing Bowl,Kitchen,2026-06-01,Monthly,108,70.64,1.0,Growing,93,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
196,2061,Mixing Bowl,Kitchen,2026-07-01,Monthly,117,70.64,1.0,Growing,93,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
197,2071,Baking Pan,Kitchen,2026-05-01,Monthly,122,75.93,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
198,2071,Baking Pan,Kitchen,2026-05-01,Weekly,28,74.29,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
199,2071,Baking Pan,Kitchen,2026-05-08,Weekly,28,75.3,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
200,2071,Baking Pan,Kitchen,2026-05-15,Weekly,28,79.55,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
201,2071,Baking Pan,Kitchen,2026-05-22,Weekly,28,79.7,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
202,2071,Baking Pan,Kitchen,2026-06-01,Monthly,131,75.93,1.0,Growing,113,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
203,2071,Baking Pan,Kitchen,2026-07-01,Monthly,142,75.93,1.0,Growing,113,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
204,2081,Food Storage Set,Kitchen,2026-05-01,Monthly,81,70.87,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
205,2081,Food Storage Set,Kitchen,2026-05-01,Weekly,18,73.95,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
206,2081,Food Storage Set,Kitchen,2026-05-08,Weekly,18,68.8,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
207,2081,Food Storage Set,Kitchen,2026-05-15,Weekly,18,70.37,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
208,2081,Food Storage Set,Kitchen,2026-05-22,Weekly,18,68.41,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
209,2081,Food Storage Set,Kitchen,2026-06-01,Monthly,87,70.87,1.0,Growing,75,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
210,2081,Food Storage Set,Kitchen,2026-07-01,Monthly,94,70.87,1.0,Growing,75,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
211,2091,Spatula,Kitchen,2026-05-01,Monthly,64,66.98,1.0,Growing,60,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
212,2091,Spatula,Kitchen,2026-05-01,Weekly,14,70.97,1.0,Growing,60,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
213,2091,Spatula,Kitchen,2026-05-08,Weekly,14,65.59,1.0,Growing,60,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
214,2091,Spatula,Kitchen,2026-05-15,Weekly,14,67.71,1.0,Growing,60,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
215,2091,Spatula,Kitchen,2026-05-22,Weekly,14,68.54,1.0,Growing,60,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
216,2091,Spatula,Kitchen,2026-06-01,Monthly,69,66.98,1.0,Growing,60,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
217,2091,Spatula,Kitchen,2026-07-01,Monthly,75,66.98,1.0,Growing,60,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
218,2101,Measuring Cup Set,Kitchen,2026-05-01,Monthly,81,62.69,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
219,2101,Measuring Cup Set,Kitchen,2026-05-01,Weekly,18,62.99,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
220,2101,Measuring Cup Set,Kitchen,2026-05-08,Weekly,18,64.68,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
221,2101,Measuring Cup Set,Kitchen,2026-05-15,Weekly,18,58.78,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
222,2101,Measuring Cup Set,Kitchen,2026-05-22,Weekly,18,58.99,1.0,Growing,75,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
223,2101,Measuring Cup Set,Kitchen,2026-06-01,Monthly,87,62.69,1.0,Growing,75,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
224,2101,Measuring Cup Set,Kitchen,2026-07-01,Monthly,94,62.69,1.0,Growing,75,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
225,2111,High-Speed Blender,Kitchen,2026-05-01,Monthly,95,75.73,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
226,2111,High-Speed Blender,Kitchen,2026-05-01,Weekly,22,74.82,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
227,2111,High-Speed Blender,Kitchen,2026-05-08,Weekly,22,80.0,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
228,2111,High-Speed Blender,Kitchen,2026-05-15,Weekly,22,74.99,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
229,2111,High-Speed Blender,Kitchen,2026-05-22,Weekly,22,71.62,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
230,2111,High-Speed Blender,Kitchen,2026-06-01,Monthly,102,75.73,1.0,Growing,88,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
231,2111,High-Speed Blender,Kitchen,2026-07-01,Monthly,110,75.73,1.0,Growing,88,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
232,2112,4-Slice Toaster,Kitchen,2026-05-01,Monthly,102,70.49,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
233,2112,4-Slice Toaster,Kitchen,2026-05-01,Weekly,23,69.67,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
234,2112,4-Slice Toaster,Kitchen,2026-05-08,Weekly,23,73.32,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
235,2112,4-Slice Toaster,Kitchen,2026-05-15,Weekly,23,67.0,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
236,2112,4-Slice Toaster,Kitchen,2026-05-22,Weekly,23,69.28,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
237,2112,4-Slice Toaster,Kitchen,2026-06-01,Monthly,110,70.49,1.0,Growing,95,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
238,2112,4-Slice Toaster,Kitchen,2026-07-01,Monthly,119,70.49,1.0,Growing,95,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
239,2121,Bamboo Cutting Board Set,Kitchen,2026-05-01,Monthly,122,79.87,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
240,2121,Bamboo Cutting Board Set,Kitchen,2026-05-01,Weekly,28,76.07,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
241,2121,Bamboo Cutting Board Set,Kitchen,2026-05-08,Weekly,28,78.57,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
242,2121,Bamboo Cutting Board Set,Kitchen,2026-05-15,Weekly,28,81.35,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
243,2121,Bamboo Cutting Board Set,Kitchen,2026-05-22,Weekly,28,79.37,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
244,2121,Bamboo Cutting Board Set,Kitchen,2026-06-01,Monthly,131,79.87,1.0,Growing,113,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
245,2121,Bamboo Cutting Board Set,Kitchen,2026-07-01,Monthly,142,79.87,1.0,Growing,113,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
246,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-01,Monthly,123,77.86,1.0,Growing,114,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
247,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-01,Weekly,28,80.22,1.0,Growing,114,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
248,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-08,Weekly,28,81.6,1.0,Growing,114,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
249,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-15,Weekly,28,82.45,1.0,Growing,114,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
250,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-22,Weekly,28,74.22,1.0,Growing,114,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
251,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-06-01,Monthly,132,77.86,1.0,Growing,114,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
252,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-07-01,Monthly,143,77.86,1.0,Growing,114,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
253,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-01,Monthly,109,62.7,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
254,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-01,Weekly,25,62.62,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
255,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-08,Weekly,25,66.78,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
256,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-15,Weekly,25,61.2,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
257,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-22,Weekly,25,64.58,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
258,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-06-01,Monthly,117,62.7,1.0,Growing,101,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
259,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-07-01,Monthly,127,62.7,1.0,Growing,101,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
260,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-01,Monthly,70,72.87,1.0,Growing,65,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
261,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-01,Weekly,16,70.71,1.0,Growing,65,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
262,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-08,Weekly,16,70.0,1.0,Growing,65,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
263,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-15,Weekly,16,74.32,1.0,Growing,65,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
264,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-22,Weekly,16,76.64,1.0,Growing,65,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
265,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-06-01,Monthly,75,72.87,1.0,Growing,65,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
266,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-07-01,Monthly,81,72.87,1.0,Growing,65,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
267,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-01,Monthly,104,63.79,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
268,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-01,Weekly,24,60.01,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
269,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-08,Weekly,24,61.43,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
270,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-15,Weekly,24,63.08,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
271,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-22,Weekly,24,58.87,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
272,3021,Nordic Classic XC Skis - 185cm,Ski,2026-06-01,Monthly,113,63.79,1.0,Growing,97,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
273,3021,Nordic Classic XC Skis - 185cm,Ski,2026-07-01,Monthly,122,63.79,1.0,Growing,97,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
274,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-01,Monthly,116,64.13,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
275,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-01,Weekly,26,68.07,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
276,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-08,Weekly,26,67.88,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
277,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-15,Weekly,26,60.02,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
278,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-22,Weekly,26,62.17,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
279,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-06-01,Monthly,125,64.13,1.0,Growing,108,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
280,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-07-01,Monthly,136,64.13,1.0,Growing,108,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
281,3031,Pro Flex Racing Ski Boots,Ski,2026-05-01,Monthly,117,67.79,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
282,3031,Pro Flex Racing Ski Boots,Ski,2026-05-01,Weekly,27,66.76,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
283,3031,Pro Flex Racing Ski Boots,Ski,2026-05-08,Weekly,27,67.31,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
284,3031,Pro Flex Racing Ski Boots,Ski,2026-05-15,Weekly,27,68.97,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
285,3031,Pro Flex Racing Ski Boots,Ski,2026-05-22,Weekly,27,65.86,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
286,3031,Pro Flex Racing Ski Boots,Ski,2026-06-01,Monthly,127,67.79,1.0,Growing,109,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
287,3031,Pro Flex Racing Ski Boots,Ski,2026-07-01,Monthly,137,67.79,1.0,Growing,109,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
288,3032,Comfort Fit Recreational Boots,Ski,2026-05-01,Monthly,128,79.92,1.0,Growing,119,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
289,3032,Comfort Fit Recreational Boots,Ski,2026-05-01,Weekly,29,74.93,1.0,Growing,119,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
290,3032,Comfort Fit Recreational Boots,Ski,2026-05-08,Weekly,29,79.41,1.0,Growing,119,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
291,3032,Comfort Fit Recreational Boots,Ski,2026-05-15,Weekly,29,83.56,1.0,Growing,119,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
292,3032,Comfort Fit Recreational Boots,Ski,2026-05-22,Weekly,29,77.51,1.0,Growing,119,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-16 12:45:03
293,3032,Comfort Fit Recreational Boots,Ski,2026-06-01,Monthly,138,79.92,1.0,Growing,119,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-16 12:45:03
