PurchaseOrderItemID,PurchaseOrderID,PurchaseOrderNumber,ProductID,ProductName,ProductCategory,QuantityOrdered,QuantityReceived,UnitCost,LineTotal,Status,ExpectedDate,ReceivedDate,Notes,CreatedBy,CreatedDate
148,50,PO-2026-0050,1542,TrailWalker Hiking Shoes,Camping,144,144.0,99.72,14359.68,Received,2026-02-24,2026-02-26,Supplier SKU: CON-1542,system,2026-02-13 00:00:00
149,50,PO-2026-0050,1532,TrailBlaze Hiking Pants,Camping,4,4.0,56.42,225.68,Received,2026-02-24,2026-02-26,Supplier SKU: CON-1532,system,2026-02-13 00:00:00
150,50,PO-2026-0050,1543,TrekStar Hiking Sandals,Camping,21,21.0,62.06,1303.26,Received,2026-02-24,2026-02-26,Supplier SKU: CON-1543,system,2026-02-13 00:00:00
151,51,PO-2026-0051,3104,Ski Tuning Bench - Portable,Ski,15,15.0,142.62,2139.3,Received,2026-04-01,2026-04-01,Supplier SKU: FAB-3104,system,2026-03-16 00:00:00
152,51,PO-2026-0051,3081,All-Temp Ski Wax Kit,Ski,177,177.0,61.5,10885.5,Received,2026-04-01,2026-04-01,Supplier SKU: FAB-3081,system,2026-03-16 00:00:00
153,51,PO-2026-0051,3052,Thermal Base Layer Set - Women's,Ski,1,1.0,110.71,110.71,Received,2026-04-01,2026-04-01,Supplier SKU: FAB-3052,system,2026-03-16 00:00:00
154,51,PO-2026-0051,3032,Comfort Fit Recreational Boots,Ski,177,177.0,267.32,47315.64,Received,2026-04-01,2026-04-01,Supplier SKU: FAB-3032,system,2026-03-16 00:00:00
155,51,PO-2026-0051,3041,Carbon Fiber Racing Poles - 120cm,Ski,4,4.0,151.43,605.72,Received,2026-04-01,2026-04-01,Supplier SKU: FAB-3041,system,2026-03-16 00:00:00
156,52,PO-2026-0052,2061,Mixing Bowl,Kitchen,6,6.0,29.43,176.58,Received,2026-02-12,2026-02-13,Supplier SKU: PRO-2061,system,2026-01-30 00:00:00
157,52,PO-2026-0052,2012,Espresso Machine,Kitchen,1,1.0,317.94,317.94,Received,2026-02-12,2026-02-13,Supplier SKU: PRO-2012,system,2026-01-30 00:00:00
158,53,PO-2026-0053,3011,Alpine Pro Racing Skis - 170cm,Ski,21,21.0,946.87,19884.27,Received,2026-03-11,2026-03-11,Supplier SKU: WOR-3011,system,2026-02-13 00:00:00
159,53,PO-2026-0053,3101,Winter Boots - Insulated,Ski,74,74.0,110.63,8186.62,Received,2026-03-11,2026-03-11,Supplier SKU: WOR-3101,system,2026-02-13 00:00:00
160,53,PO-2026-0053,2031,Coffee Mug,Kitchen,170,170.0,24.74,4205.8,Received,2026-03-11,2026-03-11,Supplier SKU: WOR-2031,system,2026-02-13 00:00:00
161,54,PO-2026-0054,3012,Mountain Master All-Terrain Skis - 165cm,Ski,94,,661.35,62166.9,Pending,2026-05-04,,Supplier SKU: ALP-3012,system,2026-04-21 00:00:00
162,54,PO-2026-0054,3081,All-Temp Ski Wax Kit,Ski,7,,54.27,379.89,Pending,2026-05-04,,Supplier SKU: ALP-3081,system,2026-04-21 00:00:00
163,54,PO-2026-0054,3101,Winter Boots - Insulated,Ski,91,,124.51,11330.41,Pending,2026-05-04,,Supplier SKU: ALP-3101,system,2026-04-21 00:00:00
164,55,PO-2026-0055,3022,Backcountry Explorer XC Skis - 190cm,Ski,198,198.0,380.58,75354.84,Received,2026-03-05,2026-03-05,Supplier SKU: WOR-3022,system,2026-02-14 00:00:00
165,56,PO-2026-0056,3032,Comfort Fit Recreational Boots,Ski,100,100.0,267.32,26732.0,Received,2026-03-13,2026-03-13,Supplier SKU: FAB-3032,system,2026-02-23 00:00:00
166,57,PO-2026-0057,1581,LED Headlamp - Rechargeable,Camping,135,113.0,49.85,6729.75,Backordered,2026-03-17,2026-03-28,Supplier SKU: CON-1581,system,2026-03-05 00:00:00
167,58,PO-2026-0058,3082,Edge Tuning Tool Set,Ski,15,,81.86,1227.9,Shipped,2026-05-04,,Supplier SKU: ALP-3082,system,2026-04-22 00:00:00
168,58,PO-2026-0058,3071,Ski Boot Bag - Premium,Ski,35,,42.67,1493.45,Shipped,2026-05-04,,Supplier SKU: ALP-3071,system,2026-04-22 00:00:00
169,58,PO-2026-0058,3092,All-Mountain Snowboard - 158cm,Ski,2,,599.21,1198.42,Shipped,2026-05-04,,Supplier SKU: ALP-3092,system,2026-04-22 00:00:00
170,58,PO-2026-0058,3061,Professional Ski Helmet,Ski,50,,126.0,6300.0,Shipped,2026-05-04,,Supplier SKU: ALP-3061,system,2026-04-22 00:00:00
171,59,PO-2026-0059,3052,Thermal Base Layer Set - Women's,Ski,5,5.0,110.71,553.55,Received,2026-04-17,2026-04-19,Supplier SKU: FAB-3052,system,2026-04-02 00:00:00
172,59,PO-2026-0059,3081,All-Temp Ski Wax Kit,Ski,225,225.0,61.5,13837.5,Received,2026-04-17,2026-04-19,Supplier SKU: FAB-3081,system,2026-04-02 00:00:00
173,59,PO-2026-0059,3104,Ski Tuning Bench - Portable,Ski,47,47.0,142.62,6703.14,Received,2026-04-17,2026-04-19,Supplier SKU: FAB-3104,system,2026-04-02 00:00:00
174,59,PO-2026-0059,3041,Carbon Fiber Racing Poles - 120cm,Ski,3,3.0,151.43,454.29,Received,2026-04-17,2026-04-19,Supplier SKU: FAB-3041,system,2026-04-02 00:00:00
175,59,PO-2026-0059,3032,Comfort Fit Recreational Boots,Ski,146,146.0,267.32,39028.72,Received,2026-04-17,2026-04-19,Supplier SKU: FAB-3032,system,2026-04-02 00:00:00
176,60,PO-2026-0060,3032,Comfort Fit Recreational Boots,Ski,69,69.0,295.0,20355.0,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3032,system,2026-02-11 00:00:00
177,60,PO-2026-0060,3104,Ski Tuning Bench - Portable,Ski,46,46.0,151.01,6946.46,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3104,system,2026-02-11 00:00:00
178,60,PO-2026-0060,3041,Carbon Fiber Racing Poles - 120cm,Ski,35,35.0,135.1,4728.5,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3041,system,2026-02-11 00:00:00
179,60,PO-2026-0060,3091,Freestyle Snowboard - 155cm,Ski,106,106.0,474.97,50346.82,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3091,system,2026-02-11 00:00:00
180,60,PO-2026-0060,3042,Aluminum All-Mountain Poles - 115cm,Ski,2,2.0,77.24,154.48,Received,2026-02-28,2026-03-03,Supplier SKU: ALP-3042,system,2026-02-11 00:00:00
181,61,PO-2026-0061,3012,Mountain Master All-Terrain Skis - 165cm,Ski,95,95.0,661.35,62828.25,Received,2026-04-25,2026-04-28,Supplier SKU: ALP-3012,system,2026-04-15 00:00:00
182,61,PO-2026-0061,3053,Waterproof Ski Pants,Ski,121,116.0,187.83,22727.43,Backordered,2026-04-25,2026-04-28,Supplier SKU: ALP-3053,system,2026-04-15 00:00:00
183,61,PO-2026-0061,3062,Anti-Fog Ski Goggles,Ski,18,18.0,80.29,1445.22,Received,2026-04-25,2026-04-28,Supplier SKU: ALP-3062,system,2026-04-15 00:00:00
184,61,PO-2026-0061,3091,Freestyle Snowboard - 155cm,Ski,72,72.0,474.97,34197.84,Received,2026-04-25,2026-04-28,Supplier SKU: ALP-3091,system,2026-04-15 00:00:00
185,61,PO-2026-0061,3011,Alpine Pro Racing Skis - 170cm,Ski,1,1.0,955.21,955.21,Received,2026-04-25,2026-04-28,Supplier SKU: ALP-3011,system,2026-04-15 00:00:00
186,62,PO-2026-0062,3081,All-Temp Ski Wax Kit,Ski,59,59.0,61.5,3628.5,Received,2026-04-09,2026-04-09,Supplier SKU: FAB-3081,system,2026-03-23 00:00:00
187,62,PO-2026-0062,3052,Thermal Base Layer Set - Women's,Ski,5,5.0,110.71,553.55,Received,2026-04-09,2026-04-09,Supplier SKU: FAB-3052,system,2026-03-23 00:00:00
188,63,PO-2026-0063,2041,Serving Platter,Kitchen,198,198.0,53.82,10656.36,Received,2026-03-09,2026-03-10,Supplier SKU: WOR-2041,system,2026-02-12 00:00:00
189,63,PO-2026-0063,2051,Ice Cream Bowl,Kitchen,10,10.0,21.03,210.3,Received,2026-03-09,2026-03-10,Supplier SKU: WOR-2051,system,2026-02-12 00:00:00
190,63,PO-2026-0063,1523,TrailLite Daypack,Camping,104,104.0,58.29,6062.16,Received,2026-03-09,2026-03-10,Supplier SKU: WOR-1523,system,2026-02-12 00:00:00
191,64,PO-2026-0064,2112,4-Slice Toaster,Kitchen,48,,69.45,3333.6,Pending,2026-05-02,,Supplier SKU: WOR-2112,system,2026-04-08 00:00:00
192,64,PO-2026-0064,2031,Coffee Mug,Kitchen,76,,24.74,1880.24,Pending,2026-05-02,,Supplier SKU: WOR-2031,system,2026-04-08 00:00:00
193,64,PO-2026-0064,3051,Insulated Ski Jacket - Men's,Ski,49,,197.59,9681.91,Pending,2026-05-02,,Supplier SKU: WOR-3051,system,2026-04-08 00:00:00
194,64,PO-2026-0064,2081,Food Storage Set,Kitchen,50,,25.05,1252.5,Pending,2026-05-02,,Supplier SKU: WOR-2081,system,2026-04-08 00:00:00
195,64,PO-2026-0064,1523,TrailLite Daypack,Camping,105,,58.29,6120.45,Pending,2026-05-02,,Supplier SKU: WOR-1523,system,2026-04-08 00:00:00
196,65,PO-2026-0065,3012,Mountain Master All-Terrain Skis - 165cm,Ski,41,41.0,661.35,27115.35,Received,2026-04-03,2026-04-05,Supplier SKU: ALP-3012,system,2026-03-19 00:00:00
197,65,PO-2026-0065,3051,Insulated Ski Jacket - Men's,Ski,4,4.0,233.07,932.28,Received,2026-04-03,2026-04-05,Supplier SKU: ALP-3051,system,2026-03-19 00:00:00
198,65,PO-2026-0065,3022,Backcountry Explorer XC Skis - 190cm,Ski,57,57.0,375.54,21405.78,Received,2026-04-03,2026-04-05,Supplier SKU: ALP-3022,system,2026-03-19 00:00:00
199,66,PO-2026-0066,2121,Bamboo Cutting Board Set,Kitchen,3,3.0,33.41,100.23,Received,2026-02-19,2026-02-21,Supplier SKU: PRO-2121,system,2026-02-05 00:00:00
200,66,PO-2026-0066,2041,Serving Platter,Kitchen,1,0.0,41.61,41.61,Backordered,2026-02-19,2026-02-21,Supplier SKU: PRO-2041,system,2026-02-05 00:00:00
201,67,PO-2026-0067,3032,Comfort Fit Recreational Boots,Ski,104,104.0,267.32,27801.28,Received,2026-03-15,2026-03-18,Supplier SKU: FAB-3032,system,2026-02-28 00:00:00
202,67,PO-2026-0067,3081,All-Temp Ski Wax Kit,Ski,187,187.0,61.5,11500.5,Received,2026-03-15,2026-03-18,Supplier SKU: FAB-3081,system,2026-02-28 00:00:00
203,67,PO-2026-0067,3052,Thermal Base Layer Set - Women's,Ski,2,2.0,110.71,221.42,Received,2026-03-15,2026-03-18,Supplier SKU: FAB-3052,system,2026-02-28 00:00:00
204,67,PO-2026-0067,3104,Ski Tuning Bench - Portable,Ski,37,37.0,142.62,5276.94,Received,2026-03-15,2026-03-18,Supplier SKU: FAB-3104,system,2026-02-28 00:00:00
205,67,PO-2026-0067,3041,Carbon Fiber Racing Poles - 120cm,Ski,2,1.0,151.43,302.86,Backordered,2026-03-15,2026-03-18,Supplier SKU: FAB-3041,system,2026-02-28 00:00:00
206,68,PO-2026-0068,3102,Winter Hiking Boots - Waterproof,Ski,183,183.0,189.78,34729.74,Received,2026-04-24,2026-04-26,Supplier SKU: ALP-3102,system,2026-04-11 00:00:00
207,68,PO-2026-0068,3052,Thermal Base Layer Set - Women's,Ski,23,23.0,99.63,2291.49,Received,2026-04-24,2026-04-26,Supplier SKU: ALP-3052,system,2026-04-11 00:00:00
208,68,PO-2026-0068,3081,All-Temp Ski Wax Kit,Ski,10,10.0,54.27,542.7,Received,2026-04-24,2026-04-26,Supplier SKU: ALP-3081,system,2026-04-11 00:00:00
209,69,PO-2026-0069,1521,Adventurer Pro Backpack,Camping,159,159.0,136.04,21630.36,Received,2026-02-17,2026-02-20,Supplier SKU: CON-1521,system,2026-02-04 00:00:00
210,69,PO-2026-0069,1551,BaseCamp Folding Table,Camping,11,11.0,64.58,710.38,Received,2026-02-17,2026-02-20,Supplier SKU: CON-1551,system,2026-02-04 00:00:00
211,69,PO-2026-0069,1512,SkyView 2-Person Tent,Camping,172,172.0,232.09,39919.48,Received,2026-02-17,2026-02-20,Supplier SKU: CON-1512,system,2026-02-04 00:00:00
212,69,PO-2026-0069,1563,CompactCook Camping Stove,Camping,18,18.0,66.49,1196.82,Received,2026-02-17,2026-02-20,Supplier SKU: CON-1563,system,2026-02-04 00:00:00
213,69,PO-2026-0069,1522,SummitClimber Backpack,Camping,4,2.0,162.63,650.52,Backordered,2026-02-17,2026-02-20,Supplier SKU: CON-1522,system,2026-02-04 00:00:00
214,70,PO-2026-0070,2041,Serving Platter,Kitchen,208,,53.82,11194.56,Shipped,2026-05-05,,Supplier SKU: WOR-2041,system,2026-04-15 00:00:00
215,70,PO-2026-0070,2081,Food Storage Set,Kitchen,108,,25.05,2705.4,Shipped,2026-05-05,,Supplier SKU: WOR-2081,system,2026-04-15 00:00:00
216,70,PO-2026-0070,2051,Ice Cream Bowl,Kitchen,24,,21.03,504.72,Shipped,2026-05-05,,Supplier SKU: WOR-2051,system,2026-04-15 00:00:00
217,70,PO-2026-0070,2101,Measuring Cup Set,Kitchen,18,,13.87,249.66,Shipped,2026-05-05,,Supplier SKU: WOR-2101,system,2026-04-15 00:00:00
218,71,PO-2026-0071,2041,Serving Platter,Kitchen,3,3.0,41.61,124.83,Received,2026-02-26,2026-02-28,Supplier SKU: PRO-2041,system,2026-02-15 00:00:00
219,71,PO-2026-0071,2061,Mixing Bowl,Kitchen,20,20.0,29.43,588.6,Received,2026-02-26,2026-02-28,Supplier SKU: PRO-2061,system,2026-02-15 00:00:00
220,71,PO-2026-0071,2121,Bamboo Cutting Board Set,Kitchen,3,3.0,33.41,100.23,Received,2026-02-26,2026-02-28,Supplier SKU: PRO-2121,system,2026-02-15 00:00:00
221,71,PO-2026-0071,2012,Espresso Machine,Kitchen,5,5.0,317.94,1589.7,Received,2026-02-26,2026-02-28,Supplier SKU: PRO-2012,system,2026-02-15 00:00:00
222,71,PO-2026-0071,2101,Measuring Cup Set,Kitchen,68,68.0,15.47,1051.96,Received,2026-02-26,2026-02-28,Supplier SKU: PRO-2101,system,2026-02-15 00:00:00
223,72,PO-2026-0072,1541,TrekReady Hiking Boots,Camping,5,5.0,137.14,685.7,Received,2026-02-26,2026-02-27,Supplier SKU: CON-1541,system,2026-02-18 00:00:00
224,72,PO-2026-0072,1551,BaseCamp Folding Table,Camping,13,13.0,64.58,839.54,Received,2026-02-26,2026-02-27,Supplier SKU: CON-1551,system,2026-02-18 00:00:00
225,72,PO-2026-0072,1562,PowerBurner Camping Stove,Camping,134,134.0,144.13,19313.42,Received,2026-02-26,2026-02-27,Supplier SKU: CON-1562,system,2026-02-18 00:00:00
226,72,PO-2026-0072,1561,EcoFire Camping Stove,Camping,1,1.0,95.91,95.91,Received,2026-02-26,2026-02-27,Supplier SKU: CON-1561,system,2026-02-18 00:00:00
227,72,PO-2026-0072,1532,TrailBlaze Hiking Pants,Camping,3,3.0,56.42,169.26,Received,2026-02-26,2026-02-27,Supplier SKU: CON-1532,system,2026-02-18 00:00:00
228,73,PO-2026-0073,2021,Chef Knife,Kitchen,20,20.0,68.2,1364.0,Received,2026-02-21,2026-02-24,Supplier SKU: PRO-2021,system,2026-02-11 00:00:00
229,73,PO-2026-0073,2091,Spatula,Kitchen,81,81.0,10.11,818.91,Received,2026-02-21,2026-02-24,Supplier SKU: PRO-2091,system,2026-02-11 00:00:00
230,73,PO-2026-0073,2011,Coffee Maker,Kitchen,96,96.0,140.25,13464.0,Received,2026-02-21,2026-02-24,Supplier SKU: PRO-2011,system,2026-02-11 00:00:00
231,74,PO-2026-0074,2011,Coffee Maker,Kitchen,83,,140.25,11640.75,Shipped,2026-02-19,,Supplier SKU: PRO-2011,system,2026-02-09 00:00:00
232,74,PO-2026-0074,2091,Spatula,Kitchen,74,,10.11,748.14,Shipped,2026-02-19,,Supplier SKU: PRO-2091,system,2026-02-09 00:00:00
233,75,PO-2026-0075,3081,All-Temp Ski Wax Kit,Ski,191,191.0,61.5,11746.5,Received,2026-03-28,2026-03-28,Supplier SKU: FAB-3081,system,2026-03-09 00:00:00
234,75,PO-2026-0075,3052,Thermal Base Layer Set - Women's,Ski,1,1.0,110.71,110.71,Received,2026-03-28,2026-03-28,Supplier SKU: FAB-3052,system,2026-03-09 00:00:00
235,76,PO-2026-0076,2112,4-Slice Toaster,Kitchen,29,29.0,69.45,2014.05,Received,2026-04-16,2026-04-18,Supplier SKU: WOR-2112,system,2026-03-25 00:00:00
236,77,PO-2026-0077,1511,Alpine Explorer Tent,Camping,5,,339.44,1697.2,Pending,2026-05-04,,Supplier SKU: CON-1511,system,2026-04-23 00:00:00
237,77,PO-2026-0077,1561,EcoFire Camping Stove,Camping,1,,95.91,95.91,Pending,2026-05-04,,Supplier SKU: CON-1561,system,2026-04-23 00:00:00
238,78,PO-2026-0078,3031,Pro Flex Racing Ski Boots,Ski,2,2.0,502.46,1004.92,Received,2026-04-12,2026-04-15,Supplier SKU: WOR-3031,system,2026-03-21 00:00:00
239,78,PO-2026-0078,3051,Insulated Ski Jacket - Men's,Ski,33,33.0,197.59,6520.47,Received,2026-04-12,2026-04-15,Supplier SKU: WOR-3051,system,2026-03-21 00:00:00
240,78,PO-2026-0078,3101,Winter Boots - Insulated,Ski,61,61.0,110.63,6748.43,Received,2026-04-12,2026-04-15,Supplier SKU: WOR-3101,system,2026-03-21 00:00:00
241,78,PO-2026-0078,1553,Adventure Dining Table,Camping,18,18.0,119.23,2146.14,Received,2026-04-12,2026-04-15,Supplier SKU: WOR-1553,system,2026-03-21 00:00:00
242,79,PO-2026-0079,3104,Ski Tuning Bench - Portable,Ski,50,50.0,151.01,7550.5,Received,2026-04-02,2026-04-05,Supplier SKU: ALP-3104,system,2026-03-19 00:00:00
243,79,PO-2026-0079,3061,Professional Ski Helmet,Ski,98,98.0,126.0,12348.0,Received,2026-04-02,2026-04-05,Supplier SKU: ALP-3061,system,2026-03-19 00:00:00
244,80,PO-2026-0080,1521,Adventurer Pro Backpack,Camping,58,58.0,136.04,7890.32,Received,2026-03-22,2026-03-22,Supplier SKU: CON-1521,system,2026-03-13 00:00:00
245,80,PO-2026-0080,1572,MountainDream Sleeping Bag,Camping,13,13.0,214.68,2790.84,Received,2026-03-22,2026-03-22,Supplier SKU: CON-1572,system,2026-03-13 00:00:00
246,80,PO-2026-0080,1532,TrailBlaze Hiking Pants,Camping,2,2.0,56.42,112.84,Received,2026-03-22,2026-03-22,Supplier SKU: CON-1532,system,2026-03-13 00:00:00
247,81,PO-2026-0081,3051,Insulated Ski Jacket - Men's,Ski,23,23.0,197.59,4544.57,Received,2026-02-26,2026-02-28,Supplier SKU: WOR-3051,system,2026-02-02 00:00:00
248,82,PO-2026-0082,3041,Carbon Fiber Racing Poles - 120cm,Ski,5,5.0,151.43,757.15,Received,2026-03-07,2026-03-09,Supplier SKU: FAB-3041,system,2026-02-21 00:00:00
249,82,PO-2026-0082,3032,Comfort Fit Recreational Boots,Ski,216,216.0,267.32,57741.12,Received,2026-03-07,2026-03-09,Supplier SKU: FAB-3032,system,2026-02-21 00:00:00
250,82,PO-2026-0082,3104,Ski Tuning Bench - Portable,Ski,30,30.0,142.62,4278.6,Received,2026-03-07,2026-03-09,Supplier SKU: FAB-3104,system,2026-02-21 00:00:00
251,82,PO-2026-0082,3081,All-Temp Ski Wax Kit,Ski,221,187.0,61.5,13591.5,Backordered,2026-03-07,2026-03-09,Supplier SKU: FAB-3081,system,2026-02-21 00:00:00
252,82,PO-2026-0082,3052,Thermal Base Layer Set - Women's,Ski,5,5.0,110.71,553.55,Received,2026-03-07,2026-03-09,Supplier SKU: FAB-3052,system,2026-02-21 00:00:00
253,83,PO-2026-0083,1511,Alpine Explorer Tent,Camping,2,2.0,339.44,678.88,Received,2026-04-13,2026-04-15,Supplier SKU: CON-1511,system,2026-03-30 00:00:00
254,83,PO-2026-0083,1521,Adventurer Pro Backpack,Camping,196,195.0,136.04,26663.84,Backordered,2026-04-13,2026-04-15,Supplier SKU: CON-1521,system,2026-03-30 00:00:00
255,83,PO-2026-0083,1581,LED Headlamp - Rechargeable,Camping,206,206.0,49.85,10269.1,Received,2026-04-13,2026-04-15,Supplier SKU: CON-1581,system,2026-03-30 00:00:00
256,84,PO-2026-0084,3041,Carbon Fiber Racing Poles - 120cm,Ski,1,0.0,151.43,151.43,Backordered,2026-03-21,2026-03-23,Supplier SKU: FAB-3041,system,2026-03-04 00:00:00
257,84,PO-2026-0084,3032,Comfort Fit Recreational Boots,Ski,194,194.0,267.32,51860.08,Received,2026-03-21,2026-03-23,Supplier SKU: FAB-3032,system,2026-03-04 00:00:00
258,85,PO-2026-0085,3104,Ski Tuning Bench - Portable,Ski,10,,142.62,1426.2,Pending,2026-05-05,,Supplier SKU: FAB-3104,system,2026-04-20 00:00:00
259,85,PO-2026-0085,3041,Carbon Fiber Racing Poles - 120cm,Ski,1,,151.43,151.43,Pending,2026-05-05,,Supplier SKU: FAB-3041,system,2026-04-20 00:00:00
260,85,PO-2026-0085,3081,All-Temp Ski Wax Kit,Ski,95,,61.5,5842.5,Pending,2026-05-05,,Supplier SKU: FAB-3081,system,2026-04-20 00:00:00
261,85,PO-2026-0085,3052,Thermal Base Layer Set - Women's,Ski,5,,110.71,553.55,Pending,2026-05-05,,Supplier SKU: FAB-3052,system,2026-04-20 00:00:00
262,86,PO-2026-0086,1553,Adventure Dining Table,Camping,11,11.0,115.61,1271.71,Received,2026-03-26,2026-03-28,Supplier SKU: CON-1553,system,2026-03-17 00:00:00
263,86,PO-2026-0086,1512,SkyView 2-Person Tent,Camping,150,117.0,232.09,34813.5,Backordered,2026-03-26,2026-03-28,Supplier SKU: CON-1512,system,2026-03-17 00:00:00
264,86,PO-2026-0086,1542,TrailWalker Hiking Shoes,Camping,86,86.0,99.72,8575.92,Received,2026-03-26,2026-03-28,Supplier SKU: CON-1542,system,2026-03-17 00:00:00
265,87,PO-2026-0087,2061,Mixing Bowl,Kitchen,8,8.0,29.43,235.44,Received,2026-04-28,2026-05-01,Supplier SKU: PRO-2061,system,2026-04-16 00:00:00
266,87,PO-2026-0087,2051,Ice Cream Bowl,Kitchen,91,91.0,15.37,1398.67,Received,2026-04-28,2026-05-01,Supplier SKU: PRO-2051,system,2026-04-16 00:00:00
267,87,PO-2026-0087,2012,Espresso Machine,Kitchen,5,5.0,317.94,1589.7,Received,2026-04-28,2026-05-01,Supplier SKU: PRO-2012,system,2026-04-16 00:00:00
268,87,PO-2026-0087,2031,Coffee Mug,Kitchen,45,45.0,21.16,952.2,Received,2026-04-28,2026-05-01,Supplier SKU: PRO-2031,system,2026-04-16 00:00:00
269,88,PO-2026-0088,1553,Adventure Dining Table,Camping,25,25.0,115.61,2890.25,Received,2026-03-03,2026-03-05,Supplier SKU: CON-1553,system,2026-02-21 00:00:00
270,88,PO-2026-0088,1561,EcoFire Camping Stove,Camping,1,1.0,95.91,95.91,Received,2026-03-03,2026-03-05,Supplier SKU: CON-1561,system,2026-02-21 00:00:00
271,89,PO-2026-0089,3081,All-Temp Ski Wax Kit,Ski,24,24.0,54.27,1302.48,Received,2026-03-09,2026-03-12,Supplier SKU: ALP-3081,system,2026-02-21 00:00:00
272,89,PO-2026-0089,3101,Winter Boots - Insulated,Ski,66,66.0,124.51,8217.66,Received,2026-03-09,2026-03-12,Supplier SKU: ALP-3101,system,2026-02-21 00:00:00
273,89,PO-2026-0089,3071,Ski Boot Bag - Premium,Ski,40,40.0,42.67,1706.8,Received,2026-03-09,2026-03-12,Supplier SKU: ALP-3071,system,2026-02-21 00:00:00
274,89,PO-2026-0089,3061,Professional Ski Helmet,Ski,118,118.0,126.0,14868.0,Received,2026-03-09,2026-03-12,Supplier SKU: ALP-3061,system,2026-02-21 00:00:00
275,89,PO-2026-0089,3041,Carbon Fiber Racing Poles - 120cm,Ski,37,37.0,135.1,4998.7,Received,2026-03-09,2026-03-12,Supplier SKU: ALP-3041,system,2026-02-21 00:00:00
276,90,PO-2026-0090,3022,Backcountry Explorer XC Skis - 190cm,Ski,246,246.0,375.54,92382.84,Received,2026-04-26,2026-04-27,Supplier SKU: ALP-3022,system,2026-04-15 00:00:00
277,90,PO-2026-0090,3071,Ski Boot Bag - Premium,Ski,18,18.0,42.67,768.06,Received,2026-04-26,2026-04-27,Supplier SKU: ALP-3071,system,2026-04-15 00:00:00
278,90,PO-2026-0090,3051,Insulated Ski Jacket - Men's,Ski,2,2.0,233.07,466.14,Received,2026-04-26,2026-04-27,Supplier SKU: ALP-3051,system,2026-04-15 00:00:00
279,90,PO-2026-0090,3061,Professional Ski Helmet,Ski,214,214.0,126.0,26964.0,Received,2026-04-26,2026-04-27,Supplier SKU: ALP-3061,system,2026-04-15 00:00:00
280,90,PO-2026-0090,3031,Pro Flex Racing Ski Boots,Ski,7,7.0,463.56,3244.92,Received,2026-04-26,2026-04-27,Supplier SKU: ALP-3031,system,2026-04-15 00:00:00
281,91,PO-2026-0091,3092,All-Mountain Snowboard - 158cm,Ski,4,,599.21,2396.84,Shipped,2026-02-20,,Supplier SKU: ALP-3092,system,2026-02-09 00:00:00
282,91,PO-2026-0091,3033,Women's Performance Ski Boots,Ski,10,,415.87,4158.7,Shipped,2026-02-20,,Supplier SKU: ALP-3033,system,2026-02-09 00:00:00
283,91,PO-2026-0091,3072,Hand Warmers - 10 Pack,Ski,68,,11.38,773.84,Shipped,2026-02-20,,Supplier SKU: ALP-3072,system,2026-02-09 00:00:00
284,92,PO-2026-0092,2101,Measuring Cup Set,Kitchen,43,43.0,13.87,596.41,Received,2026-03-27,2026-03-27,Supplier SKU: WOR-2101,system,2026-03-03 00:00:00
285,93,PO-2026-0093,3104,Ski Tuning Bench - Portable,Ski,43,43.0,142.62,6132.66,Received,2026-02-23,2026-02-25,Supplier SKU: FAB-3104,system,2026-02-05 00:00:00
286,93,PO-2026-0093,3041,Carbon Fiber Racing Poles - 120cm,Ski,1,1.0,151.43,151.43,Received,2026-02-23,2026-02-25,Supplier SKU: FAB-3041,system,2026-02-05 00:00:00
287,93,PO-2026-0093,3052,Thermal Base Layer Set - Women's,Ski,5,3.0,110.71,553.55,Backordered,2026-02-23,2026-02-25,Supplier SKU: FAB-3052,system,2026-02-05 00:00:00
288,93,PO-2026-0093,3032,Comfort Fit Recreational Boots,Ski,154,154.0,267.32,41167.28,Received,2026-02-23,2026-02-25,Supplier SKU: FAB-3032,system,2026-02-05 00:00:00
289,94,PO-2026-0094,1531,Summit Breeze Jacket,Camping,204,204.0,115.5,23562.0,Received,2026-03-18,2026-03-18,Supplier SKU: CON-1531,system,2026-03-08 00:00:00
290,94,PO-2026-0094,1512,SkyView 2-Person Tent,Camping,213,213.0,232.09,49435.17,Received,2026-03-18,2026-03-18,Supplier SKU: CON-1512,system,2026-03-08 00:00:00
291,94,PO-2026-0094,1561,EcoFire Camping Stove,Camping,2,2.0,95.91,191.82,Received,2026-03-18,2026-03-18,Supplier SKU: CON-1561,system,2026-03-08 00:00:00
292,94,PO-2026-0094,1562,PowerBurner Camping Stove,Camping,223,223.0,144.13,32140.99,Received,2026-03-18,2026-03-18,Supplier SKU: CON-1562,system,2026-03-08 00:00:00
293,94,PO-2026-0094,1581,LED Headlamp - Rechargeable,Camping,250,224.0,49.85,12462.5,Backordered,2026-03-18,2026-03-18,Supplier SKU: CON-1581,system,2026-03-08 00:00:00
294,95,PO-2026-0095,2121,Bamboo Cutting Board Set,Kitchen,64,64.0,35.94,2300.16,Received,2026-03-19,2026-03-19,Supplier SKU: WOR-2121,system,2026-02-28 00:00:00
