TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
1448,2071,Baking Pan,Kitchen,Backup,Sale,2025-06-10 00:00:00,-3,19.87,-59.61,SO-11663,Customer Sale,42,39,warehouse1,Transaction processed for Backup location,system,2025-06-10 00:00:00
1449,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Adjustment,2025-11-24 00:00:00,3,229.07,687.21,ADJ-1449,Cycle Count,92,95,system,Transaction processed for Main location,system,2025-11-24 00:00:00
1450,1571,CozyNights Sleeping Bag,Camping,Backup,Receipt,2026-02-01 00:00:00,193,112.0,21616.0,PO-6561,Purchase Order Receipt,390,583,warehouse2,Transaction processed for Backup location,system,2026-02-01 00:00:00
1451,2011,Coffee Maker,Kitchen,Main,Receipt,2025-08-21 00:00:00,39,135.44,5282.17,PO-3263,Purchase Order Receipt,138,177,warehouse2,Transaction processed for Main location,system,2025-08-21 00:00:00
1452,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-02-19 00:00:00,-8,209.3,-1674.4,SO-89466,Customer Sale,264,256,warehouse1,Transaction processed for Main location,system,2025-02-19 00:00:00
1453,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-01-14 00:00:00,-23,114.99,-2644.77,SO-99929,Customer Sale,40,17,warehouse2,Transaction processed for Backup location,system,2025-01-14 00:00:00
1454,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Return,2025-12-21 00:00:00,5,52.38,261.92,RET-91952,Customer Return,97,102,warehouse2,Transaction processed for Main location,system,2025-12-21 00:00:00
1455,2071,Baking Pan,Kitchen,Regional,Transfer,2025-01-13 00:00:00,-20,19.87,-397.4,TRF-8725,Warehouse Transfer,88,68,warehouse1,Transaction processed for Regional location,system,2025-01-13 00:00:00
1456,3092,All-Mountain Snowboard - 158cm,Ski,Main,Adjustment,2025-09-16 00:00:00,-16,566.34,-9061.44,ADJ-1456,System Correction,57,41,system,Transaction processed for Main location,system,2025-09-16 00:00:00
1457,2071,Baking Pan,Kitchen,Regional,Receipt,2025-05-05 00:00:00,192,19.93,3827.44,PO-6255,Purchase Order Receipt,61,253,warehouse2,Transaction processed for Regional location,system,2025-05-05 00:00:00
1458,1553,Adventure Dining Table,Camping,Main,Sale,2026-01-13 00:00:00,-25,105.83,-2645.75,SO-95305,Customer Sale,237,212,warehouse1,Transaction processed for Main location,system,2026-01-13 00:00:00
1459,1552,TrekMaster Camping Chair,Camping,Backup,Receipt,2025-09-04 00:00:00,60,57.8,3468.21,PO-7205,Purchase Order Receipt,42,102,warehouse2,Transaction processed for Backup location,system,2025-09-04 00:00:00
1460,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-09-27 00:00:00,-33,103.06,-3400.98,SO-70034,Customer Sale,318,285,warehouse1,Transaction processed for Main location,system,2025-09-27 00:00:00
1461,2051,Ice Cream Bowl,Kitchen,Main,Sale,2025-08-19 00:00:00,-17,18.47,-313.99,SO-69740,Customer Sale,243,226,warehouse1,Transaction processed for Main location,system,2025-08-19 00:00:00
1462,2051,Ice Cream Bowl,Kitchen,Backup,Transfer,2025-10-05 00:00:00,-39,18.47,-720.33,TRF-1958,Warehouse Transfer,55,16,warehouse2,Transaction processed for Backup location,system,2025-10-05 00:00:00
1463,3071,Ski Boot Bag - Premium,Ski,Backup,Sale,2026-03-09 00:00:00,-25,44.23,-1105.75,SO-55229,Customer Sale,7,-18,system,Transaction processed for Backup location,system,2026-03-09 00:00:00
1464,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Adjustment,2025-08-20 00:00:00,1,115.06,115.06,ADJ-1464,Physical Count,80,81,warehouse1,Transaction processed for Main location,system,2025-08-20 00:00:00
1465,3072,Hand Warmers - 10 Pack,Ski,Main,Adjustment,2025-10-30 00:00:00,5,9.88,49.4,ADJ-1465,System Correction,69,74,warehouse1,Transaction processed for Main location,system,2025-10-30 00:00:00
1466,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Transfer,2026-02-19 00:00:00,-7,65.48,-458.36,TRF-1470,Warehouse Transfer,20,13,warehouse2,Transaction processed for Main location,system,2026-02-19 00:00:00
1467,3053,Waterproof Ski Pants,Ski,Backup,Sale,2025-11-09 00:00:00,-30,156.87,-4706.1,SO-27119,Customer Sale,104,74,system,Transaction processed for Backup location,system,2025-11-09 00:00:00
1468,2111,High-Speed Blender,Kitchen,Main,Transfer,2025-09-03 00:00:00,-10,156.57,-1565.7,TRF-9473,Warehouse Transfer,69,59,system,Transaction processed for Main location,system,2025-09-03 00:00:00
1469,3082,Edge Tuning Tool Set,Ski,Regional,Receipt,2025-08-24 00:00:00,130,93.46,12150.22,PO-7232,Purchase Order Receipt,94,224,warehouse1,Transaction processed for Regional location,system,2025-08-24 00:00:00
1470,1561,EcoFire Camping Stove,Camping,Backup,Adjustment,2025-06-03 00:00:00,10,99.99,999.9,ADJ-1470,Cycle Count,126,136,warehouse2,Transaction processed for Backup location,system,2025-06-03 00:00:00
1471,2061,Mixing Bowl,Kitchen,Main,Sale,2025-09-29 00:00:00,-24,31.87,-764.88,SO-91566,Customer Sale,44,20,warehouse1,Transaction processed for Main location,system,2025-09-29 00:00:00
1472,3071,Ski Boot Bag - Premium,Ski,Main,Transfer,2025-12-08 00:00:00,-22,44.23,-973.06,TRF-9112,Warehouse Transfer,39,17,system,Transaction processed for Main location,system,2025-12-08 00:00:00
1473,1581,LED Headlamp - Rechargeable,Camping,Backup,Return,2025-06-18 00:00:00,4,41.2,164.8,RET-23558,Customer Return,18,22,warehouse1,Transaction processed for Backup location,system,2025-06-18 00:00:00
1474,1521,Adventurer Pro Backpack,Camping,Main,Sale,2026-01-11 00:00:00,-29,119.33,-3460.57,SO-95382,Customer Sale,213,184,warehouse2,Transaction processed for Main location,system,2026-01-11 00:00:00
1475,3101,Winter Boots - Insulated,Ski,Backup,Receipt,2025-05-12 00:00:00,174,113.15,19687.64,PO-6131,Purchase Order Receipt,28,202,warehouse2,Transaction processed for Backup location,system,2025-05-12 00:00:00
1476,2091,Spatula,Kitchen,Regional,Receipt,2025-05-28 00:00:00,188,9.99,1877.59,PO-6398,Purchase Order Receipt,69,257,system,Transaction processed for Regional location,system,2025-05-28 00:00:00
1477,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2025-12-03 00:00:00,-12,212.96,-2555.52,SO-51009,Customer Sale,10,-2,warehouse2,Transaction processed for Main location,system,2025-12-03 00:00:00
1478,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2025-03-28 00:00:00,-3,103.06,-309.18,SO-43011,Customer Sale,439,436,warehouse2,Transaction processed for Main location,system,2025-03-28 00:00:00
1479,2091,Spatula,Kitchen,Regional,Receipt,2025-07-26 00:00:00,27,10.02,270.56,PO-8449,Purchase Order Receipt,153,180,warehouse1,Transaction processed for Regional location,system,2025-07-26 00:00:00
1480,3102,Winter Hiking Boots - Waterproof,Ski,Main,Receipt,2025-10-25 00:00:00,16,184.53,2952.44,PO-7298,Purchase Order Receipt,87,103,warehouse1,Transaction processed for Main location,system,2025-10-25 00:00:00
1481,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-11-13 00:00:00,-16,44.23,-707.68,SO-92229,Customer Sale,88,72,system,Transaction processed for Main location,system,2025-11-13 00:00:00
1482,2061,Mixing Bowl,Kitchen,Main,Return,2025-09-03 00:00:00,4,25.5,101.98,RET-61911,Customer Return,92,96,warehouse1,Transaction processed for Main location,system,2025-09-03 00:00:00
1483,1521,Adventurer Pro Backpack,Camping,Main,Sale,2025-10-18 00:00:00,-14,119.33,-1670.62,SO-68099,Customer Sale,233,219,warehouse2,Transaction processed for Main location,system,2025-10-18 00:00:00
1484,1532,TrailBlaze Hiking Pants,Camping,Backup,Adjustment,2026-02-27 00:00:00,6,60.72,364.32,ADJ-1484,System Correction,456,462,warehouse1,Transaction processed for Backup location,system,2026-02-27 00:00:00
1485,3071,Ski Boot Bag - Premium,Ski,Main,Receipt,2026-01-25 00:00:00,62,42.17,2614.8,PO-4111,Purchase Order Receipt,25,87,warehouse2,Transaction processed for Main location,system,2026-01-25 00:00:00
1486,2091,Spatula,Kitchen,Regional,Sale,2025-09-19 00:00:00,-4,10.4,-41.6,SO-90271,Customer Sale,83,79,warehouse2,Transaction processed for Regional location,system,2025-09-19 00:00:00
1487,2101,Measuring Cup Set,Kitchen,Backup,Sale,2025-07-25 00:00:00,-29,15.38,-446.02,SO-77098,Customer Sale,217,188,warehouse2,Transaction processed for Backup location,system,2025-07-25 00:00:00
1488,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2025-12-21 00:00:00,128,100.29,12837.4,PO-8265,Purchase Order Receipt,330,458,warehouse2,Transaction processed for Main location,system,2025-12-21 00:00:00
1489,1551,BaseCamp Folding Table,Camping,Backup,Transfer,2025-11-18 00:00:00,-46,59.4,-2732.4,TRF-2515,Warehouse Transfer,156,110,warehouse2,Transaction processed for Backup location,system,2025-11-18 00:00:00
1490,3082,Edge Tuning Tool Set,Ski,Regional,Receipt,2025-07-01 00:00:00,47,99.42,4672.94,PO-5910,Purchase Order Receipt,101,148,system,Transaction processed for Regional location,system,2025-07-01 00:00:00
1491,1572,MountainDream Sleeping Bag,Camping,Backup,Sale,2026-01-06 00:00:00,-50,209.3,-10465.0,SO-22346,Customer Sale,18,-32,system,Transaction processed for Backup location,system,2026-01-06 00:00:00
1492,3071,Ski Boot Bag - Premium,Ski,Backup,Receipt,2025-12-29 00:00:00,55,43.63,2399.46,PO-3380,Purchase Order Receipt,71,126,system,Transaction processed for Backup location,system,2025-12-29 00:00:00
1493,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Damage,2025-10-26 00:00:00,-8,993.44,-7947.52,DMG-1493,Quality Issue,55,47,warehouse2,Transaction processed for Backup location,system,2025-10-26 00:00:00
1494,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Sale,2025-12-19 00:00:00,-46,229.07,-10537.22,SO-62968,Customer Sale,16,-30,system,Transaction processed for Backup location,system,2025-12-19 00:00:00
1495,2022,Fork Set,Kitchen,Backup,Receipt,2025-12-23 00:00:00,46,30.27,1392.24,PO-7701,Purchase Order Receipt,855,901,warehouse1,Transaction processed for Backup location,system,2025-12-23 00:00:00
1496,2011,Coffee Maker,Kitchen,Backup,Sale,2025-10-31 00:00:00,-23,132.61,-3050.03,SO-73615,Customer Sale,88,65,warehouse2,Transaction processed for Backup location,system,2025-10-31 00:00:00
1497,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-10-27 00:00:00,-27,292.46,-7896.42,SO-16557,Customer Sale,120,93,warehouse1,Transaction processed for Backup location,system,2025-10-27 00:00:00
1498,1531,Summit Breeze Jacket,Camping,Main,Sale,2025-05-12 00:00:00,-46,115.69,-5321.74,SO-48551,Customer Sale,712,666,warehouse2,Transaction processed for Main location,system,2025-05-12 00:00:00
1499,2021,Chef Knife,Kitchen,Main,Receipt,2025-11-13 00:00:00,77,62.87,4841.23,PO-4644,Purchase Order Receipt,117,194,system,Transaction processed for Main location,system,2025-11-13 00:00:00
1500,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2025-04-17 00:00:00,89,195.32,17383.34,PO-6217,Purchase Order Receipt,10,99,system,Transaction processed for Main location,system,2025-04-17 00:00:00
1501,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2025-11-22 00:00:00,-40,35.23,-1409.2,SO-11943,Customer Sale,97,57,warehouse1,Transaction processed for Main location,system,2025-11-22 00:00:00
1502,2051,Ice Cream Bowl,Kitchen,Main,Adjustment,2026-03-01 00:00:00,-16,18.47,-295.52,ADJ-1502,Cycle Count,129,113,system,Transaction processed for Main location,system,2026-03-01 00:00:00
1503,3062,Anti-Fog Ski Goggles,Ski,Main,Transfer,2026-01-18 00:00:00,-28,80.98,-2267.44,TRF-1575,Warehouse Transfer,39,11,warehouse1,Transaction processed for Main location,system,2026-01-18 00:00:00
1504,1561,EcoFire Camping Stove,Camping,Backup,Damage,2025-12-18 00:00:00,-2,99.99,-199.98,DMG-1504,Quality Issue,57,55,warehouse2,Transaction processed for Backup location,system,2025-12-18 00:00:00
1505,2071,Baking Pan,Kitchen,Backup,Sale,2025-08-30 00:00:00,-16,19.87,-317.92,SO-26087,Customer Sale,43,27,system,Transaction processed for Backup location,system,2025-08-30 00:00:00
1506,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2025-05-14 00:00:00,52,114.56,5957.22,PO-4646,Purchase Order Receipt,65,117,warehouse1,Transaction processed for Main location,system,2025-05-14 00:00:00
1507,1533,RainGuard Hiking Jacket,Camping,Regional,Receipt,2026-02-15 00:00:00,57,118.25,6740.53,PO-7737,Purchase Order Receipt,802,859,warehouse1,Transaction processed for Regional location,system,2026-02-15 00:00:00
1508,3053,Waterproof Ski Pants,Ski,Backup,Receipt,2025-06-15 00:00:00,110,160.76,17683.14,PO-7412,Purchase Order Receipt,98,208,warehouse2,Transaction processed for Backup location,system,2025-06-15 00:00:00
1509,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Transfer,2025-03-21 00:00:00,-34,383.21,-13029.14,TRF-5713,Warehouse Transfer,78,44,warehouse2,Transaction processed for Main location,system,2025-03-21 00:00:00
1510,3071,Ski Boot Bag - Premium,Ski,Backup,Sale,2025-03-01 00:00:00,-44,44.23,-1946.12,SO-32563,Customer Sale,16,-28,warehouse2,Transaction processed for Backup location,system,2025-03-01 00:00:00
1511,3092,All-Mountain Snowboard - 158cm,Ski,Main,Adjustment,2026-01-29 00:00:00,7,566.34,3964.38,ADJ-1511,Cycle Count,14,21,warehouse1,Transaction processed for Main location,system,2026-01-29 00:00:00
1512,1531,Summit Breeze Jacket,Camping,Main,Receipt,2025-04-07 00:00:00,112,119.46,13379.75,PO-3196,Purchase Order Receipt,643,755,warehouse2,Transaction processed for Main location,system,2025-04-07 00:00:00
1513,1552,TrekMaster Camping Chair,Camping,Backup,Sale,2025-03-16 00:00:00,-47,59.22,-2783.34,SO-53521,Customer Sale,96,49,warehouse1,Transaction processed for Backup location,system,2025-03-16 00:00:00
1514,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2025-08-23 00:00:00,-32,18.47,-591.04,SO-77178,Customer Sale,81,49,system,Transaction processed for Backup location,system,2025-08-23 00:00:00
1515,3104,Ski Tuning Bench - Portable,Ski,Backup,Receipt,2025-10-18 00:00:00,45,119.15,5361.71,PO-2614,Purchase Order Receipt,78,123,system,Transaction processed for Backup location,system,2025-10-18 00:00:00
1516,2111,High-Speed Blender,Kitchen,Backup,Damage,2025-07-14 00:00:00,-2,156.57,-313.14,DMG-1516,Warehouse Damage,57,55,warehouse2,Transaction processed for Backup location,system,2025-07-14 00:00:00
1517,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-10-11 00:00:00,-45,99.99,-4499.55,SO-90825,Customer Sale,155,110,warehouse2,Transaction processed for Backup location,system,2025-10-11 00:00:00
1518,1531,Summit Breeze Jacket,Camping,Main,Adjustment,2025-10-26 00:00:00,9,115.69,1041.21,ADJ-1518,System Correction,640,649,warehouse1,Transaction processed for Main location,system,2025-10-26 00:00:00
1519,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Receipt,2025-02-14 00:00:00,177,542.19,95966.85,PO-4342,Purchase Order Receipt,68,245,system,Transaction processed for Backup location,system,2025-02-14 00:00:00
1520,1563,CompactCook Camping Stove,Camping,Main,Receipt,2025-08-08 00:00:00,63,71.81,4523.94,PO-9178,Purchase Order Receipt,475,538,warehouse2,Transaction processed for Main location,system,2025-08-08 00:00:00
1521,1581,LED Headlamp - Rechargeable,Camping,Regional,Sale,2025-11-20 00:00:00,-3,51.5,-154.5,SO-34507,Customer Sale,25,22,warehouse1,Transaction processed for Regional location,system,2025-11-20 00:00:00
1522,3101,Winter Boots - Insulated,Ski,Backup,Sale,2025-09-26 00:00:00,-35,114.24,-3998.4,SO-98627,Customer Sale,72,37,warehouse2,Transaction processed for Backup location,system,2025-09-26 00:00:00
1523,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2025-06-07 00:00:00,-22,51.5,-1133.0,SO-58484,Customer Sale,79,57,warehouse1,Transaction processed for Backup location,system,2025-06-07 00:00:00
1524,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Adjustment,2025-05-26 00:00:00,11,383.21,4215.31,ADJ-1524,Physical Count,13,24,warehouse1,Transaction processed for Main location,system,2025-05-26 00:00:00
1525,2091,Spatula,Kitchen,Backup,Receipt,2025-05-25 00:00:00,89,10.1,898.9,PO-3099,Purchase Order Receipt,83,172,system,Transaction processed for Backup location,system,2025-05-25 00:00:00
1526,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2025-04-22 00:00:00,32,295.91,9469.19,PO-6040,Purchase Order Receipt,4,36,warehouse1,Transaction processed for Backup location,system,2025-04-22 00:00:00
1527,1572,MountainDream Sleeping Bag,Camping,Main,Damage,2025-10-20 00:00:00,-4,209.3,-837.2,DMG-1527,Shipping Damage,232,228,warehouse2,Transaction processed for Main location,system,2025-10-20 00:00:00
1528,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2026-02-21 00:00:00,64,182.62,11687.65,PO-4743,Purchase Order Receipt,100,164,warehouse2,Transaction processed for Main location,system,2026-02-21 00:00:00
1529,1571,CozyNights Sleeping Bag,Camping,Backup,Damage,2025-05-01 00:00:00,-4,117.31,-469.24,DMG-1529,Warehouse Damage,420,416,warehouse1,Transaction processed for Backup location,system,2025-05-01 00:00:00
1530,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-11-16 00:00:00,44,269.33,11850.32,PO-3123,Purchase Order Receipt,1468,1512,system,Transaction processed for Main location,system,2025-11-16 00:00:00
1531,1531,Summit Breeze Jacket,Camping,Main,Receipt,2026-02-18 00:00:00,195,112.95,22024.64,PO-6092,Purchase Order Receipt,744,939,warehouse1,Transaction processed for Main location,system,2026-02-18 00:00:00
1532,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2025-10-25 00:00:00,-20,288.11,-5762.2,SO-95662,Customer Sale,19,-1,warehouse1,Transaction processed for Main location,system,2025-10-25 00:00:00
1533,2071,Baking Pan,Kitchen,Regional,Sale,2026-01-04 00:00:00,-1,19.87,-19.87,SO-94869,Customer Sale,86,85,system,Transaction processed for Regional location,system,2026-01-04 00:00:00
1534,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2025-10-03 00:00:00,-30,288.11,-8643.3,SO-57014,Customer Sale,90,60,warehouse2,Transaction processed for Main location,system,2025-10-03 00:00:00
1535,1543,TrekStar Hiking Sandals,Camping,Main,Receipt,2025-11-27 00:00:00,101,58.72,5930.52,PO-1482,Purchase Order Receipt,124,225,warehouse2,Transaction processed for Main location,system,2025-11-27 00:00:00
1536,1533,RainGuard Hiking Jacket,Camping,Regional,Sale,2025-07-12 00:00:00,-45,120.56,-5425.2,SO-17041,Customer Sale,779,734,system,Transaction processed for Regional location,system,2025-07-12 00:00:00
1537,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2025-09-23 00:00:00,-4,288.11,-1152.44,SO-58171,Customer Sale,5,1,system,Transaction processed for Backup location,system,2025-09-23 00:00:00
1538,2021,Chef Knife,Kitchen,Main,Transfer,2026-02-16 00:00:00,-42,66.11,-2776.62,TRF-1507,Warehouse Transfer,44,2,system,Transaction processed for Main location,system,2026-02-16 00:00:00
1539,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2025-07-08 00:00:00,-32,239.93,-7677.76,SO-78100,Customer Sale,1594,1562,system,Transaction processed for Backup location,system,2025-07-08 00:00:00
1540,2071,Baking Pan,Kitchen,Backup,Adjustment,2025-08-10 00:00:00,12,19.87,238.44,ADJ-1540,Cycle Count,94,106,warehouse1,Transaction processed for Backup location,system,2025-08-10 00:00:00
1541,1581,LED Headlamp - Rechargeable,Camping,Backup,Receipt,2026-02-09 00:00:00,30,53.93,1618.01,PO-8998,Purchase Order Receipt,52,82,warehouse2,Transaction processed for Backup location,system,2026-02-09 00:00:00
1542,2091,Spatula,Kitchen,Regional,Sale,2025-06-29 00:00:00,-48,10.4,-499.2,SO-56877,Customer Sale,11,-37,system,Transaction processed for Regional location,system,2025-06-29 00:00:00
1543,1523,TrailLite Daypack,Camping,Backup,Sale,2025-07-12 00:00:00,-42,49.28,-2069.76,SO-51466,Customer Sale,805,763,warehouse1,Transaction processed for Backup location,system,2025-07-12 00:00:00
1544,1522,SummitClimber Backpack,Camping,Backup,Receipt,2026-03-10 00:00:00,133,149.16,19838.56,PO-4725,Purchase Order Receipt,375,508,warehouse1,Transaction processed for Backup location,system,2026-03-10 00:00:00
1545,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2025-01-30 00:00:00,146,418.74,61135.82,PO-5298,Purchase Order Receipt,61,207,system,Transaction processed for Main location,system,2025-01-30 00:00:00
1546,2071,Baking Pan,Kitchen,Regional,Sale,2025-03-28 00:00:00,-34,19.87,-675.58,SO-53664,Customer Sale,61,27,warehouse2,Transaction processed for Regional location,system,2025-03-28 00:00:00
1547,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2026-01-11 00:00:00,37,18.0,666.15,PO-3714,Purchase Order Receipt,205,242,system,Transaction processed for Main location,system,2026-01-11 00:00:00
1548,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-05-04 00:00:00,-15,73.17,-1097.55,SO-74532,Customer Sale,318,303,warehouse2,Transaction processed for Main location,system,2025-05-04 00:00:00
1549,2111,High-Speed Blender,Kitchen,Main,Sale,2025-03-02 00:00:00,-20,156.57,-3131.4,SO-57079,Customer Sale,221,201,system,Transaction processed for Main location,system,2025-03-02 00:00:00
1550,1541,TrekReady Hiking Boots,Camping,Main,Damage,2025-03-05 00:00:00,-4,121.23,-484.92,DMG-1550,Quality Issue,431,427,warehouse2,Transaction processed for Main location,system,2025-03-05 00:00:00
1551,2071,Baking Pan,Kitchen,Regional,Sale,2025-10-03 00:00:00,-32,19.87,-635.84,SO-33272,Customer Sale,178,146,warehouse2,Transaction processed for Regional location,system,2025-10-03 00:00:00
1552,1581,LED Headlamp - Rechargeable,Camping,Regional,Sale,2025-12-23 00:00:00,-6,51.5,-309.0,SO-78340,Customer Sale,48,42,warehouse1,Transaction processed for Regional location,system,2025-12-23 00:00:00
1553,1572,MountainDream Sleeping Bag,Camping,Main,Receipt,2025-06-02 00:00:00,34,207.88,7068.08,PO-6036,Purchase Order Receipt,315,349,warehouse1,Transaction processed for Main location,system,2025-06-02 00:00:00
1554,3061,Professional Ski Helmet,Ski,Backup,Receipt,2025-06-17 00:00:00,45,141.85,6383.09,PO-4015,Purchase Order Receipt,36,81,warehouse2,Transaction processed for Backup location,system,2025-06-17 00:00:00
1555,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-01-04 00:00:00,-17,292.46,-4971.82,SO-47015,Customer Sale,49,32,warehouse2,Transaction processed for Backup location,system,2025-01-04 00:00:00
1556,2061,Mixing Bowl,Kitchen,Main,Sale,2025-08-17 00:00:00,-20,31.87,-637.4,SO-17926,Customer Sale,135,115,system,Transaction processed for Main location,system,2025-08-17 00:00:00
1557,1553,Adventure Dining Table,Camping,Main,Sale,2025-01-18 00:00:00,-15,105.83,-1587.45,SO-76502,Customer Sale,240,225,warehouse2,Transaction processed for Main location,system,2025-01-18 00:00:00
1558,1522,SummitClimber Backpack,Camping,Main,Adjustment,2025-11-24 00:00:00,4,151.77,607.08,ADJ-1558,System Correction,641,645,system,Transaction processed for Main location,system,2025-11-24 00:00:00
1559,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-08-09 00:00:00,-48,115.06,-5522.88,SO-73780,Customer Sale,76,28,system,Transaction processed for Main location,system,2025-08-09 00:00:00
1560,1533,RainGuard Hiking Jacket,Camping,Regional,Return,2025-08-25 00:00:00,5,96.45,482.24,RET-87201,Customer Return,799,804,warehouse2,Transaction processed for Regional location,system,2025-08-25 00:00:00
1561,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2025-01-03 00:00:00,-6,114.99,-689.94,SO-70696,Customer Sale,73,67,system,Transaction processed for Main location,system,2025-01-03 00:00:00
1562,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-02-19 00:00:00,-28,65.48,-1833.44,SO-83227,Customer Sale,62,34,warehouse2,Transaction processed for Main location,system,2025-02-19 00:00:00
1563,1522,SummitClimber Backpack,Camping,Backup,Adjustment,2025-12-25 00:00:00,19,151.77,2883.63,ADJ-1563,Cycle Count,395,414,warehouse2,Transaction processed for Backup location,system,2025-12-25 00:00:00
1564,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2025-06-13 00:00:00,-39,56.38,-2198.82,SO-52936,Customer Sale,103,64,system,Transaction processed for Main location,system,2025-06-13 00:00:00
1565,1523,TrailLite Daypack,Camping,Backup,Sale,2025-01-02 00:00:00,-23,49.28,-1133.44,SO-77235,Customer Sale,753,730,warehouse1,Transaction processed for Backup location,system,2025-01-02 00:00:00
1566,2011,Coffee Maker,Kitchen,Main,Receipt,2026-03-09 00:00:00,200,136.6,27319.22,PO-9382,Purchase Order Receipt,187,387,warehouse1,Transaction processed for Main location,system,2026-03-09 00:00:00
1567,2071,Baking Pan,Kitchen,Regional,Sale,2025-09-06 00:00:00,-44,19.87,-874.28,SO-59241,Customer Sale,172,128,warehouse1,Transaction processed for Regional location,system,2025-09-06 00:00:00
1568,1541,TrekReady Hiking Boots,Camping,Main,Return,2026-03-17 00:00:00,1,96.98,96.98,RET-94736,Customer Return,358,359,system,Transaction processed for Main location,system,2026-03-17 00:00:00
1569,3071,Ski Boot Bag - Premium,Ski,Backup,Receipt,2026-03-29 00:00:00,154,43.66,6723.83,PO-3244,Purchase Order Receipt,17,171,warehouse2,Transaction processed for Backup location,system,2026-03-29 00:00:00
1570,3032,Comfort Fit Recreational Boots,Ski,Backup,Sale,2025-10-22 00:00:00,-45,292.46,-13160.7,SO-63844,Customer Sale,107,62,warehouse1,Transaction processed for Backup location,system,2025-10-22 00:00:00
1571,1552,TrekMaster Camping Chair,Camping,Backup,Sale,2025-08-03 00:00:00,-40,59.22,-2368.8,SO-21370,Customer Sale,80,40,warehouse1,Transaction processed for Backup location,system,2025-08-03 00:00:00
1572,2031,Coffee Mug,Kitchen,Backup,Sale,2026-01-12 00:00:00,-15,22.68,-340.2,SO-48454,Customer Sale,50,35,warehouse1,Transaction processed for Backup location,system,2026-01-12 00:00:00
1573,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2025-12-17 00:00:00,1,209.3,209.3,ADJ-1573,Physical Count,331,332,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
1574,2051,Ice Cream Bowl,Kitchen,Main,Sale,2026-01-04 00:00:00,-34,18.47,-627.98,SO-90298,Customer Sale,274,240,system,Transaction processed for Main location,system,2026-01-04 00:00:00
1575,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-05-03 00:00:00,-37,115.06,-4257.22,SO-47610,Customer Sale,70,33,warehouse2,Transaction processed for Main location,system,2025-05-03 00:00:00
1576,2112,4-Slice Toaster,Kitchen,Backup,Transfer,2025-11-15 00:00:00,-18,65.14,-1172.52,TRF-6533,Warehouse Transfer,30,12,warehouse1,Transaction processed for Backup location,system,2025-11-15 00:00:00
1577,1522,SummitClimber Backpack,Camping,Backup,Receipt,2026-02-11 00:00:00,156,151.92,23699.33,PO-4702,Purchase Order Receipt,405,561,warehouse1,Transaction processed for Backup location,system,2026-02-11 00:00:00
