ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,SalesTrendMultiplier,CompoundTrendMultiplier,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
157,2021,Chef Knife,Kitchen,2026-05-08,Weekly,16,71.13,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10
158,2021,Chef Knife,Kitchen,2026-05-15,Weekly,16,67.44,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23
159,2021,Chef Knife,Kitchen,2026-05-22,Weekly,16,70.67,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09
160,2021,Chef Knife,Kitchen,2026-06-01,Monthly,76,70.31,1.0,Growing,66,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-08
161,2021,Chef Knife,Kitchen,2026-07-01,Monthly,83,70.31,1.0,Growing,66,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-21
162,2022,Fork Set,Kitchen,2026-05-01,Monthly,122,75.78,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19
163,2022,Fork Set,Kitchen,2026-05-01,Weekly,28,75.82,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14
164,2022,Fork Set,Kitchen,2026-05-08,Weekly,28,71.31,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19
165,2022,Fork Set,Kitchen,2026-05-15,Weekly,28,78.54,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09
166,2022,Fork Set,Kitchen,2026-05-22,Weekly,28,80.35,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05
167,2022,Fork Set,Kitchen,2026-06-01,Monthly,131,75.78,1.0,Growing,113,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-01
168,2022,Fork Set,Kitchen,2026-07-01,Monthly,142,75.78,1.0,Growing,113,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06
169,2031,Coffee Mug,Kitchen,2026-05-01,Monthly,119,70.5,1.0,Growing,111,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-11
170,2031,Coffee Mug,Kitchen,2026-05-01,Weekly,27,65.69,1.0,Growing,111,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03
171,2031,Coffee Mug,Kitchen,2026-05-08,Weekly,27,72.19,1.0,Growing,111,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-27
172,2031,Coffee Mug,Kitchen,2026-05-15,Weekly,27,67.7,1.0,Growing,111,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-01
173,2031,Coffee Mug,Kitchen,2026-05-22,Weekly,27,70.72,1.0,Growing,111,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-06
174,2031,Coffee Mug,Kitchen,2026-06-01,Monthly,129,70.5,1.0,Growing,111,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27
175,2031,Coffee Mug,Kitchen,2026-07-01,Monthly,139,70.5,1.0,Growing,111,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-07
176,2041,Serving Platter,Kitchen,2026-05-01,Monthly,100,74.03,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-18
177,2041,Serving Platter,Kitchen,2026-05-01,Weekly,23,72.96,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-26
178,2041,Serving Platter,Kitchen,2026-05-08,Weekly,23,77.1,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-22
179,2041,Serving Platter,Kitchen,2026-05-15,Weekly,23,70.51,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28
180,2041,Serving Platter,Kitchen,2026-05-22,Weekly,23,71.62,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29
181,2041,Serving Platter,Kitchen,2026-06-01,Monthly,108,74.03,1.0,Growing,93,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-10
182,2041,Serving Platter,Kitchen,2026-07-01,Monthly,117,74.03,1.0,Growing,93,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-05
183,2051,Ice Cream Bowl,Kitchen,2026-05-01,Monthly,122,70.87,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-20
184,2051,Ice Cream Bowl,Kitchen,2026-05-01,Weekly,28,71.91,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-26
185,2051,Ice Cream Bowl,Kitchen,2026-05-08,Weekly,28,73.29,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-25
186,2051,Ice Cream Bowl,Kitchen,2026-05-15,Weekly,28,71.75,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-31
187,2051,Ice Cream Bowl,Kitchen,2026-05-22,Weekly,28,69.83,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03
188,2051,Ice Cream Bowl,Kitchen,2026-06-01,Monthly,131,70.87,1.0,Growing,113,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06
189,2051,Ice Cream Bowl,Kitchen,2026-07-01,Monthly,142,70.87,1.0,Growing,113,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-10
190,2061,Mixing Bowl,Kitchen,2026-05-01,Monthly,124,74.32,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02
191,2061,Mixing Bowl,Kitchen,2026-05-01,Weekly,28,77.8,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10
192,2061,Mixing Bowl,Kitchen,2026-05-08,Weekly,28,76.52,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-08
193,2061,Mixing Bowl,Kitchen,2026-05-15,Weekly,28,71.63,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13
194,2061,Mixing Bowl,Kitchen,2026-05-22,Weekly,28,76.22,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10
195,2061,Mixing Bowl,Kitchen,2026-06-01,Monthly,134,74.32,1.0,Growing,115,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-26
196,2061,Mixing Bowl,Kitchen,2026-07-01,Monthly,144,74.32,1.0,Growing,115,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-29
197,2071,Baking Pan,Kitchen,2026-05-01,Monthly,117,75.47,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-07
198,2071,Baking Pan,Kitchen,2026-05-01,Weekly,27,70.55,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15
199,2071,Baking Pan,Kitchen,2026-05-08,Weekly,27,70.53,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19
200,2071,Baking Pan,Kitchen,2026-05-15,Weekly,27,76.33,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11
201,2071,Baking Pan,Kitchen,2026-05-22,Weekly,27,76.52,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03
202,2071,Baking Pan,Kitchen,2026-06-01,Monthly,127,75.47,1.0,Growing,109,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-26
203,2071,Baking Pan,Kitchen,2026-07-01,Monthly,137,75.47,1.0,Growing,109,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-03
204,2081,Food Storage Set,Kitchen,2026-05-01,Monthly,109,71.48,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13
205,2081,Food Storage Set,Kitchen,2026-05-01,Weekly,25,68.52,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18
206,2081,Food Storage Set,Kitchen,2026-05-08,Weekly,25,70.55,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28
207,2081,Food Storage Set,Kitchen,2026-05-15,Weekly,25,66.66,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03
208,2081,Food Storage Set,Kitchen,2026-05-22,Weekly,25,68.36,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-31
209,2081,Food Storage Set,Kitchen,2026-06-01,Monthly,117,71.48,1.0,Growing,101,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13
210,2081,Food Storage Set,Kitchen,2026-07-01,Monthly,127,71.48,1.0,Growing,101,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-08
211,2091,Spatula,Kitchen,2026-05-01,Monthly,68,66.17,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13
212,2091,Spatula,Kitchen,2026-05-01,Weekly,15,61.4,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-26
213,2091,Spatula,Kitchen,2026-05-08,Weekly,15,68.7,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14
214,2091,Spatula,Kitchen,2026-05-15,Weekly,15,62.79,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-01
215,2091,Spatula,Kitchen,2026-05-22,Weekly,15,64.38,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-06
216,2091,Spatula,Kitchen,2026-06-01,Monthly,73,66.17,1.0,Growing,63,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-12
217,2091,Spatula,Kitchen,2026-07-01,Monthly,79,66.17,1.0,Growing,63,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-01
218,2101,Measuring Cup Set,Kitchen,2026-05-01,Monthly,124,60.81,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02
219,2101,Measuring Cup Set,Kitchen,2026-05-01,Weekly,28,56.06,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19
220,2101,Measuring Cup Set,Kitchen,2026-05-08,Weekly,28,64.72,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28
221,2101,Measuring Cup Set,Kitchen,2026-05-15,Weekly,28,57.75,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05
222,2101,Measuring Cup Set,Kitchen,2026-05-22,Weekly,28,63.93,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-22
223,2101,Measuring Cup Set,Kitchen,2026-06-01,Monthly,134,60.81,1.0,Growing,115,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-03
224,2101,Measuring Cup Set,Kitchen,2026-07-01,Monthly,144,60.81,1.0,Growing,115,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-25
225,2111,High-Speed Blender,Kitchen,2026-05-01,Monthly,113,79.84,1.0,Growing,105,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19
226,2111,High-Speed Blender,Kitchen,2026-05-01,Weekly,26,81.12,1.0,Growing,105,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19
227,2111,High-Speed Blender,Kitchen,2026-05-08,Weekly,26,84.15,1.0,Growing,105,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14
228,2111,High-Speed Blender,Kitchen,2026-05-15,Weekly,26,75.1,1.0,Growing,105,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14
229,2111,High-Speed Blender,Kitchen,2026-05-22,Weekly,26,79.8,1.0,Growing,105,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-24
230,2111,High-Speed Blender,Kitchen,2026-06-01,Monthly,122,79.84,1.0,Growing,105,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-09
231,2111,High-Speed Blender,Kitchen,2026-07-01,Monthly,132,79.84,1.0,Growing,105,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-11
232,2112,4-Slice Toaster,Kitchen,2026-05-01,Monthly,92,66.54,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19
233,2112,4-Slice Toaster,Kitchen,2026-05-01,Weekly,21,66.65,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09
234,2112,4-Slice Toaster,Kitchen,2026-05-08,Weekly,21,64.87,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15
235,2112,4-Slice Toaster,Kitchen,2026-05-15,Weekly,21,64.1,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18
236,2112,4-Slice Toaster,Kitchen,2026-05-22,Weekly,21,65.23,1.0,Growing,86,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13
237,2112,4-Slice Toaster,Kitchen,2026-06-01,Monthly,100,66.54,1.0,Growing,86,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-08
238,2112,4-Slice Toaster,Kitchen,2026-07-01,Monthly,108,66.54,1.0,Growing,86,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-14
239,2121,Bamboo Cutting Board Set,Kitchen,2026-05-01,Monthly,93,74.29,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-17
240,2121,Bamboo Cutting Board Set,Kitchen,2026-05-01,Weekly,21,75.82,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18
241,2121,Bamboo Cutting Board Set,Kitchen,2026-05-08,Weekly,21,75.42,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09
242,2121,Bamboo Cutting Board Set,Kitchen,2026-05-15,Weekly,21,73.97,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05
243,2121,Bamboo Cutting Board Set,Kitchen,2026-05-22,Weekly,21,75.3,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09
244,2121,Bamboo Cutting Board Set,Kitchen,2026-06-01,Monthly,101,74.29,1.0,Growing,87,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-01
245,2121,Bamboo Cutting Board Set,Kitchen,2026-07-01,Monthly,109,74.29,1.0,Growing,87,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-11
246,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-01,Monthly,83,62.43,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-14
247,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-01,Weekly,19,64.36,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-17
248,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-08,Weekly,19,60.33,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03
249,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-15,Weekly,19,62.43,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11
250,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-22,Weekly,19,67.2,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18
251,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-06-01,Monthly,89,62.43,1.0,Growing,77,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-29
252,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-07-01,Monthly,96,62.43,1.0,Growing,77,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-11
253,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-01,Monthly,65,68.97,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-22
254,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-01,Weekly,15,65.15,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14
255,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-08,Weekly,15,67.87,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19
256,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-15,Weekly,15,67.59,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15
257,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-22,Weekly,15,73.29,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-22
258,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-06-01,Monthly,71,68.97,1.0,Growing,61,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-04
259,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-07-01,Monthly,76,68.97,1.0,Growing,61,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27
260,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-01,Monthly,82,64.41,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-31
261,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-01,Weekly,19,60.82,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05
262,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-08,Weekly,19,69.15,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15
263,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-15,Weekly,19,61.28,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23
264,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-22,Weekly,19,63.48,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-07
265,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-06-01,Monthly,88,64.41,1.0,Growing,76,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27
266,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-07-01,Monthly,95,64.41,1.0,Growing,76,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-04
267,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-01,Monthly,68,73.49,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-04
268,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-01,Weekly,15,78.45,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19
269,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-08,Weekly,15,75.2,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-27
270,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-15,Weekly,15,71.8,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-20
271,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-22,Weekly,15,71.91,1.0,Growing,63,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11
272,3021,Nordic Classic XC Skis - 185cm,Ski,2026-06-01,Monthly,73,73.49,1.0,Growing,63,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13
273,3021,Nordic Classic XC Skis - 185cm,Ski,2026-07-01,Monthly,79,73.49,1.0,Growing,63,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-31
274,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-01,Monthly,74,64.88,1.0,Growing,69,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-16
275,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-01,Weekly,17,67.97,1.0,Growing,69,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29
276,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-08,Weekly,17,60.95,1.0,Growing,69,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11
277,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-15,Weekly,17,65.44,1.0,Growing,69,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13
278,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-22,Weekly,17,66.62,1.0,Growing,69,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03
279,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-06-01,Monthly,80,64.88,1.0,Growing,69,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-03
280,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-07-01,Monthly,86,64.88,1.0,Growing,69,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-10
281,3031,Pro Flex Racing Ski Boots,Ski,2026-05-01,Monthly,124,62.85,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-23
282,3031,Pro Flex Racing Ski Boots,Ski,2026-05-01,Weekly,28,59.7,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-12
283,3031,Pro Flex Racing Ski Boots,Ski,2026-05-08,Weekly,28,63.88,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-16
284,3031,Pro Flex Racing Ski Boots,Ski,2026-05-15,Weekly,28,67.67,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-02
285,3031,Pro Flex Racing Ski Boots,Ski,2026-05-22,Weekly,28,66.49,1.0,Growing,115,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-17
286,3031,Pro Flex Racing Ski Boots,Ski,2026-06-01,Monthly,134,62.85,1.0,Growing,115,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-14
287,3031,Pro Flex Racing Ski Boots,Ski,2026-07-01,Monthly,144,62.85,1.0,Growing,115,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-25
288,3032,Comfort Fit Recreational Boots,Ski,2026-05-01,Monthly,101,75.62,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-05
289,3032,Comfort Fit Recreational Boots,Ski,2026-05-01,Weekly,23,76.03,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23
290,3032,Comfort Fit Recreational Boots,Ski,2026-05-08,Weekly,23,76.34,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18
291,3032,Comfort Fit Recreational Boots,Ski,2026-05-15,Weekly,23,79.26,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-02
292,3032,Comfort Fit Recreational Boots,Ski,2026-05-22,Weekly,23,80.13,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09
293,3032,Comfort Fit Recreational Boots,Ski,2026-06-01,Monthly,109,75.62,1.0,Growing,94,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-23
294,3032,Comfort Fit Recreational Boots,Ski,2026-07-01,Monthly,118,75.62,1.0,Growing,94,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19
295,3033,Women's Performance Ski Boots,Ski,2026-05-01,Monthly,66,76.21,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-21
296,3033,Women's Performance Ski Boots,Ski,2026-05-01,Weekly,15,73.42,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11
297,3033,Women's Performance Ski Boots,Ski,2026-05-08,Weekly,15,76.87,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10
298,3033,Women's Performance Ski Boots,Ski,2026-05-15,Weekly,15,71.71,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-02
299,3033,Women's Performance Ski Boots,Ski,2026-05-22,Weekly,15,79.31,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-16
300,3033,Women's Performance Ski Boots,Ski,2026-06-01,Monthly,72,76.21,1.0,Growing,62,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-28
301,3033,Women's Performance Ski Boots,Ski,2026-07-01,Monthly,78,76.21,1.0,Growing,62,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-15
302,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-05-01,Monthly,100,62.36,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-03-31
303,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-05-01,Weekly,23,61.52,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29
304,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-05-08,Weekly,23,61.78,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-25
305,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-05-15,Weekly,23,62.81,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-31
306,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-05-22,Weekly,23,60.2,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23
307,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-06-01,Monthly,108,62.36,1.0,Growing,93,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-17
308,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-07-01,Monthly,117,62.36,1.0,Growing,93,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-22
309,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-05-01,Monthly,79,62.51,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27
310,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-05-01,Weekly,18,64.02,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-17
311,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-05-08,Weekly,18,60.07,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-24
