InvoiceId,InvoiceNumber,CustomerId,OrderId,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-838fd795-961f-434b-871c-544556368de3,IS300306,CID-115,838fd795-961f-434b-871c-544556368de3,2025-06-05,2025-07-05,599.98,52.5,652.48,Paid,SampleGen
INV-a01a6a1e-2e02-473c-8945-6e434d19aa39,IS300307,CID-115,a01a6a1e-2e02-473c-8945-6e434d19aa39,2025-08-06,2025-09-05,1179.97,103.25,1283.22,Paid,SampleGen
INV-42b7f6dd-44a9-46f1-9f2a-b04621214066,IS300308,CID-116,42b7f6dd-44a9-46f1-9f2a-b04621214066,2025-07-10,2025-08-09,264.98,23.18,288.16,Paid,SampleGen
INV-4a49948f-0958-4dd2-8f50-dd8239fc5643,IS300309,CID-116,4a49948f-0958-4dd2-8f50-dd8239fc5643,2025-04-11,2025-05-11,1599.96,139.99,1739.95,Paid,SampleGen
INV-f0bff96b-0bc6-45ef-8581-b88f5f10e994,IS300310,CID-116,f0bff96b-0bc6-45ef-8581-b88f5f10e994,2025-03-17,2025-04-16,1759.96,154.0,1913.96,Paid,SampleGen
INV-25a42094-f80e-48bf-af2b-11a4a831192e,IS300311,CID-117,25a42094-f80e-48bf-af2b-11a4a831192e,2025-05-12,2025-06-11,2869.93,251.12,3121.05,Paid,SampleGen
INV-36fcd5e8-d143-4394-ac35-f4a33f559c04,IS300312,CID-117,36fcd5e8-d143-4394-ac35-f4a33f559c04,2025-09-16,2025-10-16,1809.97,158.37,1968.34,Paid,SampleGen
INV-7ec85b12-dcfc-43b9-8b90-5dd78d026fb6,IS300313,CID-118,7ec85b12-dcfc-43b9-8b90-5dd78d026fb6,2025-03-13,2025-04-12,709.96,62.12,772.08,Paid,SampleGen
INV-0e61509d-9a58-48c4-b491-f21e9521ee25,IS300314,CID-118,0e61509d-9a58-48c4-b491-f21e9521ee25,2025-12-29,2026-01-28,2199.96,192.5,2392.46,Paid,SampleGen
INV-126595f3-d6a9-4a02-aaa4-703f4ec77bdf,IS300315,CID-119,126595f3-d6a9-4a02-aaa4-703f4ec77bdf,2025-12-01,2025-12-31,1659.94,145.25,1805.19,Paid,SampleGen
INV-2552150a-8bc4-4308-8204-c6d8c2c0b483,IS300316,CID-119,2552150a-8bc4-4308-8204-c6d8c2c0b483,2025-05-06,2025-06-05,2569.96,224.87,2794.83,Paid,SampleGen
INV-9f64e4b6-740b-4277-8775-d6b01329f973,IS300317,CID-119,9f64e4b6-740b-4277-8775-d6b01329f973,2025-05-22,2025-06-21,2169.95,189.87,2359.82,Paid,SampleGen
INV-cc062062-2257-44e7-a0c0-759e42ee4982,IS300318,CID-119,cc062062-2257-44e7-a0c0-759e42ee4982,2025-05-12,2025-06-11,619.95,54.25,674.2,Paid,SampleGen
INV-e37577e6-95fd-4064-9668-9529c3453eaa,IS300319,CID-119,e37577e6-95fd-4064-9668-9529c3453eaa,2025-10-08,2025-11-07,399.99,35.0,434.99,Paid,SampleGen
INV-d4e7bc93-1edc-41b0-b81f-4f683270f551,IS300320,CID-119,d4e7bc93-1edc-41b0-b81f-4f683270f551,2025-09-16,2025-10-16,1929.94,168.87,2098.81,Paid,SampleGen
INV-7d634320-3f6a-4b5d-a461-003ef8bc6c95,IS300321,CID-120,7d634320-3f6a-4b5d-a461-003ef8bc6c95,2026-02-14,2026-03-16,2659.93,232.75,2892.68,Paid,SampleGen
INV-93998249-d037-4c58-8614-8bcc0a85def5,IS300322,CID-120,93998249-d037-4c58-8614-8bcc0a85def5,2025-02-19,2025-03-21,4599.94,402.5,5002.44,Paid,SampleGen
INV-64523d21-2974-49fb-a83e-310e3fffef7a,IS300323,CID-121,64523d21-2974-49fb-a83e-310e3fffef7a,2025-11-29,2025-12-29,5309.94,464.62,5774.56,Paid,SampleGen
INV-04496d1a-8b21-4aaf-b510-1fd98d1cd44f,IS300324,CID-121,04496d1a-8b21-4aaf-b510-1fd98d1cd44f,2025-05-06,2025-06-05,1419.97,124.25,1544.22,Paid,SampleGen
INV-e67f3c18-65e8-4005-b97d-e2c054c85ed1,IS300325,CID-121,e67f3c18-65e8-4005-b97d-e2c054c85ed1,2025-05-10,2025-06-09,1529.96,133.87,1663.83,Paid,SampleGen
INV-a23ff029-8b37-4d9a-90e2-f939d3c7c934,IS300326,CID-121,a23ff029-8b37-4d9a-90e2-f939d3c7c934,2025-05-16,2025-06-15,299.98,26.25,326.23,Paid,SampleGen
INV-b251da2e-d7da-4788-8ced-5964940d3a79,IS300327,CID-121,b251da2e-d7da-4788-8ced-5964940d3a79,2025-05-17,2025-06-16,2279.95,199.5,2479.45,Paid,SampleGen
INV-daf2b234-3544-410d-8d5d-590ae1a0d370,IS300328,CID-122,daf2b234-3544-410d-8d5d-590ae1a0d370,2025-05-26,2025-06-25,499.98,43.75,543.73,Paid,SampleGen
INV-ea578970-03bf-49ca-9074-03343a43c866,IS300329,CID-122,ea578970-03bf-49ca-9074-03343a43c866,2025-07-11,2025-08-10,379.98,33.25,413.23,Paid,SampleGen
INV-eaded2f4-d6a1-4cf4-8c13-029f62afb22a,IS300330,CID-122,eaded2f4-d6a1-4cf4-8c13-029f62afb22a,2025-06-07,2025-07-07,2599.98,227.5,2827.48,Paid,SampleGen
INV-5b834699-f608-4a8c-b10d-f3492ac94878,IS300331,CID-122,5b834699-f608-4a8c-b10d-f3492ac94878,2025-09-14,2025-10-14,549.98,48.12,598.1,Paid,SampleGen
INV-b7027dcc-79de-4dd1-9044-69e1970e67a4,IS300332,CID-123,b7027dcc-79de-4dd1-9044-69e1970e67a4,2025-06-28,2025-07-28,1489.95,130.37,1620.32,Paid,SampleGen
INV-cde72e44-8ea4-4961-bc46-260341a5ef4f,IS300333,CID-124,cde72e44-8ea4-4961-bc46-260341a5ef4f,2025-03-17,2025-04-16,1999.96,175.0,2174.96,Paid,SampleGen
INV-272a01a9-d433-4b3a-9be7-1a097c85af74,IS300334,CID-124,272a01a9-d433-4b3a-9be7-1a097c85af74,2025-11-24,2025-12-24,1079.94,94.5,1174.44,Paid,SampleGen
INV-1f6cebc2-023d-47af-8f90-a00fd157c580,IS300335,CID-125,1f6cebc2-023d-47af-8f90-a00fd157c580,2026-01-11,2026-02-10,3299.94,288.74,3588.68,Paid,SampleGen
INV-9dee1b67-356a-4a25-be1d-28410ab1e922,IS300336,CID-126,9dee1b67-356a-4a25-be1d-28410ab1e922,2025-03-28,2025-04-27,519.96,45.5,565.46,Paid,SampleGen
INV-7f5a2c49-d92a-4266-aae8-8135c6abb6e0,IS300337,CID-127,7f5a2c49-d92a-4266-aae8-8135c6abb6e0,2025-11-20,2025-12-20,899.99,78.75,978.74,Paid,SampleGen
INV-f212e5f2-401d-4b8b-8f31-4d248838bea7,IS300338,CID-127,f212e5f2-401d-4b8b-8f31-4d248838bea7,2025-06-01,2025-07-01,2329.95,203.87,2533.82,Paid,SampleGen
INV-657a1ddb-2f95-47c8-8a3a-cfebebff3705,IS300339,CID-127,657a1ddb-2f95-47c8-8a3a-cfebebff3705,2025-11-22,2025-12-22,699.97,61.24,761.21,Paid,SampleGen
INV-294e3516-fa69-4914-960e-7d74d94f018a,IS300340,CID-127,294e3516-fa69-4914-960e-7d74d94f018a,2025-07-02,2025-08-01,319.96,28.0,347.96,Paid,SampleGen
INV-88116b4e-cf7d-44ca-bf3f-4abb9b8c1571,IS300341,CID-127,88116b4e-cf7d-44ca-bf3f-4abb9b8c1571,2025-04-10,2025-05-10,639.95,56.0,695.95,Paid,SampleGen
INV-51ab74d3-99df-44b1-906c-eeb708e8d329,IS300342,CID-128,51ab74d3-99df-44b1-906c-eeb708e8d329,2025-02-14,2025-03-16,2559.95,224.0,2783.95,Paid,SampleGen
INV-90cf85fe-c6a0-4b9c-8da8-a8a82dfbe3e0,IS300343,CID-128,90cf85fe-c6a0-4b9c-8da8-a8a82dfbe3e0,2025-12-16,2026-01-15,1159.98,101.5,1261.48,Paid,SampleGen
INV-9191ad0f-b230-45da-a564-fdf096a3b9ba,IS300344,CID-128,9191ad0f-b230-45da-a564-fdf096a3b9ba,2026-01-05,2026-02-04,129.99,11.37,141.36,Paid,SampleGen
INV-ca347a02-b228-4e3e-8b13-4a2b736ad450,IS300345,CID-128,ca347a02-b228-4e3e-8b13-4a2b736ad450,2025-10-18,2025-11-17,1149.97,100.62,1250.59,Paid,SampleGen
INV-b7d800ce-94b5-4601-84f5-2f04a9010412,IS300346,CID-128,b7d800ce-94b5-4601-84f5-2f04a9010412,2025-07-09,2025-08-08,1199.93,105.0,1304.93,Paid,SampleGen
INV-0a731c2b-901c-4d6f-989d-a97911498afe,IS300347,CID-129,0a731c2b-901c-4d6f-989d-a97911498afe,2025-03-12,2025-04-11,419.98,36.75,456.73,Paid,SampleGen
INV-98668046-2050-4d9e-a63b-449c8e3e6db3,IS300348,CID-129,98668046-2050-4d9e-a63b-449c8e3e6db3,2026-02-06,2026-03-08,2349.95,205.62,2555.57,Paid,SampleGen
INV-56c0d1d5-8b91-41b1-9369-50d7c4259852,IS300349,CID-130,56c0d1d5-8b91-41b1-9369-50d7c4259852,2025-03-28,2025-04-27,739.96,64.75,804.71,Paid,SampleGen
INV-e7362972-98be-4d27-ad1e-d2cdf5d7e6e0,IS300350,CID-131,e7362972-98be-4d27-ad1e-d2cdf5d7e6e0,2025-02-12,2025-03-14,414.97,36.31,451.28,Paid,SampleGen
INV-cb16609e-890f-4275-b209-36de8c64bf72,IS300351,CID-131,cb16609e-890f-4275-b209-36de8c64bf72,2026-02-12,2026-03-14,899.99,78.75,978.74,Paid,SampleGen
INV-fb871048-77ca-4d98-a45e-ddf72d3e30ed,IS300352,CID-132,fb871048-77ca-4d98-a45e-ddf72d3e30ed,2025-12-09,2026-01-08,2099.97,183.75,2283.72,Paid,SampleGen
INV-f0a117d3-c635-4098-8782-8b6d1655ee66,IS300353,CID-133,f0a117d3-c635-4098-8782-8b6d1655ee66,2026-03-20,2026-04-19,79.99,7.0,86.99,Paid,SampleGen
INV-47c1752e-d6ce-4011-8ad5-e427974a26e2,IS300354,CID-133,47c1752e-d6ce-4011-8ad5-e427974a26e2,2025-04-21,2025-05-21,1414.95,123.81,1538.76,Paid,SampleGen
INV-b69f16cc-7fcf-4187-b5b9-94080e79a6ec,IS300355,CID-133,b69f16cc-7fcf-4187-b5b9-94080e79a6ec,2025-04-03,2025-05-03,2369.96,207.37,2577.33,Paid,SampleGen
INV-b876ea49-fa4d-4fb8-96fa-749f3bf6c0e8,IS300356,CID-133,b876ea49-fa4d-4fb8-96fa-749f3bf6c0e8,2025-08-12,2025-09-11,4849.94,424.37,5274.31,Paid,SampleGen
INV-0df1f9a3-3fd2-4ccf-a64f-2d93c3308cee,IS300357,CID-134,0df1f9a3-3fd2-4ccf-a64f-2d93c3308cee,2025-03-19,2025-04-18,949.95,83.12,1033.07,Paid,SampleGen
INV-152371db-4a1e-41ad-b078-4e682462418d,IS300358,CID-134,152371db-4a1e-41ad-b078-4e682462418d,2025-05-24,2025-06-23,1709.94,149.62,1859.56,Paid,SampleGen
INV-4be83bb6-5523-4f38-9253-fdbf56e865ea,IS300359,CID-134,4be83bb6-5523-4f38-9253-fdbf56e865ea,2025-08-23,2025-09-22,1279.97,112.0,1391.97,Paid,SampleGen
INV-43d7e8e0-acb0-4be1-bebc-3bb5870b1d6d,IS300360,CID-135,43d7e8e0-acb0-4be1-bebc-3bb5870b1d6d,2026-02-05,2026-03-07,4599.94,402.5,5002.44,Paid,SampleGen
INV-4d8a643c-7686-4040-9155-e403cb7fb50d,IS300361,CID-135,4d8a643c-7686-4040-9155-e403cb7fb50d,2025-07-19,2025-08-18,1709.95,149.62,1859.57,Paid,SampleGen
INV-8f510746-08cf-40e5-9550-fea8b394be80,IS300362,CID-136,8f510746-08cf-40e5-9550-fea8b394be80,2025-06-14,2025-07-14,159.98,14.0,173.98,Paid,SampleGen
INV-a28ac408-bb92-40da-8dd6-74602d40852e,IS300363,CID-136,a28ac408-bb92-40da-8dd6-74602d40852e,2025-02-06,2025-03-08,1609.97,140.87,1750.84,Paid,SampleGen
INV-87ffe5f0-f4be-45a3-a024-faf3e45e690a,IS300364,CID-137,87ffe5f0-f4be-45a3-a024-faf3e45e690a,2025-12-24,2026-01-23,649.99,56.87,706.86,Paid,SampleGen
INV-490f0e75-bf7c-4d7a-9aa8-3ed7440782c3,IS300365,CID-137,490f0e75-bf7c-4d7a-9aa8-3ed7440782c3,2025-07-23,2025-08-22,219.97,19.25,239.22,Paid,SampleGen
INV-396738ad-9dcf-4a39-9dc4-413e6b85fe0c,IS300366,CID-137,396738ad-9dcf-4a39-9dc4-413e6b85fe0c,2026-03-01,2026-03-31,649.99,56.87,706.86,Paid,SampleGen
INV-3be43484-9941-4e04-af3c-ce49dd6ead9d,IS300367,CID-137,3be43484-9941-4e04-af3c-ce49dd6ead9d,2026-03-07,2026-04-06,779.95,68.25,848.2,Paid,SampleGen
INV-2b6b5d05-1665-4734-a12a-5fa265a459f4,IS300368,CID-138,2b6b5d05-1665-4734-a12a-5fa265a459f4,2025-08-05,2025-09-04,1109.96,97.12,1207.08,Paid,SampleGen
INV-0ca085d9-b504-4396-a562-94686e11ce83,IS300369,CID-138,0ca085d9-b504-4396-a562-94686e11ce83,2025-09-26,2025-10-26,2479.95,217.0,2696.95,Paid,SampleGen
INV-b3768daa-c841-445b-a114-d60905acee78,IS300370,CID-138,b3768daa-c841-445b-a114-d60905acee78,2025-12-27,2026-01-26,3099.96,271.25,3371.21,Paid,SampleGen
INV-3ddf1c23-bce6-472b-a091-63d337cf4efa,IS300371,CID-139,3ddf1c23-bce6-472b-a091-63d337cf4efa,2025-12-18,2026-01-17,839.96,73.49,913.45,Paid,SampleGen
INV-682e3d11-40d8-445d-bc02-140bd6bb5261,IS300372,CID-139,682e3d11-40d8-445d-bc02-140bd6bb5261,2025-05-03,2025-06-02,239.98,21.0,260.98,Paid,SampleGen
INV-028bc73d-3ad4-4b15-8918-d61d659705b7,IS300373,CID-140,028bc73d-3ad4-4b15-8918-d61d659705b7,2026-01-15,2026-02-14,2759.95,241.49,3001.44,Paid,SampleGen
INV-959950fd-6e2b-4c6c-83ef-48bb30c1030d,IS300374,CID-141,959950fd-6e2b-4c6c-83ef-48bb30c1030d,2025-09-12,2025-10-12,1299.98,113.75,1413.73,Paid,SampleGen
INV-eb69ae58-b2ed-4f05-8216-8efefadc61c7,IS300375,CID-142,eb69ae58-b2ed-4f05-8216-8efefadc61c7,2025-03-12,2025-04-11,889.97,77.87,967.84,Paid,SampleGen
INV-9fd8b856-b926-473f-8acb-41ef39b67f0b,IS300376,CID-143,9fd8b856-b926-473f-8acb-41ef39b67f0b,2025-10-15,2025-11-14,2559.94,223.99,2783.93,Paid,SampleGen
INV-73c8ea08-98e8-4e63-8627-c9b2ae4f086e,IS300377,CID-144,73c8ea08-98e8-4e63-8627-c9b2ae4f086e,2026-01-08,2026-02-07,899.98,78.75,978.73,Paid,SampleGen
INV-05dd9b6e-b2f9-4a32-bf79-492cd28c44fe,IS300378,CID-144,05dd9b6e-b2f9-4a32-bf79-492cd28c44fe,2025-07-30,2025-08-29,1029.97,90.12,1120.09,Paid,SampleGen
INV-bbbbec6b-f9f5-474f-9bf3-534e57141027,IS300379,CID-145,bbbbec6b-f9f5-474f-9bf3-534e57141027,2025-07-07,2025-08-06,649.99,56.87,706.86,Paid,SampleGen
INV-13f02494-63a1-4149-82c2-f15da4c90632,IS300380,CID-146,13f02494-63a1-4149-82c2-f15da4c90632,2025-09-17,2025-10-17,2349.97,205.62,2555.59,Paid,SampleGen
INV-39b5d9ef-aa5a-4aeb-871d-91d2869fc1a5,IS300381,CID-146,39b5d9ef-aa5a-4aeb-871d-91d2869fc1a5,2026-03-01,2026-03-31,2249.95,196.87,2446.82,Paid,SampleGen
INV-16ab30b2-39b2-4bb3-9164-7cc32744e7cf,IS300382,CID-147,16ab30b2-39b2-4bb3-9164-7cc32744e7cf,2025-10-05,2025-11-04,4179.94,365.75,4545.69,Paid,SampleGen
INV-3a256810-239e-476f-9cf2-5988c87d0cca,IS300383,CID-147,3a256810-239e-476f-9cf2-5988c87d0cca,2025-12-26,2026-01-25,2649.95,231.87,2881.82,Paid,SampleGen
INV-0c48a0e8-06b9-4992-aa2e-43823b811ff6,IS300384,CID-148,0c48a0e8-06b9-4992-aa2e-43823b811ff6,2026-02-04,2026-03-06,1299.99,113.75,1413.74,Paid,SampleGen
INV-7d280f2a-b46d-45ef-92e5-c0f91530d01d,IS300385,CID-149,7d280f2a-b46d-45ef-92e5-c0f91530d01d,2025-04-22,2025-05-22,1759.92,154.0,1913.92,Paid,SampleGen
INV-0adf4544-8708-4a9a-bf3e-e0232e63e777,IS300386,CID-149,0adf4544-8708-4a9a-bf3e-e0232e63e777,2025-09-08,2025-10-08,2229.93,195.12,2425.05,Paid,SampleGen
INV-3b2cfa49-20c0-4ee1-b00d-48bd0ac285d0,IS300387,CID-149,3b2cfa49-20c0-4ee1-b00d-48bd0ac285d0,2026-03-11,2026-04-10,2809.94,245.87,3055.81,Paid,SampleGen
INV-adf731f2-1cc3-47aa-b376-7729b5bef7f6,IS300388,CID-149,adf731f2-1cc3-47aa-b376-7729b5bef7f6,2025-04-07,2025-05-07,499.98,43.75,543.73,Paid,SampleGen
INV-f851145a-d7a6-47d8-b760-66b592158252,IS300389,CID-149,f851145a-d7a6-47d8-b760-66b592158252,2025-06-17,2025-07-17,1329.94,116.37,1446.31,Paid,SampleGen
INV-d0849cee-7c4f-4e0e-aa0d-314cdfefcff0,IS300390,CID-149,d0849cee-7c4f-4e0e-aa0d-314cdfefcff0,2025-09-12,2025-10-12,1299.98,113.75,1413.73,Paid,SampleGen
INV-e057d6fb-f283-4e54-aad6-c46961240270,IS300391,CID-150,e057d6fb-f283-4e54-aad6-c46961240270,2026-01-07,2026-02-06,249.99,21.87,271.86,Paid,SampleGen
INV-12f60b7c-fc2b-4057-9e3c-996f6e49e5ca,IS300392,CID-150,12f60b7c-fc2b-4057-9e3c-996f6e49e5ca,2025-10-28,2025-11-27,899.98,78.75,978.73,Paid,SampleGen
INV-51e610b5-0fe5-4dfd-b1f2-72c4fe8e339b,IS300393,CID-150,51e610b5-0fe5-4dfd-b1f2-72c4fe8e339b,2025-04-21,2025-05-21,249.99,21.87,271.86,Paid,SampleGen
INV-e22b86aa-b83f-4734-bf83-a711150cacaf,IS300394,CID-150,e22b86aa-b83f-4734-bf83-a711150cacaf,2025-02-03,2025-03-05,1999.95,175.0,2174.95,Paid,SampleGen
INV-18e3e371-2def-4eba-9f96-1006f2f71d6d,IS300395,CID-151,18e3e371-2def-4eba-9f96-1006f2f71d6d,2025-03-07,2025-04-06,239.98,21.0,260.98,Paid,SampleGen
INV-3afddb0e-84c0-4241-9efb-c463897c541d,IS300396,CID-151,3afddb0e-84c0-4241-9efb-c463897c541d,2026-01-13,2026-02-12,2199.94,192.49,2392.43,Paid,SampleGen
INV-761887d5-db32-4a3f-aa32-1d494e156e66,IS300397,CID-152,761887d5-db32-4a3f-aa32-1d494e156e66,2025-06-12,2025-07-12,319.98,28.0,347.98,Paid,SampleGen
INV-0eb90f24-7ec3-438c-8f6b-c134a48e2a48,IS300398,CID-152,0eb90f24-7ec3-438c-8f6b-c134a48e2a48,2025-11-04,2025-12-04,1129.97,98.87,1228.84,Paid,SampleGen
INV-972212fa-2b62-4cfb-bcaa-1ec9789a604e,IS300399,CID-153,972212fa-2b62-4cfb-bcaa-1ec9789a604e,2025-09-15,2025-10-15,5099.93,446.25,5546.18,Paid,SampleGen
INV-d28dff5d-da6c-4c9c-865d-170197fc1f1e,IS300400,CID-153,d28dff5d-da6c-4c9c-865d-170197fc1f1e,2025-01-09,2025-02-08,899.98,78.75,978.73,Paid,SampleGen
INV-b87b502b-8966-4ac9-a843-79866d01c71e,IS300401,CID-154,b87b502b-8966-4ac9-a843-79866d01c71e,2025-07-23,2025-08-22,599.95,52.5,652.45,Paid,SampleGen
INV-d4e28ea7-bc9a-4f86-88ec-d3b520a9b099,IS300402,CID-154,d4e28ea7-bc9a-4f86-88ec-d3b520a9b099,2025-12-17,2026-01-16,2599.98,227.5,2827.48,Paid,SampleGen
INV-5041376d-f26b-4376-a5a4-b06fad82c6c7,IS300403,CID-155,5041376d-f26b-4376-a5a4-b06fad82c6c7,2026-01-14,2026-02-13,3199.93,280.0,3479.93,Paid,SampleGen
INV-4c3397f5-2ea8-4f08-91a0-25e3bae3c8a9,IS300404,CID-155,4c3397f5-2ea8-4f08-91a0-25e3bae3c8a9,2025-04-21,2025-05-21,1459.96,127.75,1587.71,Paid,SampleGen
INV-e13153c1-abac-44bd-8065-673f94e707c0,IS300405,CID-156,e13153c1-abac-44bd-8065-673f94e707c0,2025-01-22,2025-02-21,1299.99,113.75,1413.74,Paid,SampleGen
INV-fea55253-b2a5-4ecc-b9e3-5c950612db9e,IS300406,CID-157,fea55253-b2a5-4ecc-b9e3-5c950612db9e,2025-09-15,2025-10-15,1729.95,151.37,1881.32,Paid,SampleGen
INV-9b4c58c9-8af9-4bff-861b-f05ce7ce2343,IS300407,CID-157,9b4c58c9-8af9-4bff-861b-f05ce7ce2343,2025-05-18,2025-06-17,1779.93,155.75,1935.68,Paid,SampleGen
INV-fdfe14d0-9f49-44ef-896a-b4a4776ee0c7,IS300408,CID-158,fdfe14d0-9f49-44ef-896a-b4a4776ee0c7,2025-01-21,2025-02-20,1649.98,144.37,1794.35,Paid,SampleGen
INV-3d101917-e3c8-439c-9db4-d87eef6b11d3,IS300409,CID-158,3d101917-e3c8-439c-9db4-d87eef6b11d3,2025-10-06,2025-11-05,2339.92,204.75,2544.67,Paid,SampleGen
INV-9bfee33e-b864-4b8a-a4ea-987015629eaa,IS300410,CID-159,9bfee33e-b864-4b8a-a4ea-987015629eaa,2025-02-06,2025-03-08,799.98,70.0,869.98,Paid,SampleGen
INV-f44b7e4d-4eda-4dc2-8d06-a07864e230c0,IS300411,CID-159,f44b7e4d-4eda-4dc2-8d06-a07864e230c0,2026-03-28,2026-04-27,499.97,43.75,543.72,Paid,SampleGen
INV-841748ca-9560-49a4-9965-8b95d80eef21,IS300412,CID-159,841748ca-9560-49a4-9965-8b95d80eef21,2025-09-17,2025-10-17,2599.98,227.5,2827.48,Paid,SampleGen
INV-2875c114-14c8-483d-bee0-f1874b7955f4,IS300413,CID-159,2875c114-14c8-483d-bee0-f1874b7955f4,2025-11-22,2025-12-22,1419.97,124.25,1544.22,Paid,SampleGen
INV-b22991c3-b97a-48d5-80ec-717916d537f0,IS300414,CID-160,b22991c3-b97a-48d5-80ec-717916d537f0,2025-04-16,2025-05-16,579.99,50.75,630.74,Paid,SampleGen
INV-92be9ea6-7561-45ee-9bf8-6e584d71568a,IS300415,CID-160,92be9ea6-7561-45ee-9bf8-6e584d71568a,2026-03-24,2026-04-23,1939.93,169.75,2109.68,Paid,SampleGen
INV-8250db9f-045c-43cd-b474-3a621bfd90d5,IS300416,CID-161,8250db9f-045c-43cd-b474-3a621bfd90d5,2025-07-19,2025-08-18,789.97,69.12,859.09,Paid,SampleGen
INV-c57bcdc4-1064-4108-9ca5-2191d97693e4,IS300417,CID-161,c57bcdc4-1064-4108-9ca5-2191d97693e4,2025-01-24,2025-02-23,2189.94,191.62,2381.56,Paid,SampleGen
INV-26299b28-dea5-438b-8f49-e520d36553c5,IS300418,CID-162,26299b28-dea5-438b-8f49-e520d36553c5,2026-01-22,2026-02-21,1599.97,140.0,1739.97,Paid,SampleGen
INV-78a26033-4d74-4be9-a6fb-e40606262c69,IS300419,CID-162,78a26033-4d74-4be9-a6fb-e40606262c69,2025-02-18,2025-03-20,119.98,10.5,130.48,Paid,SampleGen
INV-6e225894-6eb0-43e1-a326-af183cf5b362,IS300420,CID-163,6e225894-6eb0-43e1-a326-af183cf5b362,2025-12-27,2026-01-26,2639.93,231.0,2870.93,Paid,SampleGen
INV-be35a212-5a9f-4336-a8a8-ea148aa03742,IS300421,CID-163,be35a212-5a9f-4336-a8a8-ea148aa03742,2025-10-15,2025-11-14,1199.94,105.0,1304.94,Paid,SampleGen
INV-f3de1c1f-543b-479a-9947-5a8dccb076a3,IS300422,CID-163,f3de1c1f-543b-479a-9947-5a8dccb076a3,2025-12-11,2026-01-10,349.99,30.62,380.61,Paid,SampleGen
INV-f343892a-1bc5-4e81-b19c-fbde1eb5d9bd,IS300423,CID-163,f343892a-1bc5-4e81-b19c-fbde1eb5d9bd,2026-01-25,2026-02-24,299.98,26.25,326.23,Paid,SampleGen
INV-2e59b160-477c-4ae8-a9ff-3e8b9a61e729,IS300424,CID-163,2e59b160-477c-4ae8-a9ff-3e8b9a61e729,2026-01-07,2026-02-06,4649.95,406.87,5056.82,Paid,SampleGen
INV-d4510ab2-6672-4b70-9c71-3764bced9399,IS300425,CID-164,d4510ab2-6672-4b70-9c71-3764bced9399,2025-06-06,2025-07-06,869.96,76.12,946.08,Paid,SampleGen
INV-d7928449-0834-45fa-83f6-b15463cf61a8,IS300426,CID-164,d7928449-0834-45fa-83f6-b15463cf61a8,2025-12-08,2026-01-07,319.98,28.0,347.98,Paid,SampleGen
INV-cfcd768a-313e-4548-ad5f-02e58b07ab46,IS300427,CID-165,cfcd768a-313e-4548-ad5f-02e58b07ab46,2025-07-07,2025-08-06,2679.96,234.5,2914.46,Paid,SampleGen
INV-05be76ef-a54d-44a9-b780-5ad94ce408ca,IS300428,CID-165,05be76ef-a54d-44a9-b780-5ad94ce408ca,2025-12-22,2026-01-21,599.98,52.5,652.48,Paid,SampleGen
INV-18627dd3-0727-4004-9f72-ab1f1dd27230,IS300429,CID-166,18627dd3-0727-4004-9f72-ab1f1dd27230,2025-05-25,2025-06-24,1299.98,113.75,1413.73,Paid,SampleGen
INV-03cb9bce-4975-448d-bbee-e49399204e74,IS300430,CID-166,03cb9bce-4975-448d-bbee-e49399204e74,2025-12-11,2026-01-10,799.98,69.99,869.97,Paid,SampleGen
INV-7bf15d8c-2256-4245-971a-240bab91dbf0,IS300431,CID-166,7bf15d8c-2256-4245-971a-240bab91dbf0,2025-08-27,2025-09-26,599.98,52.5,652.48,Paid,SampleGen
INV-f18f7f08-468c-4c13-97a1-2f613a6b4195,IS300432,CID-166,f18f7f08-468c-4c13-97a1-2f613a6b4195,2025-05-21,2025-06-20,2639.94,231.0,2870.94,Paid,SampleGen
INV-19117ecd-c559-42de-b78f-d2fd15f7a562,IS300433,CID-166,19117ecd-c559-42de-b78f-d2fd15f7a562,2025-12-17,2026-01-16,1399.95,122.5,1522.45,Paid,SampleGen
INV-b05d21c5-4467-414d-80bd-0adc00c0ae34,IS300434,CID-166,b05d21c5-4467-414d-80bd-0adc00c0ae34,2026-02-10,2026-03-12,3749.96,328.12,4078.08,Paid,SampleGen
INV-54872054-3d72-4ffb-9ed6-de199e0fe456,IS300435,CID-167,54872054-3d72-4ffb-9ed6-de199e0fe456,2025-07-14,2025-08-13,1129.96,98.87,1228.83,Paid,SampleGen
INV-29b78f43-3dbb-44a7-b416-96b8563fcea8,IS300436,CID-167,29b78f43-3dbb-44a7-b416-96b8563fcea8,2025-04-28,2025-05-28,1369.96,119.87,1489.83,Paid,SampleGen
INV-320e6553-03d3-4471-a829-f731b4aae2d5,IS300437,CID-167,320e6553-03d3-4471-a829-f731b4aae2d5,2025-06-01,2025-07-01,2309.94,202.12,2512.06,Paid,SampleGen
INV-163da951-1674-4a1a-be31-b516507dbd87,IS300438,CID-167,163da951-1674-4a1a-be31-b516507dbd87,2025-12-02,2026-01-01,4249.93,371.87,4621.8,Paid,SampleGen
