PurchaseOrderID,PurchaseOrderNumber,SupplierID,SupplierName,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,Status,TotalOrderValue,DeliveryLocation,OrderedBy,Priority,Notes,CreatedBy,CreatedDate
153,PO-2026-0153,5,Fabrikam,2026-01-02,2026-01-20,2026-01-21,Delivered,20902.55,Main Warehouse,buyer2,Low,Order for Ski products,system,2026-01-02 11:05:25
154,PO-2026-0154,3,Alpine Ski House,2026-03-09,2026-03-26,,Sent,9187.38,Main Warehouse,buyer1,Medium,Order for Ski products,system,2026-03-09 11:05:25
155,PO-2025-0155,1,Contoso Ltd,2025-12-20,2026-01-04,2026-01-06,Delivered,16723.18,Backup Warehouse,buyer1,Low,Order for Camping products,system,2025-12-20 11:05:25
156,PO-2026-0156,5,Fabrikam,2026-02-11,2026-02-23,2026-02-23,Delivered,13126.44,Regional DC,supply_manager,Low,Order for Ski products,system,2026-02-11 11:05:25
157,PO-2026-0157,3,Alpine Ski House,2026-02-14,2026-02-24,2026-02-24,Delivered,25562.4,Regional DC,buyer2,Low,Order for Ski products,system,2026-02-14 11:05:25
158,PO-2026-0158,2,Proseware Inc,2026-01-24,2026-02-06,2026-02-07,Delivered,3167.78,Backup Warehouse,supply_manager,Low,Order for Kitchen products,system,2026-01-24 11:05:25
159,PO-2026-0159,4,Worldwide Importers,2026-01-13,2026-02-08,2026-02-08,Delivered,13141.15,Regional DC,buyer2,Low,Multi-category order,system,2026-01-13 11:05:25
160,PO-2026-0160,1,Contoso Ltd,2026-01-08,2026-01-21,2026-01-21,Delivered,15779.58,Regional DC,buyer2,Medium,Order for Camping products,system,2026-01-08 11:05:25
161,PO-2026-0161,2,Proseware Inc,2026-02-09,2026-02-24,2026-02-26,Delivered,1904.47,Main Warehouse,buyer1,Low,Order for Kitchen products,system,2026-02-09 11:05:25
162,PO-2026-0162,1,Contoso Ltd,2026-02-07,2026-02-17,2026-02-20,Delivered,6733.5,Backup Warehouse,buyer2,Low,Order for Camping products,system,2026-02-07 11:05:25
163,PO-2026-0163,5,Fabrikam,2026-02-14,2026-02-27,2026-02-28,Delivered,21949.54,Backup Warehouse,supply_manager,Low,Order for Ski products,system,2026-02-14 11:05:25
164,PO-2026-0164,3,Alpine Ski House,2026-02-01,2026-02-12,2026-02-14,Delivered,31488.16,Main Warehouse,supply_manager,Low,Order for Ski products,system,2026-02-01 11:05:25
165,PO-2026-0165,3,Alpine Ski House,2026-02-25,2026-03-11,2026-03-14,Delivered,9402.02,Main Warehouse,buyer2,Medium,Order for Ski products,system,2026-02-25 11:05:25
166,PO-2026-0166,1,Contoso Ltd,2026-01-06,2026-01-17,2026-01-17,Delivered,6390.42,Regional DC,supply_manager,Low,Order for Camping products,system,2026-01-06 11:05:25
167,PO-2026-0167,1,Contoso Ltd,2026-03-01,2026-03-10,2026-03-10,Delivered,3173.32,Main Warehouse,supply_manager,Medium,Order for Camping products,system,2026-03-01 11:05:25
168,PO-2026-0168,1,Contoso Ltd,2026-01-26,2026-02-06,2026-02-08,Delivered,5138.04,Backup Warehouse,supply_manager,Low,Order for Camping products,system,2026-01-26 11:05:25
169,PO-2025-0169,1,Contoso Ltd,2025-12-18,2025-12-30,2026-01-01,Delivered,7492.44,Main Warehouse,buyer1,Emergency,Order for Camping products,system,2025-12-18 11:05:25
170,PO-2025-0170,5,Fabrikam,2025-12-24,2026-01-08,2026-01-10,Delivered,2050.65,Regional DC,supply_manager,Low,Order for Ski products,system,2025-12-24 11:05:25
171,PO-2026-0171,4,Worldwide Importers,2026-01-15,2026-02-10,2026-02-13,Delivered,11863.27,Backup Warehouse,buyer1,Medium,Multi-category order,system,2026-01-15 11:05:25
172,PO-2025-0172,1,Contoso Ltd,2025-12-18,2025-12-30,2025-12-30,Delivered,32463.66,Main Warehouse,buyer2,Low,Order for Camping products,system,2025-12-18 11:05:25
173,PO-2026-0173,4,Worldwide Importers,2026-01-02,2026-01-24,2026-01-24,Delivered,4214.3,Backup Warehouse,supply_manager,High,Multi-category order,system,2026-01-02 11:05:25
174,PO-2025-0174,4,Worldwide Importers,2025-12-27,2026-01-17,2026-01-20,Delivered,4273.78,Main Warehouse,buyer2,Low,Multi-category order,system,2025-12-27 11:05:25
175,PO-2026-0175,4,Worldwide Importers,2026-02-20,2026-03-12,,Confirmed,16492.12,Main Warehouse,buyer1,Low,Multi-category order,system,2026-02-20 11:05:25
176,PO-2025-0176,5,Fabrikam,2025-12-19,2026-01-01,2026-01-03,Delivered,20599.38,Backup Warehouse,buyer1,Low,Order for Ski products,system,2025-12-19 11:05:25
177,PO-2025-0177,4,Worldwide Importers,2025-12-21,2026-01-09,2026-01-10,Delivered,8000.23,Main Warehouse,buyer1,Low,Multi-category order,system,2025-12-21 11:05:25
178,PO-2026-0178,2,Proseware Inc,2026-02-21,2026-03-06,2026-03-07,Delivered,4666.96,Backup Warehouse,buyer1,Low,Order for Kitchen products,system,2026-02-21 11:05:25
179,PO-2026-0179,1,Contoso Ltd,2026-03-08,2026-03-16,,Confirmed,240.52,Regional DC,buyer1,Low,Order for Camping products,system,2026-03-08 11:05:25
180,PO-2025-0180,5,Fabrikam,2025-12-14,2025-12-27,2025-12-29,Delivered,2420.82,Backup Warehouse,buyer2,Low,Order for Ski products,system,2025-12-14 11:05:25
181,PO-2026-0181,2,Proseware Inc,2026-03-10,2026-03-21,,InTransit,43993.18,Regional DC,buyer2,Low,Order for Kitchen products,system,2026-03-10 11:05:25
182,PO-2026-0182,3,Alpine Ski House,2026-01-04,2026-01-20,2026-01-22,Delivered,33231.46,Main Warehouse,supply_manager,Low,Order for Ski products,system,2026-01-04 11:05:25
183,PO-2026-0183,1,Contoso Ltd,2026-01-05,2026-01-17,2026-01-18,Delivered,18102.94,Main Warehouse,buyer1,Low,Order for Camping products,system,2026-01-05 11:05:25
184,PO-2025-0184,5,Fabrikam,2025-12-25,2026-01-09,2026-01-12,Delivered,47843.74,Regional DC,buyer1,Low,Order for Ski products,system,2025-12-25 11:05:25
185,PO-2026-0185,1,Contoso Ltd,2026-01-01,2026-01-14,2026-01-16,Delivered,7251.89,Regional DC,buyer2,Low,Order for Camping products,system,2026-01-01 11:05:25
186,PO-2026-0186,2,Proseware Inc,2026-01-06,2026-01-15,2026-01-15,Delivered,34346.31,Main Warehouse,buyer1,Low,Order for Kitchen products,system,2026-01-06 11:05:25
187,PO-2025-0187,5,Fabrikam,2025-12-24,2026-01-11,2026-01-11,Delivered,29550.25,Regional DC,buyer1,High,Order for Ski products,system,2025-12-24 11:05:25
188,PO-2026-0188,1,Contoso Ltd,2026-01-28,2026-02-05,2026-02-06,Delivered,5588.15,Backup Warehouse,buyer2,Low,Order for Camping products,system,2026-01-28 11:05:25
189,PO-2026-0189,3,Alpine Ski House,2026-02-20,2026-03-03,2026-03-03,Delivered,27524.86,Regional DC,buyer2,Low,Order for Ski products,system,2026-02-20 11:05:25
190,PO-2026-0190,1,Contoso Ltd,2026-02-24,2026-03-10,2026-03-12,Delivered,34698.94,Main Warehouse,buyer2,Low,Order for Camping products,system,2026-02-24 11:05:25
191,PO-2025-0191,3,Alpine Ski House,2025-12-27,2026-01-13,2026-01-15,Delivered,33621.05,Main Warehouse,supply_manager,High,Order for Ski products,system,2025-12-27 11:05:25
192,PO-2026-0192,4,Worldwide Importers,2026-01-01,2026-01-21,2026-01-23,Delivered,233.74,Regional DC,supply_manager,Medium,Multi-category order,system,2026-01-01 11:05:25
193,PO-2026-0193,3,Alpine Ski House,2026-01-30,2026-02-11,2026-02-14,Delivered,471.15,Main Warehouse,supply_manager,Low,Order for Ski products,system,2026-01-30 11:05:25
194,PO-2026-0194,1,Contoso Ltd,2026-02-13,2026-02-21,2026-03-04,Delivered,10466.65,Main Warehouse,buyer1,High,Order for Camping products,system,2026-02-13 11:05:25
195,PO-2026-0195,4,Worldwide Importers,2026-02-10,2026-03-01,2026-03-04,Delivered,8262.68,Main Warehouse,buyer1,Low,Multi-category order,system,2026-02-10 11:05:25
196,PO-2026-0196,3,Alpine Ski House,2026-02-10,2026-02-22,2026-02-25,Delivered,23699.95,Backup Warehouse,buyer2,Medium,Order for Ski products,system,2026-02-10 11:05:25
197,PO-2026-0197,5,Fabrikam,2026-01-10,2026-01-26,2026-01-27,Delivered,22272.66,Main Warehouse,buyer2,Medium,Order for Ski products,system,2026-01-10 11:05:25
198,PO-2026-0198,5,Fabrikam,2026-02-08,2026-02-27,2026-02-28,Delivered,23456.41,Main Warehouse,supply_manager,Medium,Order for Ski products,system,2026-02-08 11:05:25
199,PO-2025-0199,4,Worldwide Importers,2025-12-15,2026-01-08,2026-01-11,Delivered,9724.87,Backup Warehouse,buyer1,Low,Multi-category order,system,2025-12-15 11:05:25
200,PO-2025-0200,4,Worldwide Importers,2025-12-22,2026-01-17,2026-01-19,Delivered,10858.14,Backup Warehouse,buyer1,Low,Multi-category order,system,2025-12-22 11:05:25
