ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
168,2022,Fork Set,Kitchen,2026-05-31,Monthly,175,77.8,1.0,Stable,179,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
169,2031,Coffee Mug,Kitchen,2026-04-01,Monthly,230,93.87,1.1,Stable,207,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
170,2031,Coffee Mug,Kitchen,2026-04-01,Weekly,53,93.59,1.1,Stable,207,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
171,2031,Coffee Mug,Kitchen,2026-04-08,Weekly,53,95.38,1.1,Stable,207,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
172,2031,Coffee Mug,Kitchen,2026-04-15,Weekly,53,91.41,1.1,Stable,207,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
173,2031,Coffee Mug,Kitchen,2026-04-22,Weekly,53,98.58,1.1,Stable,207,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
174,2031,Coffee Mug,Kitchen,2026-05-01,Monthly,215,93.87,1.0,Stable,207,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
175,2031,Coffee Mug,Kitchen,2026-05-31,Monthly,209,93.87,1.0,Stable,207,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
176,2041,Serving Platter,Kitchen,2026-04-01,Monthly,210,90.26,1.1,Stable,198,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
177,2041,Serving Platter,Kitchen,2026-04-01,Weekly,48,89.15,1.1,Stable,198,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
178,2041,Serving Platter,Kitchen,2026-04-08,Weekly,48,93.15,1.1,Stable,198,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
179,2041,Serving Platter,Kitchen,2026-04-15,Weekly,48,87.41,1.1,Stable,198,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
180,2041,Serving Platter,Kitchen,2026-04-22,Weekly,48,89.15,1.1,Stable,198,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
181,2041,Serving Platter,Kitchen,2026-05-01,Monthly,198,90.26,1.0,Stable,198,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
182,2041,Serving Platter,Kitchen,2026-05-31,Monthly,203,90.26,1.0,Stable,198,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
183,2051,Ice Cream Bowl,Kitchen,2026-04-01,Monthly,112,85.38,1.1,Stable,98,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
184,2051,Ice Cream Bowl,Kitchen,2026-04-01,Weekly,26,88.37,1.1,Stable,98,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
185,2051,Ice Cream Bowl,Kitchen,2026-04-08,Weekly,26,88.28,1.1,Stable,98,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
186,2051,Ice Cream Bowl,Kitchen,2026-04-15,Weekly,26,84.9,1.1,Stable,98,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
187,2051,Ice Cream Bowl,Kitchen,2026-04-22,Weekly,26,85.68,1.1,Stable,98,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
188,2051,Ice Cream Bowl,Kitchen,2026-05-01,Monthly,93,85.38,1.0,Stable,98,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
189,2051,Ice Cream Bowl,Kitchen,2026-05-31,Monthly,97,85.38,1.0,Stable,98,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
190,2061,Mixing Bowl,Kitchen,2026-04-01,Monthly,174,80.99,1.1,Stable,153,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
191,2061,Mixing Bowl,Kitchen,2026-04-01,Weekly,40,84.72,1.1,Stable,153,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
192,2061,Mixing Bowl,Kitchen,2026-04-08,Weekly,40,78.83,1.1,Stable,153,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
193,2061,Mixing Bowl,Kitchen,2026-04-15,Weekly,40,84.07,1.1,Stable,153,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
194,2061,Mixing Bowl,Kitchen,2026-04-22,Weekly,40,80.35,1.1,Stable,153,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
195,2061,Mixing Bowl,Kitchen,2026-05-01,Monthly,152,80.99,1.0,Stable,153,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
196,2061,Mixing Bowl,Kitchen,2026-05-31,Monthly,146,80.99,1.0,Stable,153,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
197,2071,Baking Pan,Kitchen,2026-04-01,Monthly,185,93.65,1.1,Stable,165,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
198,2071,Baking Pan,Kitchen,2026-04-01,Weekly,43,94.26,1.1,Stable,165,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
199,2071,Baking Pan,Kitchen,2026-04-08,Weekly,43,91.79,1.1,Stable,165,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
200,2071,Baking Pan,Kitchen,2026-04-15,Weekly,43,91.75,1.1,Stable,165,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
201,2071,Baking Pan,Kitchen,2026-04-22,Weekly,43,90.54,1.1,Stable,165,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
202,2071,Baking Pan,Kitchen,2026-05-01,Monthly,170,93.65,1.0,Stable,165,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
203,2071,Baking Pan,Kitchen,2026-05-31,Monthly,172,93.65,1.0,Stable,165,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
204,2081,Food Storage Set,Kitchen,2026-04-01,Monthly,89,87.27,1.1,Stable,85,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
205,2081,Food Storage Set,Kitchen,2026-04-01,Weekly,20,86.31,1.1,Stable,85,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
206,2081,Food Storage Set,Kitchen,2026-04-08,Weekly,20,83.91,1.1,Stable,85,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
207,2081,Food Storage Set,Kitchen,2026-04-15,Weekly,20,82.29,1.1,Stable,85,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
208,2081,Food Storage Set,Kitchen,2026-04-22,Weekly,20,86.37,1.1,Stable,85,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
209,2081,Food Storage Set,Kitchen,2026-05-01,Monthly,84,87.27,1.0,Stable,85,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
210,2081,Food Storage Set,Kitchen,2026-05-31,Monthly,87,87.27,1.0,Stable,85,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
211,2091,Spatula,Kitchen,2026-04-01,Monthly,79,94.32,1.1,Stable,69,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
212,2091,Spatula,Kitchen,2026-04-01,Weekly,18,97.31,1.1,Stable,69,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
213,2091,Spatula,Kitchen,2026-04-08,Weekly,18,95.46,1.1,Stable,69,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
214,2091,Spatula,Kitchen,2026-04-15,Weekly,18,94.21,1.1,Stable,69,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
215,2091,Spatula,Kitchen,2026-04-22,Weekly,18,89.82,1.1,Stable,69,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
216,2091,Spatula,Kitchen,2026-05-01,Monthly,71,94.32,1.0,Stable,69,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
217,2091,Spatula,Kitchen,2026-05-31,Monthly,68,94.32,1.0,Stable,69,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
218,2101,Measuring Cup Set,Kitchen,2026-04-01,Monthly,81,81.29,1.1,Stable,72,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
219,2101,Measuring Cup Set,Kitchen,2026-04-01,Weekly,18,82.0,1.1,Stable,72,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
220,2101,Measuring Cup Set,Kitchen,2026-04-08,Weekly,18,81.35,1.1,Stable,72,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
221,2101,Measuring Cup Set,Kitchen,2026-04-15,Weekly,18,83.87,1.1,Stable,72,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
222,2101,Measuring Cup Set,Kitchen,2026-04-22,Weekly,18,80.68,1.1,Stable,72,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
223,2101,Measuring Cup Set,Kitchen,2026-05-01,Monthly,73,81.29,1.0,Stable,72,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
224,2101,Measuring Cup Set,Kitchen,2026-05-31,Monthly,70,81.29,1.0,Stable,72,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
225,2111,High-Speed Blender,Kitchen,2026-04-01,Monthly,82,75.02,1.1,Stable,73,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
226,2111,High-Speed Blender,Kitchen,2026-04-01,Weekly,19,77.55,1.1,Stable,73,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
227,2111,High-Speed Blender,Kitchen,2026-04-08,Weekly,19,79.88,1.1,Stable,73,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
228,2111,High-Speed Blender,Kitchen,2026-04-15,Weekly,19,73.82,1.1,Stable,73,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
229,2111,High-Speed Blender,Kitchen,2026-04-22,Weekly,19,73.51,1.1,Stable,73,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
230,2111,High-Speed Blender,Kitchen,2026-05-01,Monthly,69,75.02,1.0,Stable,73,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
231,2111,High-Speed Blender,Kitchen,2026-05-31,Monthly,71,75.02,1.0,Stable,73,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
232,2112,4-Slice Toaster,Kitchen,2026-04-01,Monthly,73,86.51,1.1,Stable,68,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
233,2112,4-Slice Toaster,Kitchen,2026-04-01,Weekly,16,86.74,1.1,Stable,68,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
234,2112,4-Slice Toaster,Kitchen,2026-04-08,Weekly,16,83.17,1.1,Stable,68,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
235,2112,4-Slice Toaster,Kitchen,2026-04-15,Weekly,16,82.3,1.1,Stable,68,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
236,2112,4-Slice Toaster,Kitchen,2026-04-22,Weekly,16,89.71,1.1,Stable,68,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
237,2112,4-Slice Toaster,Kitchen,2026-05-01,Monthly,67,86.51,1.0,Stable,68,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
238,2112,4-Slice Toaster,Kitchen,2026-05-31,Monthly,68,86.51,1.0,Stable,68,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
239,2121,Bamboo Cutting Board Set,Kitchen,2026-04-01,Monthly,85,92.84,1.1,Stable,75,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
240,2121,Bamboo Cutting Board Set,Kitchen,2026-04-01,Weekly,19,92.98,1.1,Stable,75,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
241,2121,Bamboo Cutting Board Set,Kitchen,2026-04-08,Weekly,19,96.57,1.1,Stable,75,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
242,2121,Bamboo Cutting Board Set,Kitchen,2026-04-15,Weekly,19,87.98,1.1,Stable,75,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
243,2121,Bamboo Cutting Board Set,Kitchen,2026-04-22,Weekly,19,92.45,1.1,Stable,75,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
244,2121,Bamboo Cutting Board Set,Kitchen,2026-05-01,Monthly,71,92.84,1.0,Stable,75,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
245,2121,Bamboo Cutting Board Set,Kitchen,2026-05-31,Monthly,76,92.84,1.0,Stable,75,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
246,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-04-01,Monthly,3,94.06,0.8,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
247,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-04-01,Weekly,1,91.57,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
248,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-04-08,Weekly,1,97.11,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
249,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-04-15,Weekly,1,93.07,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
250,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-04-22,Weekly,1,92.74,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
251,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-01,Monthly,2,94.06,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
252,3011,Alpine Pro Racing Skis - 170cm,Ski,2026-05-31,Monthly,3,94.06,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
253,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-04-01,Monthly,3,87.9,0.8,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
254,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-04-01,Weekly,1,85.62,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
255,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-04-08,Weekly,1,92.04,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
256,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-04-15,Weekly,1,86.29,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
257,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-04-22,Weekly,1,83.82,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
258,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-01,Monthly,2,87.9,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
259,3012,Mountain Master All-Terrain Skis - 165cm,Ski,2026-05-31,Monthly,2,87.9,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
260,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-04-01,Monthly,3,87.02,0.8,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
261,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-04-01,Weekly,1,91.47,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
262,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-04-08,Weekly,1,91.1,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
263,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-04-15,Weekly,1,91.89,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
264,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-04-22,Weekly,1,87.07,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
265,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-01,Monthly,2,87.02,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
266,3013,Beginner's Choice Alpine Skis - 160cm,Ski,2026-05-31,Monthly,2,87.02,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
267,3021,Nordic Classic XC Skis - 185cm,Ski,2026-04-01,Monthly,1,81.82,0.8,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
268,3021,Nordic Classic XC Skis - 185cm,Ski,2026-04-01,Weekly,1,80.61,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
269,3021,Nordic Classic XC Skis - 185cm,Ski,2026-04-08,Weekly,1,78.62,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
270,3021,Nordic Classic XC Skis - 185cm,Ski,2026-04-15,Weekly,1,84.45,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
271,3021,Nordic Classic XC Skis - 185cm,Ski,2026-04-22,Weekly,1,78.43,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
272,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-01,Monthly,1,81.82,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
273,3021,Nordic Classic XC Skis - 185cm,Ski,2026-05-31,Monthly,1,81.82,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
274,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-04-01,Monthly,1,80.16,0.8,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
275,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-04-01,Weekly,1,79.17,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
276,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-04-08,Weekly,1,78.02,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
277,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-04-15,Weekly,1,84.94,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
278,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-04-22,Weekly,1,79.26,0.8,Declining,1,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
279,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-01,Monthly,1,80.16,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
280,3022,Backcountry Explorer XC Skis - 190cm,Ski,2026-05-31,Monthly,1,80.16,0.6,Declining,1,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
281,3031,Pro Flex Racing Ski Boots,Ski,2026-04-01,Monthly,3,89.05,0.8,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
282,3031,Pro Flex Racing Ski Boots,Ski,2026-04-01,Weekly,1,87.21,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
283,3031,Pro Flex Racing Ski Boots,Ski,2026-04-08,Weekly,1,91.32,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
284,3031,Pro Flex Racing Ski Boots,Ski,2026-04-15,Weekly,1,85.67,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
285,3031,Pro Flex Racing Ski Boots,Ski,2026-04-22,Weekly,1,86.43,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
286,3031,Pro Flex Racing Ski Boots,Ski,2026-05-01,Monthly,2,89.05,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
287,3031,Pro Flex Racing Ski Boots,Ski,2026-05-31,Monthly,2,89.05,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
288,3032,Comfort Fit Recreational Boots,Ski,2026-04-01,Monthly,2,83.28,0.8,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
289,3032,Comfort Fit Recreational Boots,Ski,2026-04-01,Weekly,1,79.24,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
290,3032,Comfort Fit Recreational Boots,Ski,2026-04-08,Weekly,1,78.73,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
291,3032,Comfort Fit Recreational Boots,Ski,2026-04-15,Weekly,1,85.32,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
292,3032,Comfort Fit Recreational Boots,Ski,2026-04-22,Weekly,1,83.37,0.8,Declining,3,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
293,3032,Comfort Fit Recreational Boots,Ski,2026-05-01,Monthly,1,83.28,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
294,3032,Comfort Fit Recreational Boots,Ski,2026-05-31,Monthly,1,83.28,0.6,Declining,3,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
295,3033,Women's Performance Ski Boots,Ski,2026-04-01,Monthly,4,89.3,0.8,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
296,3033,Women's Performance Ski Boots,Ski,2026-04-01,Weekly,1,87.97,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
297,3033,Women's Performance Ski Boots,Ski,2026-04-08,Weekly,1,88.6,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
298,3033,Women's Performance Ski Boots,Ski,2026-04-15,Weekly,1,86.05,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
299,3033,Women's Performance Ski Boots,Ski,2026-04-22,Weekly,1,92.72,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
300,3033,Women's Performance Ski Boots,Ski,2026-05-01,Monthly,3,89.3,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
301,3033,Women's Performance Ski Boots,Ski,2026-05-31,Monthly,3,89.3,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
302,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-04-01,Monthly,1,87.68,0.8,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
303,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-04-01,Weekly,1,90.18,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
304,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-04-08,Weekly,1,92.12,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
305,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-04-15,Weekly,1,86.32,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
306,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-04-22,Weekly,1,86.77,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
307,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-05-01,Monthly,1,87.68,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
308,3041,Carbon Fiber Racing Poles - 120cm,Ski,2026-05-31,Monthly,1,87.68,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
309,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-04-01,Monthly,1,79.7,0.8,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
310,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-04-01,Weekly,1,84.69,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
311,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-04-08,Weekly,1,79.15,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
312,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-04-15,Weekly,1,82.61,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
313,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-04-22,Weekly,1,76.42,0.8,Declining,2,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
314,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-05-01,Monthly,1,79.7,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
315,3042,Aluminum All-Mountain Poles - 115cm,Ski,2026-05-31,Monthly,1,79.7,0.6,Declining,2,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
316,3051,Insulated Ski Jacket - Men's,Ski,2026-04-01,Monthly,4,94.15,0.8,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
317,3051,Insulated Ski Jacket - Men's,Ski,2026-04-01,Weekly,1,91.0,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
318,3051,Insulated Ski Jacket - Men's,Ski,2026-04-08,Weekly,1,90.63,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
319,3051,Insulated Ski Jacket - Men's,Ski,2026-04-15,Weekly,1,90.33,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
320,3051,Insulated Ski Jacket - Men's,Ski,2026-04-22,Weekly,1,93.4,0.8,Declining,5,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
321,3051,Insulated Ski Jacket - Men's,Ski,2026-05-01,Monthly,3,94.15,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
322,3051,Insulated Ski Jacket - Men's,Ski,2026-05-31,Monthly,3,94.15,0.6,Declining,5,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
323,3052,Thermal Base Layer Set - Women's,Ski,2026-04-01,Monthly,3,83.42,0.8,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
324,3052,Thermal Base Layer Set - Women's,Ski,2026-04-01,Weekly,1,87.63,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
325,3052,Thermal Base Layer Set - Women's,Ski,2026-04-08,Weekly,1,84.21,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
326,3052,Thermal Base Layer Set - Women's,Ski,2026-04-15,Weekly,1,82.5,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
327,3052,Thermal Base Layer Set - Women's,Ski,2026-04-22,Weekly,1,84.56,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
328,3052,Thermal Base Layer Set - Women's,Ski,2026-05-01,Monthly,2,83.42,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
329,3052,Thermal Base Layer Set - Women's,Ski,2026-05-31,Monthly,2,83.42,0.6,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
330,3053,Waterproof Ski Pants,Ski,2026-04-01,Monthly,3,80.38,0.8,Declining,4,Sales Velocity + Seasonal,30,,,system,2026-03-12 11:05:26
331,3053,Waterproof Ski Pants,Ski,2026-04-01,Weekly,1,84.55,0.8,Declining,4,Sales Velocity + Seasonal,7,,,system,2026-03-12 11:05:26
